shipment_id,tracking_number,origin_location_id,destination_location_id,route_id,shipment_type,priority,weight_kg,distance_km,number_of_stops,number_of_handoffs,planned_duration_minutes,actual_duration_minutes,planned_delivery_time,actual_delivery_time,weather_exposure,traffic_exposure,congestion_exposure,transport_delay_minutes,external_event_exposure,historical_route_delay_rate,historical_route_avg_delay,expected_delay_minutes,delay_minutes,sla_limit_minutes,sla_breached,final_risk_score,planned_date
HIST015378,1ZUS2Q0PULW1YGN9WW,LOC059,LOC026,RT-LOC059-LOC060-LOC013,Express,Low,90.57,1221.56,4,4,750.4,815.4,2025-12-30T03:09:33,2025-12-30T04:14:33,0.157,0.539,0.61,0,0.408,0.228,74.3,65,65,10080,False,3.57,2025-12-29T14:39:09
HIST015379,1Z99IIO103BDGP0VH5,LOC018,LOC010,RT-LOC018-LOC019-LOC022,International,Low,2.23,1299.4,4,4,408.5,520.5,2026-03-09T21:46:20,2026-03-09T23:38:20,0.422,0.127,0.592,0,0.019,0.178,67.1,112,112,10080,False,3.01,2026-03-09T14:57:50
HIST015380,1Z8RDA6WSJ5YYB141M,LOC008,LOC057,RT-LOC008-LOC009-LOC055,Standard,Low,71.08,345.34,3,4,39.1,149.1,2025-07-09T05:38:09,2025-07-09T07:28:09,0.467,0.509,0.524,0,0.426,0.183,55.6,110,110,10080,False,3.88,2025-07-09T04:59:03
HIST015381,1ZSZTNBJXHL4JERGBQ,LOC011,LOC032,RT-LOC011-LOC056-LOC054,Standard,Low,75.6,3031.31,12,13,1005.3,1315.3,2025-07-18T16:53:05,2025-07-18T22:03:05,0.225,0.433,0.655,240,0.067,0.244,56.3,310,310,10080,True,3.97,2025-07-18T00:07:47
HIST015382,1ZA39UZ2YHYJ84JVE3,LOC055,LOC024,RT-LOC055-LOC008-LOC009,International,Normal,25.19,1918.91,8,9,892.4,959.4,2025-03-10T15:24:17,2025-03-10T16:31:17,0.295,0.612,0.436,0,0.457,0.265,50.4,67,67,7200,True,3.75,2025-03-10T00:31:53
HIST015383,1Z2S2SUNDQ8OTN66IS,LOC019,LOC016,RT-LOC019-LOC060-LOC059,Standard,Low,74.27,2365.31,9,11,560.0,751.0,2024-05-22T07:41:38,2024-05-22T10:52:38,0.243,0.419,0.025,120,0.013,0.199,46.8,191,191,10080,True,2.39,2024-05-21T22:21:38
HIST015384,1ZKT6881X1OS13TYVL,LOC059,LOC008,RT-LOC059-LOC006-LOC003,International,Normal,13.06,1429.83,6,7,394.4,489.4,2026-01-22T16:13:14,2026-01-22T17:48:14,0.266,0.513,0.255,0,0.308,0.178,31.2,95,95,7200,True,2.81,2026-01-22T09:38:50
HIST015385,1ZQ7WXEV82CYN05BAL,LOC009,LOC056,RT-LOC009-LOC055-LOC056,Priority,Normal,81.31,266.33,2,2,92.4,204.4,2025-10-31T04:53:44,2025-10-31T06:45:44,0.355,0.301,0.009,0,0.42,0.141,42.0,112,112,7200,False,2.38,2025-10-31T03:21:20
HIST015386,1ZH74A160QH0Z025I4,LOC005,LOC064,RT-LOC005-LOC018-LOC012,Express,Normal,24.79,882.61,3,4,583.0,686.0,2024-03-31T22:32:16,2024-04-01T00:15:16,0.264,0.513,0.158,0,0.22,0.227,82.8,103,103,7200,False,2.65,2024-03-31T12:49:16
HIST015387,1ZYOQX2VUZ80C07MWZ,LOC040,LOC060,RT-LOC040-LOC038-LOC045,Standard,Low,46.9,4024.76,10,12,1190.8,1310.8,2024-02-06T21:08:12,2024-02-06T23:08:12,0.401,0.619,0.211,0,0.158,0.248,60.0,120,120,10080,False,3.18,2024-02-06T01:17:24
HIST015388,1ZIF2W6HTNBYNEYB4P,LOC051,LOC005,RT-LOC051-LOC029-LOC001,Priority,Normal,41.72,689.86,4,5,387.9,473.9,2024-11-03T14:00:34,2024-11-03T15:26:34,0.362,0.469,0.173,0,0.216,0.168,57.3,86,86,7200,False,2.66,2024-11-03T07:32:40
HIST015389,1ZA58UGSZKVA8LI4VV,LOC054,LOC071,RT-LOC054-LOC009-LOC010,Fragile,Critical,7.16,3186.2,14,16,989.6,1138.6,2026-02-09T15:37:17,2026-02-09T18:06:17,0.55,0.327,0.548,30,0.269,0.229,60.7,149,149,2880,True,3.98,2026-02-08T23:07:41
HIST015390,1ZVHIWGZL28Q1S6DYT,LOC027,LOC060,RT-LOC027-LOC063-LOC061,International,High,25.81,1108.59,3,3,409.4,498.4,2024-05-30T13:05:07,2024-05-30T14:34:07,0.228,0.444,0.304,0,0.281,0.15,54.3,89,89,4320,True,2.64,2024-05-30T06:15:43
HIST015391,1ZO538EVAKXPY5G6PW,LOC019,LOC050,RT-LOC019-LOC060-LOC059,Express,Normal,68.48,2077.2,8,9,535.3,680.3,2025-10-06T19:02:27,2025-10-06T21:27:27,0.215,0.628,0.477,0,0.266,0.197,40.4,145,145,7200,False,3.33,2025-10-06T10:07:09
HIST015392,1ZHT8E1K5LKDJNQ0VT,LOC002,LOC007,RT-LOC002-LOC006-LOC003,Fragile,Normal,76.53,618.91,3,5,329.1,381.1,2025-03-30T19:44:06,2025-03-30T20:36:06,0.566,0.524,0.002,0,0.459,0.225,68.8,52,52,7200,False,3.61,2025-03-30T14:15:00
HIST015393,1Z29TXRGTDWYZO1VTH,LOC036,LOC050,RT-LOC036-LOC015-LOC069,Express,Critical,239.29,1892.03,5,7,788.5,878.5,2025-07-22T17:10:38,2025-07-22T18:40:38,0.462,0.383,0.185,0,0.396,0.229,46.7,90,90,2880,True,3.09,2025-07-22T04:02:08
HIST015394,1ZHBLLEKLRDTJ2H9PF,LOC053,LOC051,RT-LOC053-LOC052-LOC007,Priority,High,48.88,1765.2,8,10,530.9,593.9,2026-05-19T02:20:50,2026-05-19T03:23:50,0.341,0.744,0.306,0,0.243,0.252,56.9,63,63,4320,True,3.53,2026-05-18T17:29:56
HIST015395,1ZTJAPT17XLKYX1YAH,LOC064,LOC063,RT-LOC064-LOC066-LOC062,Express,Normal,32.26,900.32,3,4,250.8,311.8,2024-06-16T01:55:13,2024-06-16T02:56:13,0.185,0.462,0.19,0,0.352,0.123,28.0,61,61,7200,True,2.35,2024-06-15T21:44:25
HIST015396,1Z49FULM6XMLJKVOBF,LOC033,LOC066,RT-LOC033-LOC034-LOC032,Standard,Normal,25.15,884.18,4,6,604.3,680.3,2024-01-23T21:53:12,2024-01-23T23:09:12,0.109,0.255,0.749,0,0.356,0.218,63.2,76,76,7200,True,3.25,2024-01-23T11:48:54
HIST015397,1Z8RJ51FWJ7VFQS782,LOC020,LOC004,RT-LOC020-LOC021-LOC004,Express,Normal,15.27,361.47,2,4,180.7,316.7,2025-03-19T17:36:50,2025-03-19T19:52:50,0.495,0.412,0.657,0,0.437,0.309,63.9,136,136,7200,True,4.38,2025-03-19T14:36:08
HIST015398,1ZYMWF9HT2MJNT5KGD,LOC045,LOC058,RT-LOC045-LOC015-LOC069,Standard,Normal,12.47,5034.26,13,13,1074.0,1220.0,2025-06-28T13:26:12,2025-06-28T15:52:12,0.522,0.586,0.074,30,0.083,0.244,54.9,146,146,7200,False,3.08,2025-06-27T19:32:12
HIST015399,1ZSLQIK5LUBJBZBQHW,LOC046,LOC008,RT-LOC046-LOC047-LOC038,Express,Normal,53.07,5856.34,15,17,1646.8,1787.8,2026-02-02T15:22:40,2026-02-02T17:43:40,0.487,0.312,0.593,0,0.373,0.233,47.5,141,141,7200,False,3.83,2026-02-01T11:55:52
HIST015400,1ZOAVTPWU7GE4TQ2UG,LOC032,LOC038,RT-LOC032-LOC033-LOC035,Standard,Normal,45.53,2080.12,4,6,579.4,691.4,2025-01-18T23:40:50,2025-01-19T01:32:50,0.079,0.485,0.663,0,0.331,0.2,47.2,112,112,7200,True,3.33,2025-01-18T14:01:26
HIST015401,1ZVSP8NC9ASP59DA0U,LOC025,LOC021,RT-LOC025-LOC027-LOC063,Standard,Normal,15.93,2119.77,6,7,654.1,747.1,2025-02-26T20:04:27,2025-02-26T21:37:27,0.145,0.352,0.29,0,0.266,0.243,67.5,93,93,7200,False,2.52,2025-02-26T09:10:21
HIST015402,1ZAFZBR88GJRM989S8,LOC009,LOC023,RT-LOC009-LOC010-LOC020,Temperature Sensitive,Critical,44.54,703.05,3,5,114.0,230.0,2025-10-12T03:28:36,2025-10-12T05:24:36,0.203,0.674,0.122,30,0.327,0.275,52.6,116,116,2880,False,3.13,2025-10-12T01:34:36
HIST015403,1Z3XT1PPLTANQUOTR9,LOC070,LOC072,RT-LOC070-LOC049-LOC072,Express,Low,108.14,875.35,2,2,75.0,289.0,2025-11-07T07:29:37,2025-11-07T11:03:37,0.359,0.409,0.711,0,0.48,0.229,61.4,214,214,10080,True,4.06,2025-11-07T06:14:37
HIST015404,1Z0XHUYGAON6CIM9Y7,LOC021,LOC072,RT-LOC021-LOC004-LOC007,Express,Normal,3.96,3882.0,13,13,760.5,859.5,2026-06-12T05:07:10,2026-06-12T06:46:10,0.478,0.78,0.319,30,0.103,0.207,57.9,99,99,7200,True,3.64,2026-06-11T16:26:40
HIST015405,1ZIJK8OM4LZ4NN36EY,LOC035,LOC060,RT-LOC035-LOC036-LOC015,Fragile,High,73.6,3326.11,9,10,1346.2,1426.2,2025-04-12T04:43:48,2025-04-12T06:03:48,0.289,0.503,0.521,0,0.183,0.224,73.2,80,80,4320,True,3.58,2025-04-11T06:17:36
HIST015406,1ZZXD59G7C6CHTTIJM,LOC006,LOC020,RT-LOC006-LOC003-LOC007,Express,Critical,14.44,1439.32,6,8,273.4,337.4,2025-01-31T05:28:05,2025-01-31T06:32:05,0.631,0.269,0.235,0,0.117,0.214,36.0,64,64,2880,False,3.04,2025-01-31T00:54:41
HIST015407,1ZBG7NUKG4B9TGKCTF,LOC037,LOC030,RT-LOC037-LOC038-LOC045,International,Normal,210.08,2963.84,6,6,1002.8,1096.8,2026-02-06T17:19:45,2026-02-06T18:53:45,0.241,0.754,0.03,0,0.088,0.259,41.6,94,94,7200,False,2.81,2026-02-06T00:36:57
HIST015408,1ZIU2F5QNRMA4SZF5Z,LOC025,LOC031,RT-LOC025-LOC027-LOC063,Fragile,Normal,79.93,2961.21,8,8,755.1,880.1,2024-11-28T01:00:48,2024-11-28T03:05:48,0.099,0.461,0.649,0,0.487,0.234,57.4,125,125,7200,False,3.73,2024-11-27T12:25:42
HIST015409,1Z007KCAWLIQ3AYI8E,LOC042,LOC045,RT-LOC042-LOC047-LOC038,Standard,Normal,31.2,1253.62,3,3,598.5,725.5,2024-12-29T15:00:58,2024-12-29T17:07:58,0.317,1.0,0.128,0,0.477,0.2,34.7,127,127,7200,True,3.62,2024-12-29T05:02:28
HIST015410,1ZVSDGAGSWQ97ZCV8R,LOC059,LOC037,RT-LOC059-LOC005-LOC018,Standard,High,90.34,3356.43,9,9,1013.7,1106.7,2026-04-18T21:13:12,2026-04-18T22:46:12,0.22,0.646,0.047,0,0.373,0.203,48.2,93,93,4320,True,2.74,2026-04-18T04:19:30
HIST015411,1ZSGYQDYOW6KU0NY2X,LOC018,LOC075,RT-LOC018-LOC062-LOC066,Express,High,75.13,4926.23,11,12,2047.7,2156.7,2025-11-16T16:24:39,2025-11-16T18:13:39,0.241,0.217,0.524,0,0.255,0.207,40.0,109,109,4320,False,2.88,2025-11-15T06:16:57
HIST015412,1Z9ENUVO7O3W83Z0LP,LOC056,LOC057,RT-LOC056-LOC058-LOC055,International,Low,127.03,682.89,3,4,58.5,135.5,2026-05-03T00:59:34,2026-05-03T02:16:34,0.328,0.166,0.427,0,0.058,0.25,46.3,77,77,10080,True,2.73,2026-05-03T00:01:04
HIST015413,1ZW51RB4GK8AZKF6X2,LOC036,LOC009,RT-LOC036-LOC015-LOC069,Temperature Sensitive,Low,66.69,4525.57,11,13,1387.7,1475.7,2024-03-30T10:43:41,2024-03-30T12:11:41,0.361,0.487,0.019,0,0.018,0.223,57.5,88,88,10080,True,2.77,2024-03-29T11:35:59
HIST015414,1ZIRWPJWQGB55BUPQ3,LOC070,LOC012,RT-LOC070-LOC016-LOC030,Standard,Normal,101.12,864.49,3,4,297.4,425.4,2025-05-20T23:31:48,2025-05-21T01:39:48,0.289,0.557,0.237,0,0.273,0.214,67.1,128,128,7200,False,2.95,2025-05-20T18:34:24
HIST015415,1Z1BFY7HZO7WKZ1GJY,LOC009,LOC011,RT-LOC009-LOC055-LOC057,Priority,High,114.24,408.81,3,3,67.3,130.3,2024-07-22T04:30:14,2024-07-22T05:33:14,0.476,0.322,0.379,0,0.297,0.189,58.9,63,63,4320,False,3.21,2024-07-22T03:22:56
HIST015416,1ZHDBEU3W6SZIL5L7Z,LOC059,LOC060,RT-LOC059-LOC060,Standard,High,3.34,237.01,1,1,177.8,311.8,2026-02-17T16:03:49,2026-02-17T18:17:49,0.304,0.545,0.522,0,0.272,0.27,79.2,134,134,4320,False,3.67,2026-02-17T13:06:01
HIST015417,1ZP8RZ86VC11TZ2NL1,LOC036,LOC059,RT-LOC036-LOC015-LOC069,Fragile,Low,31.02,2903.1,7,8,1077.3,1144.3,2026-06-09T06:01:51,2026-06-09T07:08:51,0.364,0.344,0.132,0,0.336,0.249,55.9,67,67,10080,False,2.92,2026-06-08T12:04:33
HIST015418,1ZX6MEIX66Q190L9J0,LOC034,LOC057,RT-LOC034-LOC032-LOC065,Express,Low,7.1,3902.66,12,14,1134.8,1263.8,2024-02-17T09:11:13,2024-02-17T11:20:13,0.359,0.538,0.346,60,0.361,0.211,51.0,129,129,10080,False,3.39,2024-02-16T14:16:25
HIST015419,1Z7KA8BUQJMVQHL89O,LOC018,LOC044,RT-LOC018-LOC062-LOC066,Express,High,110.17,5092.63,12,13,2068.4,2108.4,2025-05-31T19:11:50,2025-05-31T19:51:50,0.131,0.296,0.238,0,0.061,0.21,45.7,40,40,4320,False,2.06,2025-05-30T08:43:26
HIST015420,1ZONSK56JKPC27QO44,LOC061,LOC043,RT-LOC061-LOC062-LOC066,Temperature Sensitive,Low,6.78,4783.32,11,12,2065.3,2109.3,2025-08-28T17:03:36,2025-08-28T17:47:36,0.142,0.282,0.185,0,0.29,0.233,48.5,44,44,10080,True,2.4,2025-08-27T06:38:18
HIST015421,1ZVQOPJ1T8GXICWUTT,LOC020,LOC037,RT-LOC020-LOC023-LOC019,International,Normal,26.16,3928.65,10,10,1214.7,1327.7,2025-11-10T07:12:37,2025-11-10T09:05:37,0.27,0.481,0.561,0,0.143,0.263,49.7,113,113,7200,True,3.43,2025-11-09T10:57:55
HIST015422,1Z4ACN8HDEO7K1OY4F,LOC041,LOC060,RT-LOC041-LOC042-LOC047,Fragile,Low,91.36,4281.86,12,12,1325.2,1636.2,2025-06-20T12:03:47,2025-06-20T17:14:47,0.238,0.376,0.013,240,0.249,0.225,56.9,311,311,10080,True,3.12,2025-06-19T13:58:35
HIST015423,1ZO1H9MEJ4T7NFJ4EP,LOC012,LOC031,RT-LOC012-LOC067-LOC068,Priority,Low,105.56,1219.35,4,4,489.9,596.9,2024-05-16T20:24:34,2024-05-16T22:11:34,0.156,0.917,0.641,30,0.076,0.186,73.5,107,107,10080,True,3.79,2024-05-16T12:14:40
HIST015424,1ZKCS5LQ17D3WZ9XUE,LOC005,LOC074,RT-LOC005-LOC002-LOC029,Express,Normal,125.82,3787.75,10,12,1683.3,1758.3,2026-05-10T10:04:47,2026-05-10T11:19:47,0.592,0.288,0.187,0,0.176,0.207,46.3,75,75,7200,True,2.93,2026-05-09T06:01:29
HIST015425,1ZOYR331B898MJTQZJ,LOC067,LOC059,RT-LOC067-LOC012-LOC018,Standard,High,55.52,815.54,3,3,329.2,366.2,2024-10-24T12:44:34,2024-10-24T13:21:34,0.239,0.375,0.053,0,0.231,0.237,50.2,37,37,4320,True,2.31,2024-10-24T07:15:22
HIST015426,1ZMYZ189Z0B48YMJ3A,LOC050,LOC004,RT-LOC050-LOC051-LOC029,Standard,Normal,35.35,1240.97,4,4,681.2,888.2,2025-11-18T21:01:32,2025-11-19T00:28:32,0.74,0.72,0.611,0,0.373,0.202,70.6,207,207,7200,False,4.91,2025-11-18T09:40:20
HIST015427,1ZT0QPXA799BGRJI7K,LOC061,LOC019,RT-LOC061-LOC018-LOC019,Priority,Normal,87.69,728.21,2,2,183.3,260.3,2026-04-22T14:13:18,2026-04-22T15:30:18,0.328,0.477,0.105,0,0.308,0.233,60.7,77,77,7200,False,2.72,2026-04-22T11:10:00
HIST015428,1ZC0SHW123DGYUVTQJ,LOC051,LOC026,RT-LOC051-LOC028-LOC050,International,Low,86.13,3171.45,9,11,962.1,1053.1,2025-04-16T06:33:55,2025-04-16T08:04:55,0.345,0.334,0.085,0,0.127,0.176,57.2,91,91,10080,False,2.21,2025-04-15T14:31:49
HIST015429,1ZXLSFWWTPDDUVHX89,LOC065,LOC024,RT-LOC065-LOC066-LOC062,International,Normal,20.02,1255.43,4,5,517.1,571.1,2025-11-29T09:58:16,2025-11-29T10:52:16,0.218,0.215,0.202,0,0.307,0.196,51.8,54,54,7200,False,2.21,2025-11-29T01:21:10
HIST015430,1ZYGXI81ISEQQQLPPJ,LOC045,LOC075,RT-LOC045-LOC074-LOC075,Standard,Normal,61.06,935.8,2,3,587.0,687.0,2025-11-18T20:58:05,2025-11-18T22:38:05,0.191,0.288,0.77,0,0.36,0.264,44.9,100,100,7200,True,3.62,2025-11-18T11:11:05
HIST015431,1ZZTXGKKG8W4WD0PQR,LOC055,LOC013,RT-LOC055-LOC008-LOC009,Express,High,10.06,1459.97,7,7,548.2,657.2,2024-05-21T01:51:51,2024-05-21T03:40:51,0.45,0.747,0.176,0,0.219,0.278,48.3,109,109,4320,True,3.54,2024-05-20T16:43:39
HIST015432,1ZYSHXHITCD2I87FYN,LOC036,LOC003,RT-LOC036-LOC015-LOC069,Standard,High,66.91,2754.11,7,9,1209.7,1278.7,2026-04-02T02:13:37,2026-04-02T03:22:37,0.223,0.688,0.22,0,0.243,0.24,65.4,69,69,4320,True,3.01,2026-04-01T06:03:55
HIST015433,1Z9S9FF1P3I1TNO2L7,LOC014,LOC019,RT-LOC014-LOC032-LOC065,Standard,High,84.02,2331.19,6,6,851.1,986.1,2026-04-19T01:22:11,2026-04-19T03:37:11,0.274,0.419,0.231,30,0.121,0.207,53.5,135,135,4320,False,2.53,2026-04-18T11:11:05
HIST015434,1ZAC8W8A7GOM1MYNGB,LOC046,LOC019,RT-LOC046-LOC047-LOC038,Fragile,Normal,58.98,4475.28,10,12,1227.2,1402.2,2026-02-20T09:24:09,2026-02-20T12:19:09,0.375,0.352,0.543,30,0.204,0.252,46.3,175,175,7200,True,3.66,2026-02-19T12:56:57
HIST015435,1ZBN3XGN0O7SWFHAMF,LOC065,LOC066,RT-LOC065-LOC066,Standard,Normal,0.36,120.79,1,2,90.6,174.6,2025-01-02T06:44:53,2025-01-02T08:08:53,0.149,0.243,0.697,0,0.164,0.255,112.8,84,84,7200,True,3.11,2025-01-02T05:14:17
HIST015436,1ZCTMK0L9KGZSFCZR3,LOC002,LOC037,RT-LOC002-LOC029-LOC051,Express,Normal,9.01,4972.96,12,13,1031.6,1093.6,2025-11-23T02:15:15,2025-11-23T03:17:15,0.538,0.339,0.692,0,0.481,0.22,64.7,62,62,7200,True,4.25,2025-11-22T09:03:39
HIST015437,1ZJ9EVQKCVJOWOOQ9P,LOC050,LOC020,RT-LOC050-LOC016-LOC030,Priority,Low,13.39,2530.94,8,9,580.0,674.0,2025-03-01T04:12:30,2025-03-01T05:46:30,0.454,0.214,0.579,30,0.224,0.211,74.5,94,94,10080,True,3.39,2025-02-28T18:32:30
HIST015438,1ZGM84Q4VXOJ2XIYY1,LOC009,LOC063,RT-LOC009-LOC010-LOC020,Express,Normal,52.19,1511.25,6,8,629.1,725.1,2025-01-16T19:49:13,2025-01-16T21:25:13,0.394,0.538,0.227,0,0.467,0.297,40.3,96,96,7200,False,3.51,2025-01-16T09:20:07
HIST015439,1ZTNI3IMDS6SBUW5MH,LOC016,LOC008,RT-LOC016-LOC030-LOC012,Temperature Sensitive,Normal,5.18,3012.84,9,11,719.8,828.8,2025-02-14T15:29:12,2025-02-14T17:18:12,0.262,0.398,0.379,30,0.434,0.204,55.2,109,109,7200,True,3.27,2025-02-14T03:29:24
HIST015440,1ZGVJORRW4OI97AKHT,LOC058,LOC049,RT-LOC058-LOC055-LOC008,Standard,Normal,79.57,4055.88,18,18,932.2,1003.2,2025-07-05T17:57:18,2025-07-05T19:08:18,0.223,0.575,0.01,0,0.064,0.218,56.5,71,71,7200,False,2.4,2025-07-05T02:25:06
HIST015441,1Z4F6WM0J2CCVQZZ7F,LOC050,LOC015,RT-LOC050-LOC016-LOC069,Standard,Normal,101.01,1277.16,3,4,590.9,701.9,2024-03-08T19:46:14,2024-03-08T21:37:14,0.453,0.516,0.76,0,0.077,0.262,60.7,111,111,7200,False,4.2,2024-03-08T09:55:20
HIST015442,1ZIFUXIL73TWE3KRRZ,LOC052,LOC012,RT-LOC052-LOC007-LOC006,Express,High,6.54,1537.77,6,6,572.0,680.0,2025-09-18T20:46:40,2025-09-18T22:34:40,0.294,0.667,0.473,0,0.148,0.228,80.5,108,108,4320,True,3.5,2025-09-18T11:14:40
HIST015443,1ZKVQOZ6PAE0KVP2JB,LOC051,LOC030,RT-LOC051-LOC028-LOC050,Standard,Normal,69.77,1423.52,4,5,122.0,354.0,2026-02-28T09:47:35,2026-02-28T13:39:35,0.878,0.747,0.686,60,0.2,0.189,73.0,232,232,7200,True,5.21,2026-02-28T07:45:35
HIST015444,1ZPTAFSW8JGKZUGI7I,LOC012,LOC037,RT-LOC012-LOC067-LOC065,Fragile,High,105.01,2775.24,6,8,792.8,857.8,2025-05-10T23:05:27,2025-05-11T00:10:27,0.202,0.64,0.013,0,0.215,0.231,71.5,65,65,4320,False,2.83,2025-05-10T09:52:39
HIST015445,1ZG1NH1BASDOPDR2CJ,LOC003,LOC024,RT-LOC003-LOC007-LOC006,Standard,High,39.11,1604.28,6,7,696.2,1068.2,2024-11-29T10:06:02,2024-11-29T16:18:02,0.454,0.531,0.086,240,0.37,0.236,77.6,372,372,4320,True,3.71,2024-11-28T22:29:50
HIST015446,1ZXWPDYHY5T1GPA9CG,LOC009,LOC019,RT-LOC009-LOC010-LOC020,Temperature Sensitive,Low,84.74,911.88,4,4,270.6,337.6,2026-02-21T03:16:37,2026-02-21T04:23:37,0.307,0.333,0.705,0,0.016,0.266,42.9,67,67,10080,True,3.76,2026-02-20T22:46:01
HIST015447,1ZZ538BY35KQAS1LEC,LOC018,LOC062,RT-LOC018-LOC062,Fragile,Normal,62.91,294.02,1,1,147.0,160.0,2024-03-04T03:15:45,2024-03-04T03:28:45,0.108,0.252,0.074,0,0.084,0.119,9.6,13,13,7200,False,1.65,2024-03-04T00:48:45
HIST015448,1ZH7CUF3EBNERBCBL1,LOC009,LOC003,RT-LOC009-LOC010-LOC020,International,Normal,8.24,820.15,5,7,350.4,515.4,2025-09-05T23:10:05,2025-09-06T01:55:05,0.489,0.857,0.449,0,0.429,0.285,62.7,165,165,7200,False,4.55,2025-09-05T17:19:41
HIST015449,1ZU26OJPDFS70F2B9X,LOC037,LOC070,RT-LOC037-LOC038-LOC045,Express,Normal,34.8,2503.48,5,6,911.8,996.8,2024-09-02T16:16:06,2024-09-02T17:41:06,0.386,0.312,0.656,0,0.316,0.263,33.0,85,85,7200,False,3.78,2024-09-02T01:04:18
HIST015450,1ZD4F2BI0YREXZWYGB,LOC037,LOC073,RT-LOC037-LOC038-LOC045,Priority,High,28.12,1617.79,3,3,1110.3,1244.3,2025-05-18T02:37:01,2025-05-18T04:51:01,0.317,0.533,0.107,30,0.432,0.195,36.7,134,134,4320,False,2.82,2025-05-17T08:06:43
HIST015451,1Z2H82YXAU7H9SV73I,LOC055,LOC060,RT-LOC055-LOC008-LOC009,International,Normal,6.8,1385.87,7,9,583.7,816.7,2024-03-31T03:05:48,2024-03-31T06:58:48,0.244,0.71,0.069,120,0.297,0.24,58.7,233,233,7200,False,3.13,2024-03-30T17:22:06
HIST015452,1ZA98DDEET7ZQ0B3IP,LOC055,LOC007,RT-LOC055-LOC008-LOC009,Temperature Sensitive,Normal,7.01,1149.29,7,9,518.5,626.5,2024-08-21T01:28:40,2024-08-21T03:16:40,0.238,0.575,0.086,0,0.263,0.241,64.3,108,108,7200,True,2.86,2024-08-20T16:50:10
HIST015453,1Z0RDT051ZMA75PA9O,LOC059,LOC072,RT-LOC059-LOC005-LOC002,Priority,High,4.46,2733.09,9,9,398.9,513.9,2025-01-07T16:56:22,2025-01-07T18:51:22,0.709,0.725,0.177,0,0.053,0.201,50.0,115,115,4320,False,3.71,2025-01-07T10:17:28
HIST015454,1ZLZPBUKW8MFN4N3CV,LOC061,LOC027,RT-LOC061-LOC013-LOC024,International,Normal,26.63,827.34,3,4,620.5,685.5,2024-03-11T11:00:05,2024-03-11T12:05:05,0.143,0.158,0.73,0,0.223,0.288,42.0,65,65,7200,True,3.18,2024-03-11T00:39:35
HIST015455,1ZK7OL9P4OW3K38JPT,LOC016,LOC058,RT-LOC016-LOC030-LOC012,Fragile,Normal,56.29,3448.82,10,12,747.7,809.7,2026-03-06T02:42:45,2026-03-06T03:44:45,0.285,0.303,0.13,0,0.291,0.219,60.6,62,62,7200,False,2.58,2026-03-05T14:15:03
HIST015456,1ZVCNGMD4WE5LUGGKH,LOC002,LOC044,RT-LOC002-LOC029-LOC051,Express,Normal,40.79,4442.91,11,11,1815.6,1896.6,2026-06-06T17:34:31,2026-06-06T18:55:31,0.358,0.382,0.09,0,0.109,0.209,54.5,81,81,7200,True,2.37,2026-06-05T11:18:55
HIST015457,1ZQ1J2LYAHADSKE21P,LOC014,LOC007,RT-LOC014-LOC032-LOC065,Fragile,Normal,98.4,2673.99,9,10,1263.3,1456.3,2025-08-29T14:52:01,2025-08-29T18:05:01,0.381,0.496,0.267,120,0.276,0.223,50.9,193,193,7200,True,3.57,2025-08-28T17:48:43
HIST015458,1ZLQ1Z8SPLXK5DO2MM,LOC001,LOC068,RT-LOC001-LOC051-LOC028,Express,High,62.87,1476.07,5,6,126.5,238.5,2025-03-11T16:52:42,2025-03-11T18:44:42,0.697,0.402,0.69,60,0.273,0.159,68.6,112,112,4320,False,4.33,2025-03-11T14:46:12
HIST015459,1ZRX2WEAVR7IBVHA6Z,LOC011,LOC067,RT-LOC011-LOC056-LOC054,Express,Low,15.26,2862.41,14,15,926.2,1056.2,2025-09-03T14:01:29,2025-09-03T16:11:29,0.352,0.541,0.632,0,0.381,0.21,73.4,130,130,10080,True,3.94,2025-09-02T22:35:17
HIST015460,1ZJB1SLBXIK172QIUO,LOC008,LOC075,RT-LOC008-LOC009-LOC010,Priority,High,157.47,5852.7,20,21,2400.3,2782.3,2024-09-15T14:32:51,2024-09-15T20:54:51,0.328,0.566,0.653,240,0.399,0.226,55.7,382,382,4320,True,4.62,2024-09-13T22:32:33
HIST015461,1ZOFN6ODV4CUDFVICM,LOC027,LOC068,RT-LOC027-LOC063-LOC062,Express,Low,45.21,1617.5,5,7,652.2,768.2,2025-02-16T10:54:10,2025-02-16T12:50:10,0.277,0.789,0.658,0,0.283,0.144,65.9,116,116,10080,False,3.95,2025-02-16T00:01:58
HIST015462,1ZMV9QV97KTMA9R7C0,LOC019,LOC042,RT-LOC019-LOC013-LOC062,Express,Normal,49.28,4372.82,11,11,1667.6,1779.6,2024-12-12T11:24:55,2024-12-12T13:16:55,0.259,0.288,0.758,0,0.067,0.256,54.8,112,112,7200,True,3.46,2024-12-11T07:37:19
HIST015463,1ZLEMD41IUGGCL6TKP,LOC047,LOC070,RT-LOC047-LOC038-LOC045,Standard,Normal,13.66,2511.69,5,7,741.7,843.7,2025-04-08T16:57:17,2025-04-08T18:39:17,0.349,0.604,0.229,0,0.141,0.275,40.7,102,102,7200,False,3.14,2025-04-08T04:35:35
