shipment_id,tracking_number,origin_location_id,destination_location_id,current_location_id,route_id,status,priority,shipment_type,weight_kg,planned_delivery_time,current_eta,risk_score,risk_level,sla_breach_probability,expected_delay_minutes,last_updated
CURR00936,1ZBQYEOW3AG2G9TNVY,LOC017,LOC009,LOC003,RT-LOC017-LOC006-LOC003,IN_TRANSIT,High,Fragile,0.43,2026-06-29T10:03:41.311115,2026-06-29T10:21:41.311115,3.96,MEDIUM,0.517,18,2026-07-01T00:00:00
CURR00937,1ZR3A2RN2K0YUDWY0X,LOC041,LOC020,LOC015,RT-LOC041-LOC042-LOC047,IN_TRANSIT,Critical,International,94.49,2026-06-30T14:53:26.397546,2026-06-30T15:43:26.397546,3.13,MEDIUM,0.374,50,2026-07-01T00:00:00
CURR00938,1Z9V6TQDQY7EABJY1L,LOC016,LOC006,LOC002,RT-LOC016-LOC030-LOC002,IN_TRANSIT,Normal,Temperature Sensitive,135.25,2026-06-29T15:20:27.185226,2026-06-29T17:49:27.185226,3.78,MEDIUM,0.429,149,2026-07-01T00:00:00
CURR00939,1ZJZF9DIPY4S3NNKVW,LOC040,LOC038,LOC038,RT-LOC040-LOC038,IN_TRANSIT,Critical,Standard,26.26,2026-06-29T18:08:56.495848,2026-06-29T18:57:56.495848,1.86,LOW,0.3,49,2026-07-01T00:00:00
CURR00940,1ZZJV23M31L3ZHRC3W,LOC054,LOC075,LOC050,RT-LOC054-LOC009-LOC010,IN_TRANSIT,Critical,Express,67.4,2026-07-01T17:26:56.733585,2026-07-01T19:08:56.733585,3.55,MEDIUM,0.494,102,2026-07-01T00:00:00
CURR00941,1ZPX3435K8IHD5NJSP,LOC013,LOC029,LOC059,RT-LOC013-LOC060-LOC059,PROCESSING,Normal,Standard,8.12,2026-06-29T23:15:04.953773,2026-06-30T01:43:04.953773,3.45,MEDIUM,0.522,148,2026-07-01T00:00:00
CURR00942,1Z6JB3IFQVV63RRIM9,LOC031,LOC013,LOC061,RT-LOC031-LOC070-LOC016,IN_TRANSIT,High,Priority,19.49,2026-06-29T16:12:12.940868,2026-06-29T19:19:12.940868,4.74,MEDIUM,0.64,187,2026-07-01T00:00:00
CURR00943,1Z78M5AELJ883IYBYG,LOC021,LOC013,LOC019,RT-LOC021-LOC020-LOC023,IN_TRANSIT,Normal,Express,60.9,2026-06-29T15:59:25.461347,2026-06-29T18:46:25.461347,4.82,MEDIUM,0.691,167,2026-07-01T00:00:00
CURR00944,1ZE57NI5E8L6DE6C76,LOC048,LOC027,LOC063,RT-LOC048-LOC037-LOC035,DELAYED,Normal,Standard,130.44,2026-07-01T01:16:13.487064,2026-07-01T03:35:13.487064,3.94,MEDIUM,0.583,139,2026-07-01T00:00:00
CURR00945,1Z1U54A06BSEYLABSP,LOC010,LOC049,LOC005,RT-LOC010-LOC020-LOC021,IN_TRANSIT,Normal,Standard,58.57,2026-06-29T21:19:26.579008,2026-06-29T23:46:26.579008,4.53,MEDIUM,0.699,147,2026-07-01T00:00:00
CURR00946,1Z6JGYJ7L4WLJD9TRP,LOC032,LOC028,LOC049,RT-LOC032-LOC033-LOC014,PROCESSING,High,Standard,31.04,2026-06-29T16:35:18.767474,2026-06-29T17:18:18.767474,2.05,LOW,0.263,43,2026-07-01T00:00:00
CURR00947,1ZMQCXV9CPDISG4V7H,LOC008,LOC020,LOC009,RT-LOC008-LOC009-LOC010,DELAYED,Low,Express,0.26,2026-06-30T13:33:48.913788,2026-06-30T14:41:48.913788,3.77,MEDIUM,0.459,68,2026-07-01T00:00:00
CURR00948,1ZSK6SEH0Z5AVZXPVU,LOC056,LOC031,LOC051,RT-LOC056-LOC054-LOC009,PROCESSING,Normal,Standard,26.3,2026-07-01T09:18:26.556707,2026-07-01T10:40:26.556707,5.3,HIGH,0.744,82,2026-07-01T00:00:00
CURR00949,1ZVN4YBJSE27X9J6T5,LOC040,LOC039,LOC040,RT-LOC040-LOC039,PROCESSING,Low,Standard,16.43,2026-06-29T10:33:56.655698,2026-06-29T11:40:56.655698,3.73,MEDIUM,0.554,67,2026-07-01T00:00:00
CURR00950,1ZP8V5N70L5JQR5FPL,LOC073,LOC032,LOC015,RT-LOC073-LOC045-LOC015,PROCESSING,High,Express,30.25,2026-06-30T12:21:03.757531,2026-06-30T12:57:03.757531,3.14,MEDIUM,0.37,36,2026-07-01T00:00:00
CURR00951,1Z9DZDAWFECS5LIVSI,LOC055,LOC039,LOC013,RT-LOC055-LOC008-LOC009,IN_TRANSIT,Critical,Standard,53.14,2026-07-01T19:43:24.426995,2026-07-01T21:36:24.426995,3.73,MEDIUM,0.488,113,2026-07-01T00:00:00
CURR00952,1ZRCZ8QK2D9VYZJ7W6,LOC002,LOC071,LOC051,RT-LOC002-LOC029-LOC051,PROCESSING,High,Priority,32.11,2026-06-30T11:02:20.782184,2026-06-30T12:03:20.782184,4.03,MEDIUM,0.501,61,2026-07-01T00:00:00
CURR00953,1ZCVWEYJPVJXI59BBU,LOC048,LOC050,LOC049,RT-LOC048-LOC036-LOC015,OUT_FOR_DELIVERY,Normal,Standard,43.35,2026-06-30T07:56:35.232682,2026-06-30T09:46:35.232682,4.0,MEDIUM,0.522,110,2026-07-01T00:00:00
CURR00954,1ZZT1AA4OAXP5NYIFE,LOC032,LOC021,LOC022,RT-LOC032-LOC065-LOC067,OUT_FOR_DELIVERY,Normal,Standard,20.33,2026-07-01T01:45:50.893642,2026-07-01T03:54:50.893642,4.67,MEDIUM,0.618,129,2026-07-01T00:00:00
CURR00955,1ZCX97XE2Z7H2P62EC,LOC016,LOC061,LOC018,RT-LOC016-LOC030-LOC012,DELAYED,Normal,International,26.15,2026-06-29T09:52:09.423325,2026-06-29T10:59:09.423325,3.19,MEDIUM,0.373,67,2026-07-01T00:00:00
CURR00956,1Z0EMDICVO1GQ7ZE24,LOC022,LOC023,LOC020,RT-LOC022-LOC021-LOC020,IN_TRANSIT,Normal,Standard,42.19,2026-06-30T00:01:57.512933,2026-06-30T01:03:57.512933,2.79,LOW,0.318,62,2026-07-01T00:00:00
CURR00957,1ZLBX0W7FJ2DWMOOIJ,LOC059,LOC008,LOC007,RT-LOC059-LOC006-LOC003,OUT_FOR_DELIVERY,Normal,Priority,59.52,2026-06-30T13:41:42.474023,2026-06-30T14:32:42.474023,2.61,LOW,0.31,51,2026-07-01T00:00:00
CURR00958,1Z6OW83UNI45DVX0LP,LOC016,LOC057,LOC022,RT-LOC016-LOC030-LOC012,IN_TRANSIT,Normal,Fragile,13.07,2026-06-30T23:59:54.927229,2026-07-01T02:23:54.927229,4.47,MEDIUM,0.591,144,2026-07-01T00:00:00
CURR00959,1ZXGADHI80SEH47PKS,LOC056,LOC043,LOC065,RT-LOC056-LOC054-LOC009,IN_TRANSIT,Normal,Fragile,25.08,2026-07-02T06:44:07.829876,2026-07-02T08:32:07.829876,3.92,MEDIUM,0.403,108,2026-07-01T00:00:00
CURR00960,1ZTRWHCBWAM37GSI86,LOC048,LOC055,LOC018,RT-LOC048-LOC036-LOC015,DELAYED,Critical,Standard,2.16,2026-07-01T07:30:38.988784,2026-07-01T10:34:38.988784,3.17,MEDIUM,0.616,184,2026-07-01T00:00:00
CURR00961,1ZPUZTL5RLPE0782V0,LOC073,LOC055,LOC030,RT-LOC073-LOC045-LOC015,PROCESSING,Normal,International,57.16,2026-06-30T21:25:19.578378,2026-06-30T23:14:19.578378,3.29,MEDIUM,0.458,109,2026-07-01T00:00:00
CURR00962,1ZY83I83OQYQ9D1PS5,LOC050,LOC039,LOC032,RT-LOC050-LOC016-LOC030,OUT_FOR_DELIVERY,Low,Fragile,28.97,2026-06-30T00:48:02.027213,2026-06-30T04:28:02.027213,4.89,MEDIUM,0.597,220,2026-07-01T00:00:00
CURR00963,1ZEW05S98Q25M6W0K2,LOC064,LOC021,LOC019,RT-LOC064-LOC012-LOC018,OUT_FOR_DELIVERY,Critical,Standard,43.62,2026-07-01T00:32:25.155542,2026-07-01T02:03:25.155542,3.44,MEDIUM,0.497,91,2026-07-01T00:00:00
CURR00964,1ZZ6690NOJGTMT9DJP,LOC056,LOC071,LOC029,RT-LOC056-LOC054-LOC009,IN_TRANSIT,Low,Fragile,52.27,2026-07-01T14:06:17.774197,2026-07-01T14:59:17.774197,4.35,MEDIUM,0.544,53,2026-07-01T00:00:00
CURR00965,1Z50G7VSUFGSDTGADO,LOC055,LOC044,LOC016,RT-LOC055-LOC008-LOC009,IN_TRANSIT,Normal,International,128.17,2026-07-02T08:21:16.492090,2026-07-02T10:57:16.492090,4.38,MEDIUM,0.603,156,2026-07-01T00:00:00
CURR00966,1ZAQC7Y8X6N2YMPNUA,LOC058,LOC072,LOC028,RT-LOC058-LOC055-LOC008,IN_TRANSIT,High,Fragile,13.95,2026-06-29T22:15:01.669941,2026-06-29T22:53:01.669941,3.79,MEDIUM,0.441,38,2026-07-01T00:00:00
CURR00967,1Z423BMO1C2844YYB2,LOC026,LOC012,LOC062,RT-LOC026-LOC027-LOC063,IN_TRANSIT,Low,Fragile,82.86,2026-06-30T14:10:40.917063,2026-06-30T16:24:40.917063,4.54,MEDIUM,0.566,134,2026-07-01T00:00:00
CURR00968,1ZYMHAE2JDZVEFORPR,LOC045,LOC054,LOC030,RT-LOC045-LOC015-LOC069,PROCESSING,High,Express,32.31,2026-06-29T19:28:45.561477,2026-06-29T23:52:45.561477,4.01,MEDIUM,0.758,264,2026-07-01T00:00:00
CURR00969,1ZA89JPLWKYO26FD6J,LOC020,LOC052,LOC004,RT-LOC020-LOC021-LOC004,OUT_FOR_DELIVERY,Normal,Fragile,34.58,2026-06-29T05:52:58.588402,2026-06-29T07:50:58.588402,4.21,MEDIUM,0.64,118,2026-07-01T00:00:00
CURR00970,1ZWXTXCM5UNEK7NRVD,LOC028,LOC058,LOC009,RT-LOC028-LOC051-LOC029,PROCESSING,High,Standard,82.07,2026-06-30T16:17:16.630979,2026-06-30T17:39:16.630979,3.04,MEDIUM,0.526,82,2026-07-01T00:00:00
CURR00971,1ZBVKNULVSFBWKUIP9,LOC060,LOC022,LOC019,RT-LOC060-LOC013-LOC019,IN_TRANSIT,Low,Standard,2.6,2026-06-29T14:18:30.421222,2026-06-29T17:48:30.421222,3.93,MEDIUM,0.655,210,2026-07-01T00:00:00
CURR00972,1ZCTXHKZUPMWFZ8593,LOC008,LOC060,LOC023,RT-LOC008-LOC009-LOC010,PROCESSING,High,Standard,27.89,2026-06-29T15:06:16.338290,2026-06-29T15:20:16.338290,2.53,LOW,0.271,14,2026-07-01T00:00:00
CURR00973,1ZYHJECULA1BWTQB23,LOC061,LOC038,LOC065,RT-LOC061-LOC062-LOC066,IN_TRANSIT,High,Express,7.87,2026-06-30T12:28:14.511120,2026-06-30T15:18:14.511120,5.21,HIGH,0.687,170,2026-07-01T00:00:00
CURR00974,1ZSQOF97BWQGYGTT71,LOC013,LOC003,LOC059,RT-LOC013-LOC060-LOC059,IN_TRANSIT,Normal,Express,12.67,2026-06-30T18:40:06.263814,2026-06-30T19:57:06.263814,4.15,MEDIUM,0.549,77,2026-07-01T00:00:00
CURR00975,1Z3XOR5791D9I4B794,LOC049,LOC062,LOC030,RT-LOC049-LOC050-LOC016,IN_TRANSIT,Critical,International,30.16,2026-06-30T18:05:36.651898,2026-06-30T19:23:36.651898,4.08,MEDIUM,0.494,78,2026-07-01T00:00:00
CURR00976,1ZBDO2AQ01P4EZWH8Q,LOC047,LOC073,LOC038,RT-LOC047-LOC038-LOC045,IN_TRANSIT,Normal,Priority,14.64,2026-06-29T17:40:35.357773,2026-06-29T20:03:35.357773,3.42,MEDIUM,0.494,143,2026-07-01T00:00:00
CURR00977,1ZJ500D1K8DJ514A34,LOC005,LOC062,LOC062,RT-LOC005-LOC018-LOC062,IN_TRANSIT,Normal,Standard,27.71,2026-06-29T17:33:13.229776,2026-06-29T17:53:13.229776,3.01,MEDIUM,0.395,20,2026-07-01T00:00:00
CURR00978,1ZDRWBXJM1HN23EGHX,LOC063,LOC012,LOC012,RT-LOC063-LOC062-LOC012,PROCESSING,Critical,Standard,10.72,2026-06-29T18:50:48.678334,2026-06-29T21:57:48.678334,4.31,MEDIUM,0.751,187,2026-07-01T00:00:00
CURR00979,1Z4WSRP9BKL80T9ULB,LOC020,LOC074,LOC051,RT-LOC020-LOC021-LOC004,DELAYED,Normal,Express,15.49,2026-07-02T07:28:29.268741,2026-07-02T08:24:29.268741,4.1,MEDIUM,0.573,56,2026-07-01T00:00:00
CURR00980,1Z9MSJX0N5VHMP7ZDY,LOC009,LOC072,LOC005,RT-LOC009-LOC010-LOC020,OUT_FOR_DELIVERY,Low,Priority,21.98,2026-07-01T09:59:23.088938,2026-07-01T11:37:23.088938,3.96,MEDIUM,0.491,98,2026-07-01T00:00:00
CURR00981,1ZSIEFVYYUFZP4KW3P,LOC069,LOC049,LOC049,RT-LOC069-LOC070-LOC049,IN_TRANSIT,High,Standard,84.15,2026-06-30T19:14:31.274194,2026-06-30T20:31:31.274194,4.03,MEDIUM,0.521,77,2026-07-01T00:00:00
CURR00982,1Z70TD3TTFBYPG6O38,LOC009,LOC065,LOC019,RT-LOC009-LOC010-LOC020,DELAYED,Normal,Standard,22.02,2026-06-30T03:11:19.690057,2026-06-30T05:08:19.690057,4.33,MEDIUM,0.578,117,2026-07-01T00:00:00
CURR00983,1Z3EOZOHDPICYZWJNR,LOC061,LOC023,LOC019,RT-LOC061-LOC018-LOC019,PROCESSING,Normal,Standard,28.95,2026-06-29T11:27:45.692251,2026-06-29T13:27:45.692251,2.43,LOW,0.42,120,2026-07-01T00:00:00
CURR00984,1ZFXGL4CU6AA8WBZ42,LOC048,LOC033,LOC035,RT-LOC048-LOC037-LOC035,OUT_FOR_DELIVERY,High,Standard,208.16,2026-06-30T01:11:04.170941,2026-06-30T03:22:04.170941,4.67,MEDIUM,0.641,131,2026-07-01T00:00:00
CURR00985,1Z4NL8F62X18K9QD3E,LOC039,LOC045,LOC040,RT-LOC039-LOC040-LOC038,PROCESSING,High,Express,27.62,2026-06-30T09:26:50.388585,2026-06-30T10:32:50.388585,3.13,MEDIUM,0.384,66,2026-07-01T00:00:00
CURR00986,1ZCB4GAYIKBA22T9ZE,LOC035,LOC029,LOC069,RT-LOC035-LOC036-LOC015,IN_TRANSIT,High,Fragile,39.63,2026-06-30T03:46:54.689670,2026-06-30T04:28:54.689670,3.62,MEDIUM,0.395,42,2026-07-01T00:00:00
CURR00987,1ZZXB3ZBAA0ZMT1LWV,LOC040,LOC030,LOC016,RT-LOC040-LOC038-LOC045,PROCESSING,Critical,Express,2.76,2026-06-30T23:25:17.307296,2026-06-30T23:42:17.307296,2.71,LOW,0.305,17,2026-07-01T00:00:00
CURR00988,1ZD951MXKATM571K92,LOC045,LOC035,LOC037,RT-LOC045-LOC038-LOC037,OUT_FOR_DELIVERY,Normal,Temperature Sensitive,29.43,2026-06-29T07:30:54.643190,2026-06-29T08:33:54.643190,3.62,MEDIUM,0.491,63,2026-07-01T00:00:00
CURR00989,1ZQPNBNH2C2YA6U7F4,LOC051,LOC061,LOC012,RT-LOC051-LOC028-LOC050,PROCESSING,High,International,13.2,2026-06-29T22:29:43.495657,2026-06-29T23:36:43.495657,3.29,MEDIUM,0.408,67,2026-07-01T00:00:00
CURR00990,1ZR9026YKPNAZCQUV1,LOC020,LOC055,LOC008,RT-LOC020-LOC010-LOC008,DELAYED,Normal,Standard,4.93,2026-06-29T22:19:26.378466,2026-06-29T22:24:26.378466,1.83,LOW,0.185,5,2026-07-01T00:00:00
CURR00991,1ZITX0A5945OR523MB,LOC001,LOC052,LOC052,RT-LOC001-LOC007-LOC052,IN_TRANSIT,Normal,Standard,22.63,2026-06-29T21:25:47.257088,2026-06-30T00:14:47.257088,3.92,MEDIUM,0.575,169,2026-07-01T00:00:00
CURR00992,1ZZENNTERTZSIP8HU7,LOC055,LOC003,LOC021,RT-LOC055-LOC008-LOC009,IN_TRANSIT,Normal,Standard,42.52,2026-06-29T08:41:35.657640,2026-06-29T09:05:35.657640,3.25,MEDIUM,0.429,24,2026-07-01T00:00:00
CURR00993,1ZWEY027S47VCGZ8SB,LOC058,LOC041,LOC062,RT-LOC058-LOC055-LOC008,PROCESSING,Low,Express,61.18,2026-07-02T02:35:13.570876,2026-07-02T05:00:13.570876,4.16,MEDIUM,0.63,145,2026-07-01T00:00:00
CURR00994,1ZUYOH33STCHLH3JHL,LOC015,LOC009,LOC022,RT-LOC015-LOC069-LOC016,IN_TRANSIT,Low,Fragile,2.87,2026-07-01T07:28:26.831571,2026-07-01T08:36:26.831571,3.48,MEDIUM,0.396,68,2026-07-01T00:00:00
CURR00995,1Z0OGO1RN3NPL8XHJ8,LOC046,LOC015,LOC038,RT-LOC046-LOC047-LOC038,DELAYED,Normal,Fragile,8.42,2026-07-01T02:06:08.225681,2026-07-01T02:52:08.225681,4.54,MEDIUM,0.564,46,2026-07-01T00:00:00
CURR00996,1ZSYYZR2CHGDP7Z481,LOC035,LOC018,LOC016,RT-LOC035-LOC036-LOC015,PROCESSING,Normal,Standard,2.32,2026-06-30T06:38:14.589785,2026-06-30T08:50:14.589785,4.21,MEDIUM,0.566,132,2026-07-01T00:00:00
CURR00997,1Z2UCDSPZ65CR0I73B,LOC064,LOC058,LOC019,RT-LOC064-LOC012-LOC018,IN_TRANSIT,Normal,Standard,34.74,2026-07-01T03:21:49.524306,2026-07-01T04:32:49.524306,3.4,MEDIUM,0.421,71,2026-07-01T00:00:00
CURR00998,1ZM16P53N9TSYZ9PQE,LOC074,LOC063,LOC030,RT-LOC074-LOC045-LOC015,PROCESSING,Low,Express,1.54,2026-06-29T20:34:23.607822,2026-06-29T21:05:23.607822,3.3,MEDIUM,0.369,31,2026-07-01T00:00:00
CURR00999,1ZJORJ8AY0WSPGBFFY,LOC059,LOC016,LOC028,RT-LOC059-LOC005-LOC002,IN_TRANSIT,High,Standard,58.39,2026-06-29T22:23:13.297229,2026-06-29T23:23:13.297229,3.09,MEDIUM,0.369,60,2026-07-01T00:00:00
CURR01000,1ZKX4VEQ1FJFAEL89D,LOC042,LOC039,LOC047,RT-LOC042-LOC047-LOC039,IN_TRANSIT,High,Express,46.48,2026-06-30T19:48:03.750883,2026-07-01T00:32:03.750883,4.7,MEDIUM,0.795,284,2026-07-01T00:00:00
CURR01001,1ZH2AK0ULWL5EP1Y8F,LOC062,LOC011,LOC004,RT-LOC062-LOC018-LOC019,IN_TRANSIT,Normal,Fragile,0.62,2026-06-30T05:58:40.959561,2026-06-30T08:12:40.959561,3.63,MEDIUM,0.452,134,2026-07-01T00:00:00
CURR01002,1ZAWWG3E67KRT7UGSM,LOC066,LOC024,LOC063,RT-LOC066-LOC062-LOC063,PROCESSING,Normal,Express,14.89,2026-06-29T09:37:20.505990,2026-06-29T10:09:20.505990,3.73,MEDIUM,0.513,32,2026-07-01T00:00:00
CURR01003,1ZHSAQJX6QLCK6L4EA,LOC014,LOC045,LOC069,RT-LOC014-LOC031-LOC069,DELAYED,High,Express,14.32,2026-07-01T06:45:35.835080,2026-07-01T08:23:35.835080,3.91,MEDIUM,0.469,98,2026-07-01T00:00:00
CURR01004,1ZM2UI9V4X46MD1EDQ,LOC007,LOC023,LOC010,RT-LOC007-LOC052-LOC009,PROCESSING,Low,Standard,11.92,2026-06-29T05:48:36.162396,2026-06-29T06:59:36.162396,3.66,MEDIUM,0.481,71,2026-07-01T00:00:00
CURR01005,1Z8EZXJ18IAIN3PJAP,LOC011,LOC055,LOC058,RT-LOC011-LOC058-LOC055,OUT_FOR_DELIVERY,High,Priority,14.02,2026-06-30T08:43:56.368306,2026-06-30T10:04:56.368306,2.6,LOW,0.403,81,2026-07-01T00:00:00
CURR01006,1Z2MI48GUIS7AR1UD7,LOC056,LOC061,LOC023,RT-LOC056-LOC054-LOC009,OUT_FOR_DELIVERY,Normal,Standard,80.82,2026-06-30T08:14:56.893563,2026-06-30T09:40:56.893563,4.58,MEDIUM,0.611,86,2026-07-01T00:00:00
CURR01007,1ZNPHDQYU2C2CVKZOL,LOC051,LOC062,LOC012,RT-LOC051-LOC028-LOC050,PROCESSING,Critical,Express,16.46,2026-06-29T20:48:50.495503,2026-06-29T21:10:50.495503,2.86,LOW,0.324,22,2026-07-01T00:00:00
CURR01008,1ZDNG4VT9CDLUGP4ZZ,LOC032,LOC035,LOC033,RT-LOC032-LOC033-LOC035,IN_TRANSIT,Normal,International,48.83,2026-06-29T16:07:37.405892,2026-06-29T16:50:37.405892,2.42,LOW,0.277,43,2026-07-01T00:00:00
CURR01009,1Z4QPP3NP4Z0LHI79F,LOC065,LOC010,LOC021,RT-LOC065-LOC067-LOC012,IN_TRANSIT,Normal,Fragile,129.82,2026-06-30T13:21:03.717360,2026-06-30T15:06:03.717360,4.68,MEDIUM,0.58,105,2026-07-01T00:00:00
CURR01010,1ZL3L22NQOXO6LBVK2,LOC063,LOC072,LOC028,RT-LOC063-LOC061-LOC060,IN_TRANSIT,Normal,Express,15.7,2026-06-30T05:08:43.409199,2026-06-30T07:23:43.409199,4.85,MEDIUM,0.637,135,2026-07-01T00:00:00
CURR01011,1ZHI4X3ZSKDVRUSUNZ,LOC014,LOC031,LOC031,RT-LOC014-LOC031,PROCESSING,High,Standard,18.33,2026-06-30T14:44:21.799096,2026-06-30T16:17:21.799096,2.85,LOW,0.395,93,2026-07-01T00:00:00
CURR01012,1ZCIYI3VISKYEE8K3U,LOC043,LOC014,LOC031,RT-LOC043-LOC074-LOC045,DELAYED,High,Standard,89.18,2026-06-30T16:37:43.252260,2026-06-30T17:22:43.252260,4.01,MEDIUM,0.509,45,2026-07-01T00:00:00
CURR01013,1Z1R8JB9CD8FCH4IVK,LOC064,LOC057,LOC009,RT-LOC064-LOC012-LOC018,OUT_FOR_DELIVERY,Low,Priority,34.67,2026-07-01T08:22:57.379263,2026-07-01T09:27:57.379263,3.4,MEDIUM,0.407,65,2026-07-01T00:00:00
CURR01014,1ZG53IJVXXKKA92ZM4,LOC053,LOC065,LOC062,RT-LOC053-LOC052-LOC007,IN_TRANSIT,Low,International,70.7,2026-07-01T07:44:17.298422,2026-07-01T09:53:17.298422,5.35,HIGH,0.71,129,2026-07-01T00:00:00
CURR01015,1ZN5H873RYIBSLO6XX,LOC003,LOC058,LOC009,RT-LOC003-LOC007-LOC052,IN_TRANSIT,Normal,Express,21.99,2026-06-29T14:16:16.667178,2026-06-29T15:17:16.667178,3.5,MEDIUM,0.398,61,2026-07-01T00:00:00
CURR01016,1ZWFQEZMSBRB0ZEXQX,LOC006,LOC042,LOC037,RT-LOC006-LOC059-LOC005,PROCESSING,Normal,International,5.23,2026-06-30T07:27:19.759568,2026-06-30T08:55:19.759568,4.02,MEDIUM,0.497,88,2026-07-01T00:00:00
CURR01017,1ZVTE4A400X33MUYSH,LOC046,LOC017,LOC069,RT-LOC046-LOC047-LOC038,IN_TRANSIT,Normal,Standard,67.33,2026-06-29T23:09:41.745331,2026-06-30T00:13:41.745331,2.59,LOW,0.323,64,2026-07-01T00:00:00
CURR01018,1Z24ZD60TM3BIJVV9T,LOC055,LOC001,LOC006,RT-LOC055-LOC008-LOC009,PROCESSING,Normal,Priority,23.84,2026-06-30T10:15:01.896173,2026-06-30T11:53:01.896173,2.99,LOW,0.463,98,2026-07-01T00:00:00
CURR01019,1ZMFBIUDOMI9U14N0U,LOC024,LOC029,LOC060,RT-LOC024-LOC013-LOC060,PROCESSING,Normal,Express,116.84,2026-06-30T09:39:43.657337,2026-06-30T12:02:43.657337,3.81,MEDIUM,0.513,143,2026-07-01T00:00:00
CURR01020,1ZHCFEGASMBJOOCTLH,LOC030,LOC062,LOC012,RT-LOC030-LOC012-LOC018,OUT_FOR_DELIVERY,Low,Express,43.62,2026-06-29T17:42:19.307663,2026-06-29T18:19:19.307663,2.79,LOW,0.313,37,2026-07-01T00:00:00
CURR01021,1ZHU8LDQR4G5FNOWMY,LOC007,LOC041,LOC033,RT-LOC007-LOC006-LOC059,PROCESSING,High,Standard,52.65,2026-07-01T11:19:46.625869,2026-07-01T12:19:46.625869,3.03,MEDIUM,0.352,60,2026-07-01T00:00:00
CURR01022,1ZB85ATC10YR3QZ32V,LOC067,LOC046,LOC038,RT-LOC067-LOC065-LOC032,IN_TRANSIT,High,Standard,2.53,2026-07-01T01:31:59.486919,2026-07-01T03:26:59.486919,4.66,MEDIUM,0.656,115,2026-07-01T00:00:00
CURR01023,1ZYHSWL6JTPKFBKE9D,LOC043,LOC020,LOC069,RT-LOC043-LOC074-LOC045,IN_TRANSIT,Low,Temperature Sensitive,6.57,2026-06-30T19:35:25.088218,2026-06-30T20:49:25.088218,2.73,LOW,0.324,74,2026-07-01T00:00:00
CURR01024,1Z8X3RM7L4YCAT1MQB,LOC053,LOC046,LOC018,RT-LOC053-LOC052-LOC007,OUT_FOR_DELIVERY,High,International,6.67,2026-07-01T18:06:54.192257,2026-07-01T19:11:54.192257,3.15,MEDIUM,0.361,65,2026-07-01T00:00:00
CURR01025,1ZPR3P1D2RSSJM7TH2,LOC036,LOC034,LOC035,RT-LOC036-LOC048-LOC037,IN_TRANSIT,High,International,52.34,2026-06-29T16:38:59.966213,2026-06-29T19:04:59.966213,3.94,MEDIUM,0.555,146,2026-07-01T00:00:00
CURR01026,1Z2HVC95PUW720P300,LOC067,LOC065,LOC067,RT-LOC067-LOC065,PROCESSING,High,International,6.38,2026-06-29T19:44:55.672665,2026-06-29T23:16:55.672665,4.79,MEDIUM,0.859,212,2026-07-01T00:00:00
CURR01027,1ZQVA9AFVA5358ILL3,LOC023,LOC073,LOC016,RT-LOC023-LOC019-LOC060,IN_TRANSIT,Normal,Priority,1.42,2026-06-30T21:47:45.578855,2026-06-30T22:42:45.578855,3.06,MEDIUM,0.345,55,2026-07-01T00:00:00
CURR01028,1ZP6CHAOITHW8TB34G,LOC020,LOC007,LOC021,RT-LOC020-LOC021-LOC004,DELAYED,Critical,Temperature Sensitive,72.65,2026-06-30T12:24:05.257879,2026-06-30T13:15:05.257879,2.53,LOW,0.316,51,2026-07-01T00:00:00
CURR01029,1ZWAY479GK327MD33A,LOC057,LOC020,LOC008,RT-LOC057-LOC055-LOC008,PROCESSING,Normal,Temperature Sensitive,30.6,2026-06-29T21:40:28.076900,2026-06-29T22:41:28.076900,3.32,MEDIUM,0.384,61,2026-07-01T00:00:00
CURR01030,1ZUU1MJGYDIZ2KZZ1N,LOC015,LOC058,LOC022,RT-LOC015-LOC069-LOC016,DELAYED,High,Express,34.77,2026-06-30T05:31:09.344113,2026-06-30T07:38:09.344113,3.83,MEDIUM,0.42,127,2026-07-01T00:00:00
CURR01031,1ZFXOAMO40C9HL6SQ9,LOC036,LOC009,LOC016,RT-LOC036-LOC015-LOC069,IN_TRANSIT,High,International,99.58,2026-07-01T01:25:23.656861,2026-07-01T02:06:23.656861,2.57,LOW,0.288,41,2026-07-01T00:00:00
CURR01032,1Z9K3C7EVHQVVJSX1Y,LOC064,LOC016,LOC067,RT-LOC064-LOC067-LOC068,IN_TRANSIT,Normal,Express,120.41,2026-06-30T08:53:29.404859,2026-06-30T10:43:29.404859,3.89,MEDIUM,0.537,110,2026-07-01T00:00:00
CURR01033,1ZH55V7UDV90RYK3MA,LOC007,LOC001,LOC059,RT-LOC007-LOC006-LOC059,PROCESSING,Normal,Fragile,98.43,2026-06-29T06:32:21.992324,2026-06-29T09:07:21.992324,3.95,MEDIUM,0.594,155,2026-07-01T00:00:00
CURR01034,1Z9X23PVPQ5ASK4E9A,LOC010,LOC005,LOC004,RT-LOC010-LOC020-LOC021,PROCESSING,Normal,International,26.95,2026-06-29T13:15:56.717883,2026-06-29T15:42:56.717883,4.24,MEDIUM,0.531,147,2026-07-01T00:00:00
