transport_id,flight_number,origin_location_id,destination_location_id,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,delay_minutes,status,weather_impact,airport_congestion
TR01068,UA7450,LOC028,LOC036,2024-04-25T05:22:02,2024-04-25T08:28:02,2024-04-25T08:17:41.709259,2024-04-25T11:23:41.709259,186,DELAYED,0.96,0.62
TR01069,UA7406,LOC013,LOC038,2025-01-10T03:34:34,2025-01-10T03:34:34,2025-01-10T05:33:34.974676,2025-01-10T05:33:34.974676,0,COMPLETED,0.49,0.17
TR01070,UA7175,LOC012,LOC050,2026-04-17T07:29:02,2026-04-17T07:29:02,2026-04-17T10:50:23.371587,2026-04-17T10:50:23.371587,0,BOARDING,0.48,0.98
TR01071,UA9172,LOC058,LOC036,2026-05-07T22:23:25,2026-05-07T22:23:25,2026-05-08T02:46:48.547813,2026-05-08T02:46:48.547813,0,IN_TRANSIT,0.98,0.47
TR01072,UA3591,LOC036,LOC050,2024-05-09T19:38:11,2024-05-09T23:58:11,2024-05-09T22:54:17.160741,2024-05-10T03:14:17.160741,260,DELAYED,1.0,0.49
TR01073,UA2832,LOC061,LOC028,2025-06-10T19:00:36,2025-06-10T19:00:36,2025-06-10T20:27:51.839909,2025-06-10T20:27:51.839909,0,BOARDING,0.63,1.0
TR01074,UA3696,LOC068,LOC028,2026-03-26T16:14:50,2026-03-26T16:14:50,2026-03-26T18:03:28.164205,2026-03-26T18:03:28.164205,0,IN_TRANSIT,0.64,0.33
TR01075,UA8699,LOC013,LOC035,2026-04-15T01:55:50,2026-04-15T02:48:50,2026-04-15T06:24:16.750086,2026-04-15T07:17:16.750086,53,DELAYED,0.1,0.44
TR01076,UA3900,LOC068,LOC058,2024-05-25T07:17:40,2024-05-25T08:07:40,2024-05-25T12:39:09.820344,2024-05-25T13:29:09.820344,50,DELAYED,0.73,0.47
TR01077,UA8390,LOC017,LOC031,2025-02-07T08:45:36,2025-02-07T08:45:36,2025-02-07T13:11:00.965734,2025-02-07T13:11:00.965734,0,ON_TIME,0.9,0.84
TR01078,UA2404,LOC036,LOC018,2025-02-09T16:00:43,2025-02-09T17:50:43,2025-02-09T18:42:22.692043,2025-02-09T20:32:22.692043,110,DELAYED,0.31,0.86
TR01079,UA485,LOC013,LOC014,2025-05-30T20:41:07,2025-05-30T20:41:07,2025-05-31T02:33:29.989045,2025-05-31T02:33:29.989045,0,IN_TRANSIT,0.63,0.36
TR01080,UA1718,LOC019,LOC017,2026-05-02T16:45:08,2026-05-02T19:01:08,2026-05-02T18:40:13.412360,2026-05-02T20:56:13.412360,136,DELAYED,0.04,0.95
TR01081,UA3779,LOC038,LOC035,2024-07-30T13:09:23,2024-07-30T14:56:23,2024-07-30T15:51:11.474808,2024-07-30T17:38:11.474808,107,DELAYED,1.0,0.62
TR01082,UA8534,LOC017,LOC052,2024-10-03T23:52:51,2024-10-03T23:52:51,2024-10-04T07:00:29.299612,2024-10-04T07:00:29.299612,0,ON_TIME,0.23,0.12
TR01083,UA6316,LOC018,LOC058,2024-03-09T09:07:51,2024-03-09T10:02:51,2024-03-09T16:50:55.475073,2024-03-09T17:45:55.475073,55,DELAYED,0.5,0.86
TR01084,UA6045,LOC050,LOC055,2025-10-26T10:35:01,2025-10-26T13:24:01,2025-10-26T11:51:08.189876,2025-10-26T14:40:08.189876,169,DELAYED,0.58,0.58
TR01085,UA7453,LOC050,LOC012,2026-01-31T23:28:36,2026-01-31T23:28:36,2026-02-01T02:08:28.235077,2026-02-01T02:08:28.235077,0,ON_TIME,0.13,0.13
TR01086,UA5725,LOC019,LOC022,2024-11-14T22:09:09,2024-11-15T02:04:09,2024-11-15T03:37:11.708688,2024-11-15T07:32:11.708688,235,DELAYED,0.99,0.15
TR01087,UA5796,LOC014,LOC016,2024-08-05T00:51:24,2024-08-05T05:45:24,2024-08-05T04:17:32.935641,2024-08-05T09:11:32.935641,294,DELAYED,0.03,0.31
TR01088,UA1115,LOC008,LOC022,2024-12-08T13:07:38,2024-12-08T15:06:38,2024-12-08T18:20:04.672046,2024-12-08T20:19:04.672046,119,DELAYED,0.75,0.28
TR01089,UA5418,LOC068,LOC058,2024-05-18T20:26:35,2024-05-18T20:26:35,2024-05-19T03:53:21.351414,2024-05-19T03:53:21.351414,0,COMPLETED,0.35,0.12
TR01090,UA5736,LOC031,LOC028,2026-03-15T14:45:52,2026-03-15T14:45:52,2026-03-15T18:12:36.520989,2026-03-15T18:12:36.520989,0,BOARDING,0.45,0.68
TR01091,UA687,LOC035,LOC013,2024-08-17T15:12:42,2024-08-18T12:28:42,2024-08-17T21:50:28.558565,2024-08-18T19:06:28.558565,1276,CANCELLED,0.17,0.46
TR01092,UA6095,LOC017,LOC018,2025-11-18T03:54:56,2025-11-18T03:54:56,2025-11-18T07:43:11.493848,2025-11-18T07:43:11.493848,0,BOARDING,0.16,0.12
TR01093,UA9144,LOC068,LOC038,2024-04-20T23:17:54,2024-04-20T23:17:54,2024-04-21T04:07:03.719740,2024-04-21T04:07:03.719740,0,IN_TRANSIT,0.39,0.56
TR01094,UA407,LOC068,LOC024,2025-10-17T17:51:50,2025-10-17T17:51:50,2025-10-18T01:20:15.367562,2025-10-18T01:20:15.367562,0,ON_TIME,0.56,0.63
TR01095,UA5652,LOC028,LOC058,2026-04-29T07:25:59,2026-04-29T08:10:59,2026-04-29T13:20:00.435960,2026-04-29T14:05:00.435960,45,DELAYED,0.73,0.97
TR01096,UA8284,LOC019,LOC035,2024-05-04T12:27:54,2024-05-04T12:27:54,2024-05-04T17:25:24.090360,2024-05-04T17:25:24.090360,0,COMPLETED,0.92,0.11
TR01097,UA8450,LOC016,LOC038,2025-05-14T23:09:17,2025-05-14T23:09:17,2025-05-15T00:58:59.994209,2025-05-15T00:58:59.994209,0,COMPLETED,0.77,0.15
TR01098,UA7085,LOC038,LOC016,2025-12-16T23:34:04,2025-12-17T02:11:04,2025-12-17T01:14:03.143838,2025-12-17T03:51:03.143838,157,DELAYED,0.92,0.3
TR01099,UA6012,LOC050,LOC024,2024-09-12T18:01:26,2024-09-12T18:01:26,2024-09-12T21:36:01.053224,2024-09-12T21:36:01.053224,0,COMPLETED,0.53,0.39
TR01100,UA869,LOC055,LOC052,2025-03-05T05:37:50,2025-03-05T05:37:50,2025-03-05T09:34:37.945725,2025-03-05T09:34:37.945725,0,BOARDING,0.31,0.63
TR01101,UA851,LOC016,LOC035,2025-06-08T13:40:42,2025-06-08T13:40:42,2025-06-08T14:42:38.121541,2025-06-08T14:42:38.121541,0,IN_TRANSIT,0.56,0.14
TR01102,UA6391,LOC014,LOC061,2024-02-16T12:59:39,2024-02-16T12:59:39,2024-02-16T14:22:17.042959,2024-02-16T14:22:17.042959,0,IN_TRANSIT,0.33,0.11
TR01103,UA5014,LOC061,LOC065,2024-02-21T10:17:08,2024-02-21T10:59:08,2024-02-21T17:50:13.507037,2024-02-21T18:32:13.507037,42,DELAYED,0.85,0.8
TR01104,UA1533,LOC061,LOC038,2024-01-18T21:51:18,2024-01-18T21:51:18,2024-01-19T02:04:12.743210,2024-01-19T02:04:12.743210,0,BOARDING,0.82,0.89
TR01105,UA8706,LOC050,LOC036,2024-02-12T10:37:50,2024-02-12T10:37:50,2024-02-12T17:04:02.098262,2024-02-12T17:04:02.098262,0,BOARDING,0.6,0.85
TR01106,UA2722,LOC072,LOC038,2024-02-07T14:30:36,2024-02-07T17:34:36,2024-02-07T20:20:07.008080,2024-02-07T23:24:07.008080,184,DELAYED,0.18,0.38
TR01107,UA6735,LOC017,LOC061,2024-02-17T03:26:00,2024-02-17T03:57:00,2024-02-17T05:38:17.564382,2024-02-17T06:09:17.564382,31,DELAYED,0.15,0.63
TR01108,UA740,LOC008,LOC017,2024-05-09T22:05:38,2024-05-09T22:05:38,2024-05-10T01:13:00.192283,2024-05-10T01:13:00.192283,0,IN_TRANSIT,0.99,0.39
TR01109,UA2656,LOC013,LOC072,2025-05-15T23:32:42,2025-05-15T23:32:42,2025-05-16T02:44:37.897254,2025-05-16T02:44:37.897254,0,BOARDING,0.43,0.6
TR01110,UA990,LOC014,LOC008,2024-09-13T04:48:35,2024-09-13T04:48:35,2024-09-13T08:25:55.598358,2024-09-13T08:25:55.598358,0,COMPLETED,0.04,0.65
TR01111,UA2367,LOC035,LOC055,2026-06-29T01:43:06,2026-06-29T01:43:06,2026-06-29T06:06:05.781125,2026-06-29T06:06:05.781125,0,IN_TRANSIT,0.59,0.95
TR01112,UA9924,LOC024,LOC017,2024-05-05T22:15:18,2024-05-06T00:39:18,2024-05-06T00:20:15.041455,2024-05-06T02:44:15.041455,144,DELAYED,0.87,0.16
TR01113,UA664,LOC038,LOC050,2024-05-08T08:46:00,2024-05-08T12:30:00,2024-05-08T11:15:04.036840,2024-05-08T14:59:04.036840,224,DELAYED,0.82,0.33
TR01114,UA6154,LOC016,LOC019,2024-10-22T19:26:50,2024-10-22T19:26:50,2024-10-23T01:48:03.201981,2024-10-23T01:48:03.201981,0,BOARDING,1.0,0.39
TR01115,UA3355,LOC061,LOC016,2026-01-16T20:46:22,2026-01-16T20:46:22,2026-01-17T03:29:58.404554,2026-01-17T03:29:58.404554,0,BOARDING,0.57,0.04
TR01116,UA1497,LOC031,LOC036,2024-06-01T15:25:14,2024-06-01T15:25:14,2024-06-01T16:58:00.679638,2024-06-01T16:58:00.679638,0,BOARDING,0.98,0.11
TR01117,UA3208,LOC058,LOC061,2025-11-12T22:19:31,2025-11-13T01:11:31,2025-11-12T23:21:53.528476,2025-11-13T02:13:53.528476,172,DELAYED,0.69,0.31
TR01118,UA4729,LOC024,LOC013,2026-04-17T08:32:41,2026-04-17T11:30:41,2026-04-17T13:07:15.370078,2026-04-17T16:05:15.370078,178,DELAYED,0.61,0.5
TR01119,UA973,LOC061,LOC019,2025-07-31T03:59:47,2025-07-31T03:59:47,2025-07-31T09:16:28.158305,2025-07-31T09:16:28.158305,0,BOARDING,0.8,0.99
TR01120,UA6656,LOC050,LOC055,2024-03-29T22:20:39,2024-03-30T01:50:39,2024-03-30T00:09:20.615045,2024-03-30T03:39:20.615045,210,DELAYED,0.44,0.33
TR01121,UA760,LOC028,LOC031,2024-02-10T03:25:55,2024-02-10T08:22:55,2024-02-10T09:14:00.537685,2024-02-10T14:11:00.537685,297,DELAYED,0.31,0.93
TR01122,UA5033,LOC008,LOC028,2024-08-20T16:01:33,2024-08-20T16:01:33,2024-08-20T21:25:16.330824,2024-08-20T21:25:16.330824,0,IN_TRANSIT,0.39,0.52
TR01123,UA5788,LOC052,LOC012,2025-07-02T21:21:05,2025-07-02T22:54:05,2025-07-03T01:56:43.199311,2025-07-03T03:29:43.199311,93,DELAYED,0.76,0.54
TR01124,UA8890,LOC013,LOC050,2025-04-30T23:40:14,2025-04-30T23:40:14,2025-05-01T05:18:03.068898,2025-05-01T05:18:03.068898,0,BOARDING,0.01,0.06
TR01125,UA1557,LOC016,LOC018,2025-08-11T19:49:26,2025-08-11T19:49:26,2025-08-11T22:23:00.793597,2025-08-11T22:23:00.793597,0,ON_TIME,0.38,0.88
TR01126,UA7776,LOC072,LOC022,2024-06-27T21:23:05,2024-06-28T02:12:05,2024-06-28T00:53:30.792342,2024-06-28T05:42:30.792342,289,DELAYED,0.84,0.86
TR01127,UA6563,LOC052,LOC024,2026-02-21T23:13:51,2026-02-21T23:13:51,2026-02-22T01:10:27.209504,2026-02-22T01:10:27.209504,0,ON_TIME,0.24,0.07
TR01128,UA6972,LOC055,LOC008,2025-03-26T06:49:51,2025-03-26T06:49:51,2025-03-26T10:40:26.227864,2025-03-26T10:40:26.227864,0,BOARDING,0.16,0.28
TR01129,UA2661,LOC028,LOC018,2025-03-29T19:41:29,2025-03-30T09:31:29,2025-03-30T00:56:38.858934,2025-03-30T14:46:38.858934,830,CANCELLED,0.65,0.31
TR01130,UA513,LOC036,LOC012,2025-02-09T03:28:49,2025-02-09T06:29:49,2025-02-09T06:23:02.610117,2025-02-09T09:24:02.610117,181,DELAYED,0.85,0.24
TR01131,UA3164,LOC061,LOC035,2024-09-04T10:10:55,2024-09-04T12:08:55,2024-09-04T12:43:54.202120,2024-09-04T14:41:54.202120,118,DELAYED,0.76,0.34
TR01132,UA5225,LOC019,LOC014,2024-05-12T02:32:14,2024-05-12T02:32:14,2024-05-12T03:59:16.901786,2024-05-12T03:59:16.901786,0,BOARDING,0.15,0.41
TR01133,UA1927,LOC028,LOC008,2026-04-27T19:58:31,2026-04-27T19:58:31,2026-04-27T22:48:45.755917,2026-04-27T22:48:45.755917,0,COMPLETED,0.71,0.44
TR01134,UA3346,LOC065,LOC016,2024-08-17T19:44:15,2024-08-17T19:44:15,2024-08-17T23:41:59.694519,2024-08-17T23:41:59.694519,0,COMPLETED,0.36,0.84
TR01135,UA6249,LOC016,LOC068,2026-06-14T09:11:26,2026-06-14T09:11:26,2026-06-14T14:41:11.129445,2026-06-14T14:41:11.129445,0,BOARDING,0.17,0.93
TR01136,UA6757,LOC012,LOC014,2026-04-18T21:09:25,2026-04-19T00:55:25,2026-04-18T22:56:29.867382,2026-04-19T02:42:29.867382,226,DELAYED,0.57,0.63
TR01137,UA1892,LOC055,LOC008,2026-01-10T15:35:05,2026-01-10T15:35:05,2026-01-10T19:52:28.044240,2026-01-10T19:52:28.044240,0,BOARDING,0.1,0.01
TR01138,UA3963,LOC058,LOC024,2025-03-22T02:59:17,2025-03-22T04:28:17,2025-03-22T08:32:16.595665,2025-03-22T10:01:16.595665,89,DELAYED,0.46,0.91
TR01139,UA7267,LOC019,LOC028,2026-02-01T22:59:44,2026-02-02T03:20:44,2026-02-02T05:34:47.358926,2026-02-02T09:55:47.358926,261,DELAYED,0.85,0.51
TR01140,UA3904,LOC055,LOC072,2026-03-22T05:51:11,2026-03-22T07:32:11,2026-03-22T08:46:21.238090,2026-03-22T10:27:21.238090,101,DELAYED,0.04,0.5
TR01141,UA2568,LOC024,LOC014,2024-04-28T23:59:58,2024-04-29T03:34:58,2024-04-29T05:56:06.763966,2024-04-29T09:31:06.763966,215,DELAYED,0.35,0.65
TR01142,UA357,LOC065,LOC019,2024-08-21T21:55:36,2024-08-22T01:01:36,2024-08-22T05:19:42.425179,2024-08-22T08:25:42.425179,186,DELAYED,0.21,0.49
TR01143,UA280,LOC014,LOC065,2024-09-29T23:30:05,2024-09-29T23:30:05,2024-09-30T01:29:42.100196,2024-09-30T01:29:42.100196,0,COMPLETED,0.55,0.73
TR01144,UA235,LOC050,LOC012,2025-03-24T21:51:02,2025-03-24T21:51:02,2025-03-25T04:32:11.319018,2025-03-25T04:32:11.319018,0,COMPLETED,0.6,0.33
TR01145,UA5409,LOC028,LOC072,2026-02-17T22:07:18,2026-02-18T00:57:18,2026-02-18T04:06:42.780798,2026-02-18T06:56:42.780798,170,DELAYED,0.3,0.57
TR01146,UA1216,LOC008,LOC028,2024-03-06T23:01:02,2024-03-07T00:05:02,2024-03-07T06:25:21.408869,2024-03-07T07:29:21.408869,64,DELAYED,0.71,0.02
TR01147,UA2872,LOC024,LOC031,2025-05-02T23:00:18,2025-05-03T00:13:18,2025-05-03T01:09:45.179231,2025-05-03T02:22:45.179231,73,DELAYED,0.18,0.71
TR01148,UA1463,LOC028,LOC061,2025-08-12T10:44:40,2025-08-12T10:44:40,2025-08-12T18:23:26.128816,2025-08-12T18:23:26.128816,0,ON_TIME,0.14,0.34
TR01149,UA4296,LOC052,LOC055,2025-12-29T08:54:15,2025-12-29T08:54:15,2025-12-29T12:48:29.994896,2025-12-29T12:48:29.994896,0,COMPLETED,0.81,0.12
TR01150,UA1726,LOC008,LOC068,2024-03-03T17:35:36,2024-03-03T17:35:36,2024-03-03T19:26:30.425139,2024-03-03T19:26:30.425139,0,IN_TRANSIT,0.01,0.25
TR01151,UA3152,LOC016,LOC050,2026-02-26T19:41:13,2026-02-27T00:08:13,2026-02-26T22:15:12.726950,2026-02-27T02:42:12.726950,267,DELAYED,0.6,0.4
TR01152,UA1593,LOC019,LOC022,2025-11-06T06:24:53,2025-11-06T06:24:53,2025-11-06T08:40:55.847187,2025-11-06T08:40:55.847187,0,IN_TRANSIT,0.32,0.42
TR01153,UA4634,LOC022,LOC050,2025-12-26T22:40:59,2025-12-26T22:40:59,2025-12-27T04:02:22.904173,2025-12-27T04:02:22.904173,0,COMPLETED,0.54,0.36
TR01154,UA9381,LOC017,LOC072,2024-02-10T18:43:17,2024-02-10T22:41:17,2024-02-11T02:40:57.142248,2024-02-11T06:38:57.142248,238,DELAYED,0.95,0.7
TR01155,UA3425,LOC036,LOC068,2024-03-09T13:53:51,2024-03-09T16:13:51,2024-03-09T20:15:15.836352,2024-03-09T22:35:15.836352,140,DELAYED,0.37,0.39
TR01156,UA503,LOC008,LOC068,2024-03-16T21:22:38,2024-03-16T21:22:38,2024-03-17T03:53:58.597384,2024-03-17T03:53:58.597384,0,COMPLETED,0.87,0.49
TR01157,UA2807,LOC016,LOC038,2024-01-05T08:13:37,2024-01-05T08:13:37,2024-01-05T11:33:09.622478,2024-01-05T11:33:09.622478,0,BOARDING,0.37,0.74
TR01158,UA6343,LOC008,LOC036,2025-02-09T21:25:18,2025-02-09T21:25:18,2025-02-10T00:44:34.310527,2025-02-10T00:44:34.310527,0,BOARDING,0.8,0.73
TR01159,UA6989,LOC016,LOC013,2025-01-16T13:06:37,2025-01-16T13:06:37,2025-01-16T17:02:05.790816,2025-01-16T17:02:05.790816,0,COMPLETED,0.14,0.07
TR01160,UA356,LOC072,LOC065,2025-08-10T00:58:27,2025-08-10T00:58:27,2025-08-10T04:14:30.431377,2025-08-10T04:14:30.431377,0,IN_TRANSIT,0.3,0.36
TR01161,UA8733,LOC019,LOC038,2025-06-20T11:39:42,2025-06-20T13:29:42,2025-06-20T18:08:26.637722,2025-06-20T19:58:26.637722,110,DELAYED,0.65,0.63
TR01162,UA9421,LOC028,LOC008,2025-06-14T11:38:17,2025-06-14T11:38:17,2025-06-14T14:14:14.100611,2025-06-14T14:14:14.100611,0,ON_TIME,0.47,0.24
TR01163,UA2787,LOC061,LOC058,2024-05-17T18:32:56,2024-05-17T18:32:56,2024-05-18T01:48:37.404203,2024-05-18T01:48:37.404203,0,BOARDING,0.02,0.28
TR01164,UA7859,LOC035,LOC038,2025-07-15T12:27:24,2025-07-15T17:22:24,2025-07-15T18:50:13.975130,2025-07-15T23:45:13.975130,295,DELAYED,0.96,0.87
TR01165,UA7654,LOC017,LOC014,2026-03-12T09:47:58,2026-03-12T09:47:58,2026-03-12T15:46:14.510104,2026-03-12T15:46:14.510104,0,ON_TIME,0.88,0.54
TR01166,UA8792,LOC022,LOC012,2025-03-03T07:42:00,2025-03-03T07:42:00,2025-03-03T08:49:05.833740,2025-03-03T08:49:05.833740,0,IN_TRANSIT,0.48,0.94
TR01167,UA3808,LOC072,LOC036,2026-04-03T09:08:43,2026-04-03T09:08:43,2026-04-03T12:04:35.920184,2026-04-03T12:04:35.920184,0,IN_TRANSIT,0.11,0.48
TR01168,UA9814,LOC061,LOC013,2024-08-20T22:51:43,2024-08-21T00:24:43,2024-08-21T03:12:41.304440,2024-08-21T04:45:41.304440,93,DELAYED,0.67,0.62
TR01169,UA8882,LOC072,LOC055,2025-09-21T10:19:48,2025-09-21T10:19:48,2025-09-21T15:58:31.052662,2025-09-21T15:58:31.052662,0,BOARDING,0.19,0.03
TR01170,UA9094,LOC035,LOC072,2025-08-09T18:27:57,2025-08-09T22:45:57,2025-08-09T20:33:10.191116,2025-08-10T00:51:10.191116,258,DELAYED,0.62,0.5
TR01171,UA7223,LOC016,LOC014,2026-05-24T14:13:03,2026-05-24T14:13:03,2026-05-24T15:57:16.227677,2026-05-24T15:57:16.227677,0,BOARDING,0.62,0.16
TR01172,UA4325,LOC035,LOC012,2024-07-09T23:37:20,2024-07-09T23:37:20,2024-07-10T06:03:16.243300,2024-07-10T06:03:16.243300,0,IN_TRANSIT,0.38,0.82
TR01173,UA4218,LOC028,LOC018,2025-01-01T07:19:38,2025-01-01T11:59:38,2025-01-01T09:29:20.088454,2025-01-01T14:09:20.088454,280,DELAYED,0.96,0.31
TR01174,UA4522,LOC065,LOC017,2025-10-03T12:43:37,2025-10-03T16:29:37,2025-10-03T13:52:25.112329,2025-10-03T17:38:25.112329,226,DELAYED,0.59,0.18
TR01175,UA5350,LOC014,LOC022,2024-08-19T21:18:10,2024-08-20T01:28:10,2024-08-20T00:22:40.500388,2024-08-20T04:32:40.500388,250,DELAYED,0.65,0.43
TR01176,UA7776,LOC038,LOC055,2025-02-22T12:18:21,2025-02-22T12:18:21,2025-02-22T18:16:17.867441,2025-02-22T18:16:17.867441,0,ON_TIME,0.46,0.62
TR01177,UA7477,LOC065,LOC008,2026-03-05T20:54:32,2026-03-05T23:41:32,2026-03-05T23:04:43.865681,2026-03-06T01:51:43.865681,167,DELAYED,0.69,0.29
TR01178,UA4042,LOC019,LOC031,2024-12-19T22:40:04,2024-12-20T01:59:04,2024-12-20T04:21:41.372596,2024-12-20T07:40:41.372596,199,DELAYED,0.34,0.45
TR01179,UA3734,LOC068,LOC008,2025-05-14T15:37:26,2025-05-14T18:19:26,2025-05-14T20:28:25.797231,2025-05-14T23:10:25.797231,162,DELAYED,0.46,0.93
TR01180,UA6226,LOC068,LOC017,2025-07-28T02:25:48,2025-07-28T02:25:48,2025-07-28T06:04:52.285007,2025-07-28T06:04:52.285007,0,IN_TRANSIT,0.66,0.99
TR01181,UA9018,LOC065,LOC052,2024-03-17T02:46:28,2024-03-17T02:46:28,2024-03-17T10:02:08.948463,2024-03-17T10:02:08.948463,0,BOARDING,0.3,0.83
TR01182,UA4626,LOC014,LOC072,2025-07-22T21:19:20,2025-07-22T21:19:20,2025-07-23T05:05:02.318832,2025-07-23T05:05:02.318832,0,IN_TRANSIT,0.19,0.85
TR01183,UA1250,LOC065,LOC031,2025-04-26T18:20:56,2025-04-26T18:20:56,2025-04-26T23:05:35.972749,2025-04-26T23:05:35.972749,0,IN_TRANSIT,0.21,0.2
TR01184,UA7993,LOC024,LOC061,2024-09-21T10:50:43,2024-09-21T10:50:43,2024-09-21T13:26:03.036741,2024-09-21T13:26:03.036741,0,IN_TRANSIT,0.0,0.78
TR01185,UA1377,LOC019,LOC065,2026-06-15T01:36:06,2026-06-15T01:36:06,2026-06-15T05:15:49.967357,2026-06-15T05:15:49.967357,0,IN_TRANSIT,0.83,0.12
TR01186,UA6807,LOC050,LOC008,2025-08-06T01:08:59,2025-08-06T01:08:59,2025-08-06T04:56:33.973121,2025-08-06T04:56:33.973121,0,ON_TIME,0.55,0.19
TR01187,UA8138,LOC028,LOC058,2024-03-06T01:08:39,2024-03-06T01:08:39,2024-03-06T07:01:24.471630,2024-03-06T07:01:24.471630,0,IN_TRANSIT,0.64,0.93
TR01188,UA6282,LOC061,LOC019,2026-05-08T08:18:29,2026-05-08T13:11:29,2026-05-08T09:36:37.648937,2026-05-08T14:29:37.648937,293,DELAYED,0.84,0.42
TR01189,UA4789,LOC012,LOC065,2024-03-02T04:02:36,2024-03-02T04:02:36,2024-03-02T05:51:39.406962,2024-03-02T05:51:39.406962,0,ON_TIME,0.74,0.21
TR01190,UA2868,LOC019,LOC031,2025-12-30T18:15:58,2025-12-30T18:15:58,2025-12-30T20:02:40.702435,2025-12-30T20:02:40.702435,0,COMPLETED,0.46,0.45
TR01191,UA1918,LOC008,LOC058,2024-03-23T09:21:08,2024-03-23T12:03:08,2024-03-23T10:34:08.462637,2024-03-23T13:16:08.462637,162,DELAYED,0.69,0.57
TR01192,UA2297,LOC061,LOC018,2025-09-23T20:03:52,2025-09-23T20:03:52,2025-09-24T02:36:10.138406,2025-09-24T02:36:10.138406,0,COMPLETED,0.26,0.1
TR01193,UA5572,LOC050,LOC055,2024-11-18T23:41:22,2024-11-18T23:41:22,2024-11-19T01:41:07.324134,2024-11-19T01:41:07.324134,0,COMPLETED,0.01,0.18
TR01194,UA9145,LOC052,LOC016,2025-01-08T10:23:00,2025-01-08T10:23:00,2025-01-08T16:37:19.235977,2025-01-08T16:37:19.235977,0,BOARDING,0.1,0.71
TR01195,UA1377,LOC022,LOC052,2025-09-29T04:44:52,2025-09-29T04:44:52,2025-09-29T09:35:32.492274,2025-09-29T09:35:32.492274,0,COMPLETED,0.66,0.84
TR01196,UA7182,LOC068,LOC052,2026-05-17T05:31:47,2026-05-17T05:31:47,2026-05-17T13:11:37.120116,2026-05-17T13:11:37.120116,0,ON_TIME,0.8,0.94
TR01197,UA3357,LOC050,LOC072,2025-12-15T14:55:29,2025-12-15T14:55:29,2025-12-15T20:09:38.909576,2025-12-15T20:09:38.909576,0,COMPLETED,0.46,0.09
TR01198,UA358,LOC013,LOC028,2025-07-05T14:13:57,2025-07-05T18:47:57,2025-07-05T21:03:10.756345,2025-07-06T01:37:10.756345,274,DELAYED,0.51,0.34
TR01199,UA6244,LOC012,LOC018,2024-01-27T09:35:44,2024-01-27T12:42:44,2024-01-27T16:59:07.420240,2024-01-27T20:06:07.420240,187,DELAYED,0.77,0.75
TR01200,UA794,LOC014,LOC024,2026-03-27T20:03:28,2026-03-27T20:03:28,2026-03-27T23:41:11.259402,2026-03-27T23:41:11.259402,0,COMPLETED,0.87,0.67
TR01201,UA6022,LOC018,LOC028,2024-10-14T00:35:30,2024-10-14T00:35:30,2024-10-14T02:36:27.809230,2024-10-14T02:36:27.809230,0,BOARDING,0.32,0.96
TR01202,UA6807,LOC038,LOC061,2024-07-14T08:55:18,2024-07-14T08:55:18,2024-07-14T16:33:15.689848,2024-07-14T16:33:15.689848,0,COMPLETED,0.3,0.3
TR01203,UA9304,LOC031,LOC072,2024-04-10T05:16:32,2024-04-10T05:16:32,2024-04-10T13:13:35.552995,2024-04-10T13:13:35.552995,0,ON_TIME,0.06,0.85
TR01204,UA9267,LOC024,LOC055,2024-04-04T07:29:55,2024-04-04T07:29:55,2024-04-04T14:11:36.831171,2024-04-04T14:11:36.831171,0,COMPLETED,0.8,0.77
TR01205,UA3573,LOC012,LOC055,2025-02-20T00:42:21,2025-02-20T02:46:21,2025-02-20T08:35:08.026357,2025-02-20T10:39:08.026357,124,DELAYED,0.63,0.47
TR01206,UA5710,LOC014,LOC052,2024-03-13T23:47:14,2024-03-13T23:47:14,2024-03-14T07:32:29.998291,2024-03-14T07:32:29.998291,0,COMPLETED,0.21,0.05
TR01207,UA7784,LOC031,LOC061,2024-07-09T03:47:33,2024-07-09T06:27:33,2024-07-09T05:48:13.770103,2024-07-09T08:28:13.770103,160,DELAYED,0.64,0.83
TR01208,UA7463,LOC019,LOC024,2025-08-31T10:45:38,2025-08-31T13:18:38,2025-08-31T15:12:19.933320,2025-08-31T17:45:19.933320,153,DELAYED,0.55,0.93
TR01209,UA841,LOC013,LOC016,2025-01-27T17:37:50,2025-01-27T17:37:50,2025-01-28T00:09:28.086057,2025-01-28T00:09:28.086057,0,BOARDING,0.65,0.01
TR01210,UA899,LOC019,LOC072,2026-04-01T02:44:03,2026-04-01T04:00:03,2026-04-01T06:17:17.105831,2026-04-01T07:33:17.105831,76,DELAYED,0.72,0.57
TR01211,UA2168,LOC061,LOC013,2024-07-12T00:54:52,2024-07-12T04:38:52,2024-07-12T04:18:08.742236,2024-07-12T08:02:08.742236,224,DELAYED,0.01,0.77
TR01212,UA5368,LOC012,LOC022,2026-05-13T09:28:52,2026-05-13T13:59:52,2026-05-13T14:09:26.486503,2026-05-13T18:40:26.486503,271,DELAYED,0.94,0.26
TR01213,UA7317,LOC016,LOC052,2026-04-02T05:20:51,2026-04-02T16:15:51,2026-04-02T09:46:15.070037,2026-04-02T20:41:15.070037,655,CANCELLED,0.57,0.24
TR01214,UA4930,LOC058,LOC016,2024-01-08T17:21:34,2024-01-08T21:03:34,2024-01-09T00:46:00.844898,2024-01-09T04:28:00.844898,222,DELAYED,0.7,0.1
