event_id,route_edge_id,location_id,timestamp,congestion_level,average_speed_kmh,normal_speed_kmh,traffic_index,incident_type,expected_delay_minutes
TE05194,EDGE0163,LOC048,2024-10-12T03:04:16,High,29,45,70,Rush Hour,126
TE05195,EDGE0093,LOC031,2025-11-18T04:24:33,Low,82,90,16,Event,28
TE05196,EDGE0366,LOC008,2024-01-10T09:17:12,Moderate,56,70,38,Event,68
TE05197,EDGE0210,LOC001,2024-04-10T09:05:30,Low,82,90,16,Weather-related,28
TE05198,EDGE0102,LOC009,2026-02-02T17:45:11,High,29,45,68,Rush Hour,122
TE05199,EDGE0238,LOC042,2024-04-18T17:13:36,Low,81,90,19,Event,34
TE05200,EDGE0222,LOC028,2024-10-25T23:37:55,Moderate,49,70,60,Rush Hour,108
TE05201,EDGE0202,LOC042,2024-03-21T22:41:04,High,30,45,64,Weather-related,115
TE05202,EDGE0295,LOC012,2024-08-07T20:41:44,Moderate,56,70,39,Rush Hour,70
TE05203,EDGE0132,LOC017,2024-11-13T05:52:26,Moderate,49,70,60,Weather-related,108
TE05204,EDGE0084,LOC074,2024-07-14T01:15:12,Severe,10,20,98,Weather-related,176
TE05205,EDGE0090,LOC033,2024-05-22T13:02:17,High,28,45,73,Event,131
TE05206,EDGE0187,LOC017,2024-09-26T19:06:14,Low,76,90,30,Accident,54
TE05207,EDGE0329,LOC021,2026-05-02T14:30:10,Moderate,56,70,39,Event,70
TE05208,EDGE0090,LOC028,2024-11-13T11:35:24,Low,83,90,15,Accident,27
TE05209,EDGE0269,LOC007,2025-01-02T02:16:48,Severe,10,20,98,Weather-related,176
TE05210,EDGE0161,LOC060,2026-02-27T06:09:30,Low,79,90,24,Event,43
TE05211,EDGE0071,LOC073,2024-05-01T10:11:03,High,29,45,70,Rush Hour,126
TE05212,EDGE0073,LOC043,2025-10-24T03:22:19,Severe,11,20,88,Event,158
TE05213,EDGE0114,LOC033,2025-12-26T13:47:24,High,31,45,61,Rush Hour,109
TE05214,EDGE0097,LOC039,2025-04-28T20:10:52,Low,77,90,28,Rush Hour,50
TE05215,EDGE0333,LOC017,2024-09-12T00:17:02,Severe,10,20,94,Event,169
TE05216,EDGE0271,LOC011,2024-11-02T20:41:08,Low,82,90,16,Event,28
TE05217,EDGE0116,LOC060,2025-01-15T11:27:51,Low,80,90,21,Construction,37
TE05218,EDGE0077,LOC054,2025-10-20T16:29:28,Severe,10,20,92,Construction,165
TE05219,EDGE0280,LOC043,2024-10-01T01:59:32,Low,78,90,26,Rush Hour,46
TE05220,EDGE0207,LOC037,2025-01-21T18:15:11,Severe,11,20,85,Accident,153
TE05221,EDGE0273,LOC039,2025-04-15T20:24:48,Moderate,53,70,48,Rush Hour,86
TE05222,EDGE0114,LOC050,2025-03-19T06:43:36,Low,88,90,3,Construction,5
TE05223,EDGE0331,LOC006,2026-06-14T10:33:48,Moderate,58,70,32,Rush Hour,57
TE05224,EDGE0356,LOC040,2025-11-27T08:45:40,Severe,10,20,91,Event,163
TE05225,EDGE0182,LOC032,2024-11-08T20:46:25,Severe,10,20,93,Accident,167
TE05226,EDGE0298,LOC043,2025-02-26T07:42:16,High,29,45,69,Event,124
TE05227,EDGE0014,LOC051,2026-01-17T11:20:39,Low,83,90,15,Weather-related,27
TE05228,EDGE0220,LOC045,2024-05-04T07:12:41,Low,90,90,0,Construction,0
TE05229,EDGE0108,LOC048,2025-07-12T14:11:10,High,27,45,79,Rush Hour,142
TE05230,EDGE0335,LOC063,2025-09-10T15:37:48,Moderate,54,70,45,Rush Hour,81
TE05231,EDGE0109,LOC055,2025-08-09T18:19:43,Low,83,90,14,Construction,25
TE05232,EDGE0056,LOC006,2024-09-17T14:46:16,Moderate,52,70,49,Accident,88
TE05233,EDGE0306,LOC064,2026-01-01T05:28:14,Moderate,56,70,40,Event,72
TE05234,EDGE0334,LOC059,2025-11-16T15:41:33,Low,82,90,17,Accident,30
TE05235,EDGE0217,LOC046,2025-10-18T15:17:45,Moderate,49,70,60,Accident,108
TE05236,EDGE0074,LOC045,2026-02-23T22:40:18,Moderate,54,70,45,Construction,81
TE05237,EDGE0097,LOC001,2025-11-04T07:27:35,High,28,45,75,Weather-related,135
TE05238,EDGE0369,LOC064,2024-08-30T03:34:13,Moderate,57,70,35,Rush Hour,63
TE05239,EDGE0017,LOC061,2026-01-18T18:17:22,Moderate,52,70,51,Event,91
TE05240,EDGE0256,LOC019,2024-01-31T18:36:37,High,30,45,66,Weather-related,118
TE05241,EDGE0152,LOC025,2025-08-15T12:20:33,Low,87,90,5,Weather-related,9
TE05242,EDGE0084,LOC024,2025-10-25T22:31:32,Severe,10,20,95,Weather-related,171
TE05243,EDGE0190,LOC070,2024-05-09T07:08:44,Severe,11,20,86,Rush Hour,154
TE05244,EDGE0103,LOC010,2025-04-11T09:26:36,Low,86,90,8,Event,14
TE05245,EDGE0121,LOC046,2026-04-14T12:10:52,Moderate,56,70,38,Event,68
TE05246,EDGE0355,LOC063,2024-08-25T08:44:55,Severe,10,20,99,Weather-related,178
TE05247,EDGE0016,LOC072,2026-05-08T19:49:17,Moderate,55,70,41,Accident,73
TE05248,EDGE0185,LOC019,2024-09-29T22:32:43,Low,82,90,17,Construction,30
TE05249,EDGE0118,LOC043,2025-02-03T16:31:50,Low,78,90,25,Construction,45
TE05250,EDGE0338,LOC038,2025-08-14T00:12:46,Moderate,56,70,38,Event,68
TE05251,EDGE0306,LOC032,2025-12-21T06:10:15,High,27,45,79,Event,142
TE05252,EDGE0078,LOC053,2025-04-20T02:48:47,Severe,11,20,89,Event,160
TE05253,EDGE0170,LOC037,2025-12-05T15:32:58,Low,88,90,3,Accident,5
TE05254,EDGE0210,LOC054,2025-03-15T23:25:16,Moderate,54,70,44,Construction,79
TE05255,EDGE0133,LOC052,2025-08-05T18:29:22,Low,80,90,21,Construction,37
TE05256,EDGE0043,LOC039,2026-05-23T06:10:35,Moderate,49,70,60,Event,108
TE05257,EDGE0069,LOC048,2026-01-16T23:10:34,High,30,45,65,Event,117
TE05258,EDGE0020,LOC052,2024-04-21T18:06:16,Low,80,90,22,Accident,39
TE05259,EDGE0228,LOC047,2025-06-01T15:52:09,Moderate,58,70,33,Construction,59
TE05260,EDGE0266,LOC010,2024-07-31T06:55:04,Moderate,57,70,37,Rush Hour,66
TE05261,EDGE0320,LOC017,2025-12-29T23:13:27,Moderate,55,70,41,Accident,73
TE05262,EDGE0073,LOC064,2024-10-31T00:48:43,Severe,10,20,94,Weather-related,169
TE05263,EDGE0349,LOC001,2024-08-28T08:32:44,Severe,11,20,87,Rush Hour,156
TE05264,EDGE0305,LOC014,2024-10-21T13:45:46,Severe,10,20,96,Construction,172
TE05265,EDGE0292,LOC028,2024-01-07T11:51:44,Moderate,50,70,56,Event,100
TE05266,EDGE0019,LOC057,2024-01-20T22:29:46,Low,78,90,26,Event,46
TE05267,EDGE0251,LOC008,2026-02-16T19:26:30,High,29,45,71,Weather-related,127
TE05268,EDGE0101,LOC009,2025-08-04T09:20:33,Severe,10,20,91,Rush Hour,163
TE05269,EDGE0248,LOC032,2026-02-02T10:43:21,Moderate,53,70,46,Weather-related,82
TE05270,EDGE0354,LOC031,2025-09-20T10:54:47,Low,88,90,3,Construction,5
TE05271,EDGE0331,LOC021,2025-10-07T22:53:57,Low,85,90,10,Event,18
TE05272,EDGE0173,LOC033,2025-09-05T01:36:25,Severe,10,20,94,Accident,169
TE05273,EDGE0031,LOC064,2025-08-02T15:51:00,Moderate,49,70,60,Rush Hour,108
TE05274,EDGE0323,LOC063,2025-08-19T13:57:10,Low,78,90,26,Rush Hour,46
TE05275,EDGE0293,LOC041,2026-01-30T11:47:18,Severe,11,20,90,Construction,162
TE05276,EDGE0256,LOC015,2025-04-23T04:01:09,Low,82,90,16,Construction,28
TE05277,EDGE0342,LOC034,2024-04-20T15:48:33,Severe,10,20,93,Rush Hour,167
TE05278,EDGE0165,LOC034,2025-09-27T00:42:20,Severe,11,20,84,Accident,151
TE05279,EDGE0346,LOC058,2024-03-01T07:34:17,High,29,45,71,Accident,127
TE05280,EDGE0277,LOC038,2024-07-12T08:51:28,Moderate,54,70,43,Rush Hour,77
TE05281,EDGE0167,LOC031,2025-08-20T19:21:12,Moderate,55,70,42,Accident,75
TE05282,EDGE0333,LOC061,2026-05-28T15:25:00,Severe,11,20,82,Event,147
TE05283,EDGE0032,LOC037,2024-09-09T05:18:30,Moderate,59,70,31,Rush Hour,55
TE05284,EDGE0278,LOC012,2024-10-28T17:21:07,Low,87,90,5,Weather-related,9
TE05285,EDGE0210,LOC068,2025-11-08T18:21:58,Low,78,90,26,Rush Hour,46
TE05286,EDGE0004,LOC061,2025-01-31T12:43:24,Moderate,55,70,42,Event,75
TE05287,EDGE0009,LOC019,2025-06-25T11:57:19,Moderate,58,70,32,Rush Hour,57
TE05288,EDGE0087,LOC071,2026-03-02T15:34:36,Severe,10,20,92,Accident,165
TE05289,EDGE0077,LOC028,2026-01-29T01:08:33,Severe,10,20,99,Event,178
TE05290,EDGE0146,LOC018,2025-07-25T22:45:55,Severe,10,20,92,Accident,165
TE05291,EDGE0368,LOC074,2024-03-30T15:23:02,Low,79,90,24,Rush Hour,43
TE05292,EDGE0143,LOC002,2025-08-21T14:15:40,Severe,11,20,81,Weather-related,145
TE05293,EDGE0214,LOC032,2025-10-20T17:22:10,Severe,11,20,83,Weather-related,149
TE05294,EDGE0296,LOC024,2025-01-18T09:03:56,Moderate,59,70,31,Weather-related,55
TE05295,EDGE0249,LOC064,2025-01-11T11:34:11,Moderate,49,70,58,Event,104
TE05296,EDGE0258,LOC017,2026-01-12T02:53:59,Moderate,53,70,47,Event,84
TE05297,EDGE0080,LOC008,2024-02-23T14:32:07,Low,83,90,15,Accident,27
TE05298,EDGE0068,LOC029,2025-07-15T10:30:04,Severe,11,20,89,Construction,160
TE05299,EDGE0254,LOC047,2024-02-13T21:27:46,Low,85,90,11,Weather-related,19
TE05300,EDGE0349,LOC069,2024-08-17T17:31:32,Low,85,90,11,Accident,19
TE05301,EDGE0318,LOC008,2025-02-09T23:06:52,Moderate,57,70,36,Construction,64
TE05302,EDGE0126,LOC046,2025-12-08T13:10:51,Severe,10,20,92,Event,165
TE05303,EDGE0051,LOC010,2024-08-16T22:15:16,Moderate,58,70,33,Accident,59
TE05304,EDGE0335,LOC015,2025-01-30T00:32:42,Low,87,90,5,Rush Hour,9
TE05305,EDGE0218,LOC053,2025-01-19T08:17:32,Low,89,90,2,Construction,3
TE05306,EDGE0132,LOC025,2026-06-17T10:08:41,Moderate,50,70,57,Rush Hour,102
TE05307,EDGE0045,LOC053,2024-09-07T18:27:01,Low,79,90,24,Construction,43
TE05308,EDGE0010,LOC046,2024-01-20T03:58:16,Low,81,90,18,Construction,32
TE05309,EDGE0337,LOC024,2024-06-30T08:02:01,Severe,10,20,94,Rush Hour,169
TE05310,EDGE0149,LOC054,2024-05-23T09:24:35,Low,77,90,28,Rush Hour,50
TE05311,EDGE0106,LOC041,2025-08-20T01:31:19,Moderate,54,70,43,Weather-related,77
TE05312,EDGE0163,LOC046,2025-09-09T18:05:50,Moderate,52,70,51,Weather-related,91
TE05313,EDGE0057,LOC048,2026-06-29T13:38:40,Moderate,54,70,44,Weather-related,79
TE05314,EDGE0321,LOC002,2024-05-04T19:36:08,Low,87,90,5,Construction,9
TE05315,EDGE0031,LOC048,2026-03-16T12:27:43,Moderate,58,70,33,Accident,59
TE05316,EDGE0125,LOC022,2024-10-20T07:50:27,Severe,10,20,93,Rush Hour,167
TE05317,EDGE0020,LOC027,2025-10-19T00:31:38,Moderate,52,70,50,Event,90
TE05318,EDGE0176,LOC039,2024-09-14T14:21:07,Low,82,90,17,Accident,30
TE05319,EDGE0189,LOC053,2025-10-25T02:55:19,Moderate,54,70,44,Construction,79
TE05320,EDGE0145,LOC050,2025-01-27T19:43:22,High,29,45,69,Construction,124
TE05321,EDGE0048,LOC039,2025-04-14T11:33:43,Moderate,55,70,41,Construction,73
TE05322,EDGE0012,LOC060,2026-02-16T17:27:58,Low,78,90,26,Event,46
TE05323,EDGE0181,LOC069,2026-04-08T07:11:08,Low,79,90,24,Accident,43
TE05324,EDGE0200,LOC059,2025-08-17T15:23:37,High,27,45,78,Construction,140
TE05325,EDGE0302,LOC044,2026-06-29T10:38:15,Low,82,90,17,Rush Hour,30
TE05326,EDGE0304,LOC064,2025-04-23T10:17:03,High,28,45,72,Accident,129
TE05327,EDGE0205,LOC029,2025-10-01T09:53:43,Severe,11,20,89,Weather-related,160
TE05328,EDGE0339,LOC042,2024-05-18T01:26:31,Low,82,90,16,Rush Hour,28
TE05329,EDGE0265,LOC023,2024-06-18T18:01:57,Low,86,90,7,Accident,12
TE05330,EDGE0353,LOC041,2026-06-08T12:30:40,High,28,45,74,Construction,133
TE05331,EDGE0135,LOC010,2025-06-18T23:53:40,Low,82,90,17,Event,30
TE05332,EDGE0161,LOC029,2024-08-09T16:44:39,Low,90,90,0,Rush Hour,0
TE05333,EDGE0364,LOC016,2025-02-21T21:50:32,Low,88,90,4,Weather-related,7
TE05334,EDGE0343,LOC012,2024-11-21T11:40:43,Low,85,90,10,Weather-related,18
TE05335,EDGE0093,LOC034,2025-09-10T05:24:18,High,29,45,71,Event,127
TE05336,EDGE0231,LOC058,2025-04-23T14:48:48,Moderate,54,70,43,Accident,77
TE05337,EDGE0090,LOC014,2024-01-10T23:21:58,High,27,45,79,Event,142
TE05338,EDGE0126,LOC070,2024-09-18T14:21:29,Moderate,56,70,38,Accident,68
TE05339,EDGE0202,LOC053,2026-02-02T20:46:19,Moderate,51,70,54,Event,97
TE05340,EDGE0371,LOC044,2024-01-03T10:51:13,Low,85,90,10,Event,18
TE05341,EDGE0133,LOC065,2024-05-30T11:36:00,Moderate,49,70,58,Rush Hour,104
TE05342,EDGE0024,LOC073,2024-04-18T11:52:46,Moderate,52,70,49,Rush Hour,88
TE05343,EDGE0221,LOC069,2025-10-11T02:11:22,Low,79,90,24,Rush Hour,43
TE05344,EDGE0010,LOC070,2026-03-26T12:00:05,Moderate,57,70,35,Rush Hour,63
TE05345,EDGE0033,LOC003,2025-10-09T13:00:29,Low,77,90,28,Accident,50
TE05346,EDGE0272,LOC019,2025-03-23T22:06:14,Moderate,50,70,57,Rush Hour,102
TE05347,EDGE0298,LOC071,2025-10-31T10:57:55,High,30,45,63,Event,113
TE05348,EDGE0021,LOC014,2024-09-22T01:42:22,Low,85,90,11,Rush Hour,19
TE05349,EDGE0110,LOC058,2024-10-01T00:43:01,High,30,45,64,Construction,115
TE05350,EDGE0071,LOC040,2025-08-05T00:00:58,Moderate,51,70,52,Weather-related,93
TE05351,EDGE0086,LOC062,2024-10-16T13:29:49,Moderate,49,70,58,Event,104
TE05352,EDGE0263,LOC030,2024-07-27T16:15:44,High,28,45,73,Rush Hour,131
TE05353,EDGE0293,LOC049,2024-11-03T14:44:25,Severe,11,20,88,Rush Hour,158
TE05354,EDGE0235,LOC036,2026-01-25T16:57:47,Moderate,54,70,43,Rush Hour,77
TE05355,EDGE0208,LOC055,2024-10-09T16:52:03,Low,81,90,20,Weather-related,36
TE05356,EDGE0111,LOC045,2026-02-19T18:47:55,Severe,11,20,89,Weather-related,160
TE05357,EDGE0342,LOC021,2024-06-20T05:58:47,Low,83,90,14,Event,25
TE05358,EDGE0262,LOC061,2025-12-01T01:51:06,Severe,11,20,83,Accident,149
TE05359,EDGE0139,LOC008,2026-05-30T22:43:37,Low,81,90,18,Weather-related,32
TE05360,EDGE0238,LOC026,2024-11-26T05:18:35,High,27,45,80,Construction,144
TE05361,EDGE0152,LOC060,2024-10-15T09:05:16,Moderate,56,70,39,Weather-related,70
TE05362,EDGE0121,LOC042,2024-11-08T03:37:04,Severe,10,20,100,Construction,180
TE05363,EDGE0127,LOC023,2024-04-01T15:00:38,Moderate,58,70,34,Weather-related,61
TE05364,EDGE0140,LOC063,2024-10-10T20:38:44,High,31,45,62,Rush Hour,111
TE05365,EDGE0156,LOC050,2024-10-25T01:59:06,Low,76,90,29,Rush Hour,52
TE05366,EDGE0097,LOC028,2025-02-06T21:20:24,Low,81,90,18,Accident,32
TE05367,EDGE0147,LOC056,2025-09-27T00:53:07,Low,87,90,6,Event,10
TE05368,EDGE0289,LOC036,2025-11-15T15:37:19,Severe,10,20,99,Construction,178
TE05369,EDGE0064,LOC010,2024-06-18T15:06:04,Low,85,90,11,Event,19
TE05370,EDGE0316,LOC018,2024-09-15T01:37:52,High,27,45,80,Weather-related,144
TE05371,EDGE0311,LOC024,2024-05-03T23:31:30,Moderate,55,70,42,Accident,75
TE05372,EDGE0051,LOC011,2025-03-31T08:30:50,Moderate,57,70,36,Weather-related,64
TE05373,EDGE0050,LOC048,2024-05-13T03:23:27,Low,85,90,9,Rush Hour,16
TE05374,EDGE0123,LOC039,2025-08-09T18:44:26,Low,89,90,2,Rush Hour,3
TE05375,EDGE0328,LOC026,2024-07-12T16:27:58,Severe,10,20,91,Construction,163
TE05376,EDGE0218,LOC010,2025-03-05T22:26:34,Low,78,90,25,Weather-related,45
TE05377,EDGE0068,LOC051,2024-04-09T19:52:38,High,29,45,67,Accident,120
TE05378,EDGE0117,LOC061,2025-06-15T12:20:53,Low,78,90,25,Construction,45
TE05379,EDGE0250,LOC050,2024-02-16T02:03:10,Low,82,90,17,Weather-related,30
TE05380,EDGE0061,LOC055,2026-06-28T18:28:49,Low,85,90,9,Event,16
TE05381,EDGE0251,LOC050,2024-12-30T17:14:15,Low,90,90,0,Accident,0
TE05382,EDGE0282,LOC025,2026-01-12T09:17:45,Moderate,56,70,38,Event,68
TE05383,EDGE0207,LOC060,2026-01-23T17:21:23,Low,90,90,0,Construction,0
TE05384,EDGE0360,LOC019,2024-06-05T14:26:14,Moderate,53,70,48,Weather-related,86
TE05385,EDGE0339,LOC050,2024-01-15T18:25:51,High,30,45,65,Rush Hour,117
TE05386,EDGE0104,LOC060,2024-04-04T20:21:00,High,30,45,66,Accident,118
TE05387,EDGE0016,LOC040,2025-02-17T08:12:33,High,29,45,71,Rush Hour,127
TE05388,EDGE0360,LOC043,2024-01-12T05:25:45,Low,89,90,1,Rush Hour,1
TE05389,EDGE0328,LOC053,2026-06-23T19:08:24,Moderate,53,70,48,Construction,86
TE05390,EDGE0244,LOC024,2024-03-06T00:37:46,Low,77,90,28,Accident,50
TE05391,EDGE0168,LOC057,2024-05-30T10:31:33,Low,87,90,5,Accident,9
TE05392,EDGE0324,LOC035,2024-11-23T21:11:55,Low,88,90,3,Accident,5
TE05393,EDGE0231,LOC039,2026-03-22T10:02:35,Low,84,90,12,Rush Hour,21
TE05394,EDGE0117,LOC033,2024-01-12T06:44:43,Low,76,90,30,Accident,54
TE05395,EDGE0226,LOC067,2025-08-06T13:50:10,Low,88,90,4,Weather-related,7
TE05396,EDGE0003,LOC056,2026-03-18T21:46:06,Severe,10,20,95,Rush Hour,171
TE05397,EDGE0168,LOC064,2025-02-16T23:04:36,Moderate,52,70,49,Rush Hour,88
TE05398,EDGE0294,LOC011,2026-01-24T20:38:24,Moderate,58,70,33,Weather-related,59
TE05399,EDGE0046,LOC037,2026-01-05T03:21:34,High,30,45,63,Event,113
TE05400,EDGE0234,LOC052,2025-06-07T13:23:16,Low,83,90,14,Rush Hour,25
TE05401,EDGE0004,LOC014,2025-10-29T03:11:29,High,29,45,71,Construction,127
TE05402,EDGE0179,LOC042,2025-06-06T19:30:03,Moderate,58,70,34,Event,61
TE05403,EDGE0207,LOC038,2025-07-29T23:52:16,High,29,45,69,Accident,124
TE05404,EDGE0264,LOC051,2025-06-16T22:51:15,Low,83,90,14,Accident,25
TE05405,EDGE0361,LOC006,2025-05-04T16:23:42,Low,83,90,14,Event,25
TE05406,EDGE0004,LOC053,2025-01-07T04:49:28,Low,86,90,7,Weather-related,12
TE05407,EDGE0022,LOC042,2025-07-15T02:54:29,Moderate,58,70,32,Event,57
TE05408,EDGE0109,LOC052,2025-09-11T00:05:19,Severe,10,20,95,Rush Hour,171
TE05409,EDGE0087,LOC066,2025-08-10T21:06:19,Moderate,56,70,38,Accident,68
TE05410,EDGE0008,LOC069,2024-03-29T22:07:09,Low,87,90,6,Accident,10
TE05411,EDGE0315,LOC051,2025-07-07T01:43:54,Severe,10,20,93,Event,167
TE05412,EDGE0223,LOC068,2025-05-28T00:48:29,Low,81,90,20,Accident,36
TE05413,EDGE0149,LOC037,2024-06-04T14:52:58,Moderate,55,70,41,Weather-related,73
TE05414,EDGE0154,LOC009,2024-01-05T19:00:16,High,30,45,63,Weather-related,113
TE05415,EDGE0299,LOC067,2025-12-10T19:11:04,Severe,10,20,97,Weather-related,174
TE05416,EDGE0281,LOC029,2025-09-16T04:30:04,Low,85,90,10,Accident,18
TE05417,EDGE0327,LOC027,2024-08-03T17:11:20,Low,78,90,26,Weather-related,46
TE05418,EDGE0058,LOC029,2024-02-09T21:26:08,Moderate,51,70,53,Rush Hour,95
TE05419,EDGE0137,LOC059,2024-07-09T21:50:25,High,29,45,69,Weather-related,124
TE05420,EDGE0190,LOC056,2026-04-04T07:17:44,Moderate,58,70,32,Accident,57
TE05421,EDGE0012,LOC008,2025-03-10T03:18:16,Low,89,90,2,Accident,3
TE05422,EDGE0325,LOC071,2025-01-21T02:09:17,Severe,11,20,87,Construction,156
TE05423,EDGE0263,LOC041,2025-07-26T08:03:43,Moderate,56,70,39,Accident,70
TE05424,EDGE0265,LOC028,2025-12-03T00:43:37,Severe,11,20,86,Accident,154
TE05425,EDGE0279,LOC066,2026-01-08T04:43:07,Low,76,90,30,Rush Hour,54
TE05426,EDGE0142,LOC067,2026-03-10T21:23:07,Moderate,54,70,44,Rush Hour,79
TE05427,EDGE0162,LOC032,2025-10-03T18:28:32,Moderate,49,70,58,Weather-related,104
TE05428,EDGE0345,LOC031,2024-10-18T22:43:20,High,27,45,77,Accident,138
TE05429,EDGE0113,LOC064,2024-01-05T20:39:41,High,30,45,66,Accident,118
TE05430,EDGE0297,LOC057,2025-05-15T11:52:27,Severe,10,20,98,Event,176
TE05431,EDGE0315,LOC074,2024-01-26T20:01:21,Low,85,90,10,Weather-related,18
TE05432,EDGE0371,LOC004,2025-07-13T13:26:18,Low,85,90,10,Construction,18
TE05433,EDGE0333,LOC014,2024-03-12T01:50:35,High,31,45,62,Event,111
TE05434,EDGE0090,LOC011,2025-05-20T16:27:32,Severe,10,20,95,Event,171
TE05435,EDGE0050,LOC021,2025-11-21T04:56:03,Low,85,90,11,Accident,19
TE05436,EDGE0045,LOC066,2024-12-28T19:41:51,Low,77,90,27,Accident,48
TE05437,EDGE0061,LOC018,2026-01-22T16:49:00,Moderate,52,70,50,Weather-related,90
TE05438,EDGE0187,LOC013,2025-09-13T15:14:22,Low,84,90,12,Construction,21
TE05439,EDGE0169,LOC038,2024-05-06T09:39:53,Severe,11,20,87,Weather-related,156
TE05440,EDGE0230,LOC005,2025-06-25T02:49:52,Low,78,90,26,Event,46
TE05441,EDGE0150,LOC063,2025-10-26T17:52:30,High,31,45,61,Weather-related,109
TE05442,EDGE0106,LOC024,2026-01-09T15:06:41,Moderate,51,70,52,Rush Hour,93
TE05443,EDGE0019,LOC034,2024-06-05T01:15:38,High,27,45,80,Accident,144
TE05444,EDGE0210,LOC023,2025-08-20T20:33:59,Low,81,90,19,Event,34
TE05445,EDGE0163,LOC043,2025-04-01T12:00:20,Severe,11,20,90,Rush Hour,162
TE05446,EDGE0240,LOC074,2024-10-30T00:59:45,Severe,11,20,87,Weather-related,156
TE05447,EDGE0231,LOC053,2024-08-10T09:26:43,High,28,45,73,Accident,131
TE05448,EDGE0230,LOC029,2026-03-18T21:02:03,Moderate,52,70,49,Construction,88
TE05449,EDGE0363,LOC047,2026-06-07T09:42:08,Low,83,90,15,Rush Hour,27
TE05450,EDGE0073,LOC069,2026-02-22T22:13:00,Low,83,90,14,Rush Hour,25
TE05451,EDGE0066,LOC019,2024-02-19T07:34:02,High,27,45,77,Event,138
TE05452,EDGE0001,LOC075,2024-07-17T15:01:00,Severe,10,20,91,Rush Hour,163
TE05453,EDGE0294,LOC059,2026-02-12T11:59:29,Severe,10,20,95,Rush Hour,171
TE05454,EDGE0121,LOC056,2024-05-15T06:56:47,Low,76,90,30,Weather-related,54
TE05455,EDGE0172,LOC063,2025-04-13T03:04:44,Low,90,90,0,Event,0
TE05456,EDGE0239,LOC003,2026-05-02T10:45:29,Severe,10,20,100,Event,180
TE05457,EDGE0094,LOC001,2025-12-26T03:40:44,Low,88,90,3,Rush Hour,5
TE05458,EDGE0153,LOC047,2024-09-18T01:27:51,Moderate,58,70,32,Construction,57
TE05459,EDGE0284,LOC057,2025-11-24T06:46:26,Low,78,90,25,Weather-related,45
TE05460,EDGE0222,LOC056,2024-06-28T16:48:44,Moderate,54,70,44,Weather-related,79
TE05461,EDGE0290,LOC004,2026-01-19T00:32:46,Moderate,55,70,42,Event,75
TE05462,EDGE0053,LOC010,2026-04-19T21:33:38,Low,85,90,10,Event,18
TE05463,EDGE0030,LOC049,2025-01-09T05:27:47,Moderate,52,70,49,Event,88
TE05464,EDGE0153,LOC064,2025-01-13T00:58:09,Severe,11,20,87,Construction,156
TE05465,EDGE0260,LOC043,2024-11-24T18:32:30,Low,88,90,4,Weather-related,7
TE05466,EDGE0276,LOC055,2024-09-21T18:12:11,Low,83,90,15,Construction,27
TE05467,EDGE0113,LOC024,2024-05-18T22:15:35,Low,79,90,23,Accident,41
TE05468,EDGE0268,LOC047,2024-06-12T20:11:40,High,29,45,70,Rush Hour,126
TE05469,EDGE0009,LOC012,2025-11-06T14:00:04,Low,82,90,16,Accident,28
TE05470,EDGE0155,LOC023,2024-02-15T09:28:01,High,28,45,74,Rush Hour,133
TE05471,EDGE0217,LOC001,2024-09-05T22:00:14,Low,90,90,0,Construction,0
TE05472,EDGE0037,LOC017,2025-05-22T04:49:54,Low,87,90,5,Accident,9
TE05473,EDGE0095,LOC024,2025-08-18T17:32:11,Low,85,90,9,Weather-related,16
TE05474,EDGE0277,LOC028,2025-03-11T12:29:53,Low,79,90,24,Rush Hour,43
TE05475,EDGE0226,LOC001,2024-12-08T08:12:50,Severe,10,20,93,Construction,167
TE05476,EDGE0157,LOC061,2025-02-04T05:05:17,Low,85,90,10,Construction,18
TE05477,EDGE0286,LOC064,2026-01-09T21:50:14,High,27,45,79,Accident,142
TE05478,EDGE0010,LOC071,2024-07-10T05:25:48,Low,88,90,3,Accident,5
TE05479,EDGE0366,LOC041,2024-07-29T21:21:59,Low,84,90,12,Rush Hour,21
TE05480,EDGE0354,LOC039,2026-04-10T09:13:07,Low,77,90,27,Rush Hour,48
TE05481,EDGE0037,LOC049,2026-02-03T05:33:10,Moderate,57,70,36,Weather-related,64
TE05482,EDGE0354,LOC002,2024-05-20T11:54:46,Severe,11,20,81,Rush Hour,145
TE05483,EDGE0298,LOC032,2025-05-31T23:43:29,Moderate,53,70,47,Rush Hour,84
TE05484,EDGE0167,LOC065,2024-12-13T16:06:01,Severe,11,20,89,Event,160
TE05485,EDGE0036,LOC075,2026-06-13T17:47:44,Low,90,90,0,Construction,0
TE05486,EDGE0029,LOC062,2024-04-10T10:57:41,Low,89,90,1,Construction,1
TE05487,EDGE0218,LOC040,2025-06-17T04:23:04,Severe,11,20,90,Weather-related,162
TE05488,EDGE0109,LOC055,2025-08-08T15:57:48,Severe,10,20,97,Construction,174
TE05489,EDGE0051,LOC030,2025-08-15T20:57:43,Moderate,53,70,47,Event,84
TE05490,EDGE0232,LOC062,2026-05-22T21:08:53,High,27,45,80,Event,144
TE05491,EDGE0012,LOC061,2025-11-09T19:08:00,Moderate,53,70,47,Rush Hour,84
TE05492,EDGE0277,LOC022,2024-12-28T12:34:08,Low,82,90,17,Weather-related,30
