event_id,event_type,title,severity,location,latitude,longitude,start_time,end_time,affected_radius_km,impact_type,expected_delay_minutes,description
EE00767,Customs Delay,Documentation backlog,HIGH,Wichita,37.2631,-98.0424,2026-06-06T01:05:25,2026-06-10T15:31:57.774850,480,Delay,475,Customs Delay near Wichita — severity HIGH. Expected delays of up to 475 minutes.
EE00768,Road Closure,Bridge weight restriction,MEDIUM,Billings,44.867,-109.0798,2025-02-17T11:41:26,2025-02-21T09:43:20.453298,462,Route Closure,132,Road Closure near Billings — severity MEDIUM. Expected delays of up to 132 minutes.
EE00769,Port Disruption,Port congestion surge,HIGH,Albuquerque,35.3578,-106.3673,2025-01-20T15:07:31,2025-01-26T22:54:18.010372,207,Delay,218,Port Disruption near Albuquerque — severity HIGH. Expected delays of up to 218 minutes.
EE00770,Road Closure,Bridge weight restriction,LOW,Lexington,37.2553,-84.4623,2024-12-28T10:00:45,2025-01-02T12:28:44.226083,382,Capacity Reduction,37,Road Closure near Lexington — severity LOW. Expected delays of up to 37 minutes.
EE00771,Geopolitical Event,Border control tightened,LOW,Oklahoma City,34.8025,-97.9708,2024-09-27T14:28:33,2024-09-28T23:17:53.389399,391,Capacity Reduction,36,Geopolitical Event near Oklahoma City — severity LOW. Expected delays of up to 36 minutes.
EE00772,Labor Strike,Port workers strike,MEDIUM,Fargo,46.426,-96.3616,2025-05-15T16:56:36,2025-05-21T15:05:34.002810,114,Delay,118,Labor Strike near Fargo — severity MEDIUM. Expected delays of up to 118 minutes.
EE00773,Security Event,Heightened screening,HIGH,San Francisco,36.8987,-121.6896,2025-11-09T16:34:40,2025-11-14T11:12:51.341848,390,Delay,394,Security Event near San Francisco — severity HIGH. Expected delays of up to 394 minutes.
EE00774,Customs Delay,Increased customs inspections,MEDIUM,Manchester,43.9877,-71.3596,2024-10-11T07:18:22,2024-10-17T08:34:52.700665,375,Capacity Reduction,73,Customs Delay near Manchester — severity MEDIUM. Expected delays of up to 73 minutes.
EE00775,Security Event,Security inspection delays,MEDIUM,Boston,41.4669,-70.4931,2024-11-23T16:14:32,2024-11-28T02:00:25.885923,302,Inspection Required,68,Security Event near Boston — severity MEDIUM. Expected delays of up to 68 minutes.
EE00776,Customs Delay,Documentation backlog,LOW,Fargo,46.1223,-96.0296,2026-03-11T15:03:41,2026-03-16T13:59:44.761313,197,Route Closure,56,Customs Delay near Fargo — severity LOW. Expected delays of up to 56 minutes.
EE00777,Labor Strike,Truck drivers work stoppage,MEDIUM,Springfield,36.9183,-92.643,2025-03-25T02:38:54,2025-03-25T12:21:58.787946,491,Delay,128,Labor Strike near Springfield — severity MEDIUM. Expected delays of up to 128 minutes.
EE00778,Road Closure,Bridge weight restriction,LOW,Jackson,32.835,-90.3533,2026-06-02T01:49:09,2026-06-07T19:39:42.664852,146,Delay,49,Road Closure near Jackson — severity LOW. Expected delays of up to 49 minutes.
EE00779,Security Event,Security inspection delays,LOW,San Francisco,38.4814,-122.7187,2024-06-25T23:55:58,2024-06-29T04:01:41.741447,201,Capacity Reduction,35,Security Event near San Francisco — severity LOW. Expected delays of up to 35 minutes.
EE00780,Infrastructure Failure,Rail track damage,LOW,Seattle,48.5017,-122.8871,2025-11-23T22:37:10,2025-11-25T08:57:14.642792,51,Route Closure,12,Infrastructure Failure near Seattle — severity LOW. Expected delays of up to 12 minutes.
EE00781,Labor Strike,Truck drivers work stoppage,LOW,Wichita,36.847,-98.221,2024-01-23T18:34:56,2024-01-30T13:07:08.041176,225,Capacity Reduction,51,Labor Strike near Wichita — severity LOW. Expected delays of up to 51 minutes.
EE00782,Geopolitical Event,Trade restrictions imposed,LOW,Lexington,37.9549,-84.1534,2024-04-14T01:46:36,2024-04-18T00:54:37.855721,177,Inspection Required,49,Geopolitical Event near Lexington — severity LOW. Expected delays of up to 49 minutes.
EE00783,Port Disruption,Port congestion surge,MEDIUM,Topeka,39.073,-96.6037,2025-02-14T06:52:23,2025-02-19T11:40:46.184634,380,Inspection Required,121,Port Disruption near Topeka — severity MEDIUM. Expected delays of up to 121 minutes.
EE00784,Geopolitical Event,Tariff increase announced,MEDIUM,Milwaukee,42.6561,-87.3339,2024-09-13T12:58:01,2024-09-20T10:08:01.144161,469,Delay,109,Geopolitical Event near Milwaukee — severity MEDIUM. Expected delays of up to 109 minutes.
EE00785,Labor Strike,Truck drivers work stoppage,MEDIUM,Knoxville,35.8664,-83.0204,2025-10-31T04:54:12,2025-11-06T20:21:00.852567,166,Capacity Reduction,82,Labor Strike near Knoxville — severity MEDIUM. Expected delays of up to 82 minutes.
EE00786,Road Closure,Bridge weight restriction,LOW,Columbus,39.74,-83.6301,2024-08-04T19:25:10,2024-08-09T12:08:57.898604,418,Delay,23,Road Closure near Columbus — severity LOW. Expected delays of up to 23 minutes.
EE00787,Public Event,Political rally road closures,MEDIUM,San Diego,31.9295,-116.6291,2024-02-10T20:47:39,2024-02-13T03:38:15.861995,185,Capacity Reduction,164,Public Event near San Diego — severity MEDIUM. Expected delays of up to 164 minutes.
EE00788,Infrastructure Failure,Power outage at facility,MEDIUM,Tampa,27.2705,-82.916,2024-11-28T23:15:29,2024-12-02T11:33:45.794846,482,Route Closure,104,Infrastructure Failure near Tampa — severity MEDIUM. Expected delays of up to 104 minutes.
EE00789,Customs Delay,Documentation backlog,HIGH,Jacksonville,30.6505,-80.7214,2025-12-26T21:01:53,2025-12-28T07:22:31.588921,205,Capacity Reduction,372,Customs Delay near Jacksonville — severity HIGH. Expected delays of up to 372 minutes.
EE00790,Labor Strike,Port workers strike,MEDIUM,Fresno,36.4037,-120.6474,2024-03-20T04:42:06,2024-03-26T18:02:53.165137,50,Inspection Required,88,Labor Strike near Fresno — severity MEDIUM. Expected delays of up to 88 minutes.
EE00791,Public Event,Major sporting event causing traffic,MEDIUM,San Antonio,28.6564,-98.4993,2026-03-11T21:53:21,2026-03-14T00:32:03.831816,74,Capacity Reduction,140,Public Event near San Antonio — severity MEDIUM. Expected delays of up to 140 minutes.
EE00792,Port Disruption,Vessel backlog,MEDIUM,Atlanta,33.4233,-84.8676,2025-12-16T17:41:56,2025-12-23T02:02:58.860391,354,Route Closure,150,Port Disruption near Atlanta — severity MEDIUM. Expected delays of up to 150 minutes.
EE00793,Security Event,Heightened screening,LOW,Cincinnati,39.5098,-84.8126,2026-04-19T17:10:37,2026-04-23T10:34:08.558341,210,Route Closure,59,Security Event near Cincinnati — severity LOW. Expected delays of up to 59 minutes.
EE00794,Road Closure,Bridge weight restriction,HIGH,Portland ME,43.9097,-71.0415,2024-09-23T11:02:03,2024-09-30T10:03:19.566872,183,Inspection Required,449,Road Closure near Portland ME — severity HIGH. Expected delays of up to 449 minutes.
EE00795,Road Closure,Emergency road closure,LOW,Springfield,37.1997,-93.2396,2024-06-13T04:27:11,2024-06-20T04:20:07.145383,243,Capacity Reduction,51,Road Closure near Springfield — severity LOW. Expected delays of up to 51 minutes.
EE00796,Labor Strike,Truck drivers work stoppage,HIGH,Oklahoma City,35.4212,-96.8673,2024-05-18T07:00:40,2024-05-25T01:10:31.840083,472,Capacity Reduction,292,Labor Strike near Oklahoma City — severity HIGH. Expected delays of up to 292 minutes.
EE00797,Infrastructure Failure,Power outage at facility,MEDIUM,Memphis,34.2919,-89.849,2025-09-30T01:34:07,2025-10-05T00:17:53.354719,279,Capacity Reduction,61,Infrastructure Failure near Memphis — severity MEDIUM. Expected delays of up to 61 minutes.
EE00798,Geopolitical Event,Border control tightened,HIGH,Nashville,36.4813,-87.5156,2024-03-26T07:39:28,2024-03-29T06:24:59.420357,473,Capacity Reduction,240,Geopolitical Event near Nashville — severity HIGH. Expected delays of up to 240 minutes.
EE00799,Labor Strike,Warehouse staff walkout,LOW,Salt Lake City,40.5735,-112.3893,2024-09-03T00:01:54,2024-09-06T20:31:18.403639,117,Inspection Required,16,Labor Strike near Salt Lake City — severity LOW. Expected delays of up to 16 minutes.
EE00800,Labor Strike,Port workers strike,MEDIUM,Billings,46.7713,-108.0625,2024-02-12T14:38:32,2024-02-13T02:11:36.232374,373,Route Closure,153,Labor Strike near Billings — severity MEDIUM. Expected delays of up to 153 minutes.
EE00801,Customs Delay,Increased customs inspections,MEDIUM,Seattle,47.8989,-121.349,2025-02-07T02:32:37,2025-02-11T06:03:46.850309,188,Delay,158,Customs Delay near Seattle — severity MEDIUM. Expected delays of up to 158 minutes.
EE00802,Labor Strike,Truck drivers work stoppage,HIGH,Omaha,42.09,-95.2131,2024-05-27T16:45:59,2024-06-01T02:59:31.330023,450,Route Closure,444,Labor Strike near Omaha — severity HIGH. Expected delays of up to 444 minutes.
EE00803,Security Event,Heightened screening,LOW,Spokane,47.8112,-117.8895,2026-04-27T18:56:51,2026-05-01T19:27:25.557321,349,Delay,26,Security Event near Spokane — severity LOW. Expected delays of up to 26 minutes.
EE00804,Public Event,Festival road closures,CRITICAL,Sioux Falls,43.6804,-97.1346,2024-05-10T00:07:37,2024-05-14T01:59:02.299654,168,Delay,1102,Public Event near Sioux Falls — severity CRITICAL. Expected delays of up to 1102 minutes.
EE00805,Port Disruption,Port congestion surge,LOW,New York,40.3897,-73.4885,2024-12-31T09:17:30,2025-01-06T23:40:20.862376,159,Inspection Required,51,Port Disruption near New York — severity LOW. Expected delays of up to 51 minutes.
EE00806,Labor Strike,Warehouse staff walkout,LOW,Des Moines,42.0586,-94.0786,2025-07-27T19:22:19,2025-08-02T19:39:28.694783,397,Route Closure,59,Labor Strike near Des Moines — severity LOW. Expected delays of up to 59 minutes.
EE00807,Public Event,Festival road closures,CRITICAL,Boston,43.2742,-70.9681,2026-06-06T21:23:35,2026-06-09T11:14:06.281014,318,Delay,788,Public Event near Boston — severity CRITICAL. Expected delays of up to 788 minutes.
EE00808,Infrastructure Failure,Bridge structural issue,MEDIUM,Orlando,27.9881,-82.3744,2026-03-07T20:21:26,2026-03-08T22:03:52.213972,299,Inspection Required,174,Infrastructure Failure near Orlando — severity MEDIUM. Expected delays of up to 174 minutes.
EE00809,Infrastructure Failure,Rail track damage,LOW,Albany,43.6024,-73.3474,2026-02-22T15:30:40,2026-03-01T13:19:01.235471,464,Inspection Required,56,Infrastructure Failure near Albany — severity LOW. Expected delays of up to 56 minutes.
EE00810,Infrastructure Failure,Rail track damage,MEDIUM,Fresno,37.5108,-120.2059,2025-11-27T20:17:03,2025-12-01T10:21:06.420376,67,Capacity Reduction,148,Infrastructure Failure near Fresno — severity MEDIUM. Expected delays of up to 148 minutes.
EE00811,Security Event,Facility lockdown,LOW,Fargo,47.2983,-96.6307,2024-08-15T17:51:49,2024-08-21T22:43:36.622573,418,Delay,21,Security Event near Fargo — severity LOW. Expected delays of up to 21 minutes.
EE00812,Labor Strike,Truck drivers work stoppage,HIGH,Providence,42.4707,-70.519,2024-06-22T22:02:54,2024-06-23T22:47:59.782083,350,Route Closure,478,Labor Strike near Providence — severity HIGH. Expected delays of up to 478 minutes.
EE00813,Infrastructure Failure,Rail track damage,LOW,Jacksonville,31.0902,-82.2969,2024-05-09T17:08:06,2024-05-15T23:20:42.756677,319,Route Closure,59,Infrastructure Failure near Jacksonville — severity LOW. Expected delays of up to 59 minutes.
EE00814,Port Disruption,Port congestion surge,MEDIUM,Atlanta,33.2842,-84.6918,2025-11-21T10:33:03,2025-11-23T20:32:08.442157,382,Capacity Reduction,148,Port Disruption near Atlanta — severity MEDIUM. Expected delays of up to 148 minutes.
EE00815,Customs Delay,Increased customs inspections,HIGH,Des Moines,41.9196,-92.7681,2024-02-04T19:37:23,2024-02-08T07:26:28.345278,324,Route Closure,363,Customs Delay near Des Moines — severity HIGH. Expected delays of up to 363 minutes.
EE00816,Customs Delay,Documentation backlog,MEDIUM,Charlotte,36.2219,-80.9621,2026-04-14T23:31:12,2026-04-18T06:30:04.334557,442,Route Closure,82,Customs Delay near Charlotte — severity MEDIUM. Expected delays of up to 82 minutes.
EE00817,Geopolitical Event,Trade restrictions imposed,LOW,Des Moines,42.2908,-94.237,2026-02-21T09:24:54,2026-02-24T10:11:44.293092,257,Delay,11,Geopolitical Event near Des Moines — severity LOW. Expected delays of up to 11 minutes.
EE00818,Public Event,Festival road closures,HIGH,Buffalo,42.7918,-79.2435,2025-03-26T03:17:01,2025-03-29T09:04:27.760111,198,Delay,422,Public Event near Buffalo — severity HIGH. Expected delays of up to 422 minutes.
EE00819,Port Disruption,Vessel backlog,LOW,Fresno,37.4111,-120.5704,2026-02-28T11:43:18,2026-03-01T00:39:11.877119,130,Capacity Reduction,28,Port Disruption near Fresno — severity LOW. Expected delays of up to 28 minutes.
EE00820,Security Event,Security inspection delays,MEDIUM,Birmingham,33.8549,-86.3606,2024-02-17T10:27:23,2024-02-18T14:21:30.514350,446,Capacity Reduction,164,Security Event near Birmingham — severity MEDIUM. Expected delays of up to 164 minutes.
EE00821,Customs Delay,Increased customs inspections,HIGH,Detroit,42.5343,-82.5172,2024-04-19T16:30:31,2024-04-21T03:52:46.129811,306,Delay,379,Customs Delay near Detroit — severity HIGH. Expected delays of up to 379 minutes.
EE00822,Public Event,Major sporting event causing traffic,LOW,Memphis,35.239,-90.5072,2026-04-29T03:24:07,2026-04-30T18:39:28.870413,434,Inspection Required,27,Public Event near Memphis — severity LOW. Expected delays of up to 27 minutes.
EE00823,Customs Delay,System outage at customs,HIGH,Las Vegas,35.5606,-116.1124,2025-09-11T19:51:35,2025-09-17T05:34:53.578395,329,Inspection Required,356,Customs Delay near Las Vegas — severity HIGH. Expected delays of up to 356 minutes.
EE00824,Customs Delay,Increased customs inspections,LOW,Tampa,28.6446,-82.6608,2025-02-07T22:50:04,2025-02-08T08:28:54.956432,211,Capacity Reduction,54,Customs Delay near Tampa — severity LOW. Expected delays of up to 54 minutes.
EE00825,Infrastructure Failure,Rail track damage,MEDIUM,Los Angeles,33.9814,-118.4381,2025-04-17T10:11:40,2025-04-24T05:40:50.954401,372,Inspection Required,117,Infrastructure Failure near Los Angeles — severity MEDIUM. Expected delays of up to 117 minutes.
EE00826,Public Event,Major sporting event causing traffic,MEDIUM,Madison,42.1038,-88.4421,2026-04-11T06:07:16,2026-04-17T13:50:53.446995,425,Route Closure,143,Public Event near Madison — severity MEDIUM. Expected delays of up to 143 minutes.
EE00827,Labor Strike,Warehouse staff walkout,LOW,Houston,29.9976,-94.5329,2024-08-02T17:59:05,2024-08-04T08:14:15.462482,138,Route Closure,20,Labor Strike near Houston — severity LOW. Expected delays of up to 20 minutes.
EE00828,Geopolitical Event,Trade restrictions imposed,MEDIUM,El Paso,32.6773,-105.7455,2024-09-06T15:56:19,2024-09-11T00:56:46.046576,149,Route Closure,88,Geopolitical Event near El Paso — severity MEDIUM. Expected delays of up to 88 minutes.
EE00829,Public Event,Festival road closures,CRITICAL,Charlotte,35.2563,-80.4068,2024-07-05T18:58:47,2024-07-07T23:12:32.642759,476,Capacity Reduction,852,Public Event near Charlotte — severity CRITICAL. Expected delays of up to 852 minutes.
EE00830,Road Closure,Emergency road closure,CRITICAL,Spokane,47.0613,-117.5499,2025-12-02T01:21:38,2025-12-03T19:36:38.488624,195,Route Closure,1169,Road Closure near Spokane — severity CRITICAL. Expected delays of up to 1169 minutes.
EE00831,Geopolitical Event,Tariff increase announced,MEDIUM,Louisville,38.8324,-85.8417,2025-07-07T02:32:17,2025-07-13T00:21:03.110085,345,Inspection Required,68,Geopolitical Event near Louisville — severity MEDIUM. Expected delays of up to 68 minutes.
EE00832,Public Event,Festival road closures,HIGH,Orlando,29.0586,-81.9259,2026-03-21T19:34:05,2026-03-27T05:08:36.810412,246,Inspection Required,423,Public Event near Orlando — severity HIGH. Expected delays of up to 423 minutes.
EE00833,Port Disruption,Port congestion surge,HIGH,Newark,39.7695,-74.8103,2026-03-08T03:26:41,2026-03-12T19:00:21.801932,255,Capacity Reduction,456,Port Disruption near Newark — severity HIGH. Expected delays of up to 456 minutes.
EE00834,Geopolitical Event,Border control tightened,LOW,Boise,43.1942,-115.432,2024-12-28T04:00:28,2024-12-30T08:33:15.952980,199,Inspection Required,57,Geopolitical Event near Boise — severity LOW. Expected delays of up to 57 minutes.
EE00835,Security Event,Security inspection delays,HIGH,Milwaukee,42.8118,-87.244,2026-06-06T03:41:23,2026-06-10T23:28:18.439746,234,Capacity Reduction,289,Security Event near Milwaukee — severity HIGH. Expected delays of up to 289 minutes.
EE00836,Port Disruption,Port congestion surge,MEDIUM,Buffalo,43.6586,-78.9892,2025-11-15T01:34:18,2025-11-16T02:44:48.999466,328,Delay,157,Port Disruption near Buffalo — severity MEDIUM. Expected delays of up to 157 minutes.
EE00837,Port Disruption,Port congestion surge,LOW,Cleveland,40.7398,-81.1428,2026-02-26T08:39:45,2026-02-26T18:19:13.658755,357,Capacity Reduction,25,Port Disruption near Cleveland — severity LOW. Expected delays of up to 25 minutes.
EE00838,Geopolitical Event,Border control tightened,MEDIUM,Richmond,37.3066,-76.7506,2025-08-03T16:14:50,2025-08-07T04:24:27.275613,392,Route Closure,155,Geopolitical Event near Richmond — severity MEDIUM. Expected delays of up to 155 minutes.
