event_id,event_type,severity,latitude,longitude,affected_radius_km,start_time,end_time,temperature,precipitation,wind_speed,visibility,delay_multiplier,expected_delay_minutes
WE02067,Snowstorm,MEDIUM,44.2605,-69.5505,129,2024-12-15T07:39:02,2024-12-18T03:57:44.681865,7.9,136.0,128.2,6.1,1.99,54
WE02068,Ice,LOW,43.41,-71.5447,86,2025-04-07T07:52:30,2025-04-07T23:00:32.101544,37.2,65.7,7.2,8.1,1.22,8
WE02069,Extreme Wind,MEDIUM,39.3607,-117.9242,248,2025-03-24T22:51:18,2025-03-25T09:27:29.174760,37.4,110.0,62.6,5.0,1.54,53
WE02070,Fog,CRITICAL,43.052,-110.7988,486,2024-11-17T23:52:34,2024-11-18T03:36:19.592113,38.0,96.2,23.2,0.0,3.73,311
WE02071,Heavy Rain,MEDIUM,41.2871,-79.9334,117,2026-01-29T15:21:22,2026-02-01T06:28:57.233722,18.2,32.8,111.2,6.8,1.84,82
WE02072,Hurricane,HIGH,37.2313,-117.6867,326,2025-05-07T12:08:08,2025-05-08T19:40:24.082363,-9.7,169.1,84.3,0.0,2.94,208
WE02073,Ice,LOW,35.6101,-124.2137,61,2026-01-15T08:22:05,2026-01-16T20:18:14.082901,8.0,74.9,30.0,1.9,1.16,26
WE02074,Hurricane,LOW,30.4664,-106.9264,74,2025-06-25T20:19:29,2025-06-27T12:58:27.841443,30.4,135.8,6.1,1.1,1.42,28
WE02075,Extreme Wind,MEDIUM,30.1073,-90.6753,258,2026-05-20T16:29:30,2026-05-22T00:10:50.972922,35.5,30.3,183.6,3.5,1.87,89
WE02076,Tornado,MEDIUM,31.6971,-89.7023,176,2025-02-28T19:14:09,2025-03-03T06:36:30.264695,11.2,94.4,146.1,7.8,1.98,76
WE02077,Thunderstorm,HIGH,31.2822,-83.1097,338,2025-03-23T01:33:56,2025-03-25T03:26:36.560831,-17.4,183.4,137.8,0.0,2.15,184
WE02078,Extreme Heat,MEDIUM,32.2558,-97.4122,265,2024-07-08T07:47:45,2024-07-09T23:18:00.816297,-8.2,46.8,180.5,7.1,1.96,89
WE02079,Hurricane,LOW,41.4429,-84.6794,71,2026-06-09T20:45:53,2026-06-10T20:22:19.774337,27.0,119.7,72.5,3.0,1.0,19
WE02080,Thunderstorm,LOW,30.4893,-82.8244,54,2026-04-23T19:37:25,2026-04-26T17:41:54.228853,-9.1,64.7,87.6,4.5,1.09,26
WE02081,Thunderstorm,CRITICAL,41.5841,-82.1196,468,2025-08-12T20:01:30,2025-08-13T05:26:53.443472,34.1,137.3,74.4,0.0,3.35,320
WE02082,Tornado,CRITICAL,36.9494,-78.4062,625,2025-09-04T21:14:09,2025-09-05T23:19:21.133630,-1.7,1.6,134.2,0.0,3.33,502
WE02083,Thunderstorm,HIGH,29.5592,-107.1685,351,2025-06-20T03:33:11,2025-06-22T10:08:39.120277,-10.6,66.1,68.6,0.0,2.3,174
WE02084,Extreme Wind,LOW,45.8353,-120.878,83,2024-08-15T13:01:32,2024-08-16T10:12:58.492991,24.5,36.5,194.4,6.4,1.09,25
WE02085,Snowstorm,MEDIUM,33.1752,-88.9338,249,2025-03-27T04:51:35,2025-03-30T00:04:52.854638,21.5,28.4,168.1,7.7,1.74,47
WE02086,Tornado,MEDIUM,33.562,-84.694,137,2024-03-06T08:21:08,2024-03-07T01:38:46.587142,14.5,170.7,99.0,6.6,1.89,65
WE02087,Extreme Heat,HIGH,43.6409,-79.5745,339,2025-03-22T19:38:10,2025-03-23T03:56:29.154853,24.9,150.6,196.2,0.0,2.31,172
WE02088,Extreme Wind,LOW,37.5563,-84.5806,55,2024-05-02T18:25:51,2024-05-03T02:54:42.760639,-2.1,124.5,4.9,4.5,1.32,20
WE02089,Extreme Wind,HIGH,34.3304,-89.2788,376,2025-06-22T01:22:03,2025-06-23T12:58:45.638864,37.4,144.8,70.8,0.0,2.51,224
WE02090,Hurricane,LOW,27.959,-101.1896,124,2025-11-18T04:58:36,2025-11-18T18:33:14.909182,-8.7,68.2,124.9,2.0,1.49,22
WE02091,Extreme Wind,MEDIUM,40.8266,-75.0024,200,2025-02-02T08:55:27,2025-02-03T05:21:02.871556,-19.8,34.5,155.9,6.5,1.57,65
WE02092,Tornado,CRITICAL,36.3614,-95.8475,705,2026-01-14T05:22:10,2026-01-16T17:08:40.449086,26.5,86.0,64.3,0.0,3.93,357
WE02093,Tornado,MEDIUM,48.2658,-117.5011,191,2024-11-28T10:00:23,2024-11-29T10:11:11.795733,1.3,107.3,98.4,6.1,1.7,54
WE02094,Hurricane,MEDIUM,33.0737,-108.5706,227,2024-11-09T21:38:28,2024-11-10T20:08:43.724453,-1.3,196.8,47.8,0.0,1.74,33
WE02095,Extreme Wind,HIGH,34.2261,-88.5166,224,2026-04-16T15:38:25,2026-04-17T00:32:29.526547,42.8,9.9,138.8,0.0,2.11,91
WE02096,Ice,MEDIUM,34.19,-105.9575,240,2025-02-25T04:33:37,2025-02-27T08:24:37.676961,-7.8,27.6,21.4,2.4,1.75,71
WE02097,Ice,HIGH,33.3456,-88.3453,219,2026-05-23T01:33:01,2026-05-25T00:35:34.748505,23.6,188.0,194.6,0.0,2.45,111
WE02098,Hurricane,LOW,45.8382,-123.1053,115,2025-02-25T22:46:56,2025-02-26T02:40:26.377542,18.6,104.3,173.2,7.2,1.26,20
WE02099,Extreme Heat,MEDIUM,37.5652,-89.1425,260,2024-08-01T05:54:24,2024-08-01T21:21:08.217941,5.4,46.7,67.2,7.4,1.96,83
WE02100,Thunderstorm,CRITICAL,36.837,-84.0754,588,2024-06-18T16:15:43,2024-06-21T01:11:44.804784,6.5,45.3,27.2,0.0,4.87,305
WE02101,Snowstorm,LOW,35.2895,-91.1209,95,2025-01-06T17:04:55,2025-01-08T04:35:37.397225,26.7,193.2,161.1,9.3,1.4,9
WE02102,Tornado,CRITICAL,28.2907,-84.6568,342,2025-01-11T15:29:27,2025-01-14T00:46:39.870573,44.7,186.9,97.0,0.0,4.57,598
WE02103,Tornado,HIGH,37.2715,-84.5575,381,2024-03-19T20:40:20,2024-03-20T20:56:12.543871,-18.4,125.1,188.0,0.0,2.83,188
WE02104,Hurricane,MEDIUM,29.5031,-91.3855,181,2026-04-04T22:39:42,2026-04-06T08:21:10.359131,29.0,183.9,13.8,1.0,1.88,56
WE02105,Extreme Wind,HIGH,36.9144,-99.1184,430,2024-12-16T13:38:55,2024-12-18T04:45:22.275679,-8.3,115.5,114.3,2.7,2.7,125
WE02106,Heavy Rain,LOW,41.8,-92.1244,112,2024-12-27T16:46:34,2024-12-30T08:46:03.701315,26.0,159.3,70.5,7.5,1.09,22
WE02107,Hurricane,MEDIUM,39.1433,-89.2531,132,2024-03-22T13:00:37,2024-03-23T12:59:33.036951,4.0,23.2,6.5,7.2,1.89,67
WE02108,Ice,LOW,41.9423,-96.0205,97,2024-06-04T15:39:02,2024-06-06T19:18:08.592713,-9.2,124.1,123.3,0.5,1.12,27
WE02109,Thunderstorm,LOW,35.3125,-86.5219,132,2025-10-04T00:59:30,2025-10-06T17:40:24.407882,-7.5,30.9,178.7,3.3,1.26,21
WE02110,Tornado,HIGH,34.8174,-79.8917,458,2025-05-28T02:14:19,2025-05-28T04:41:59.971475,13.4,163.7,104.8,0.0,2.31,90
WE02111,Snowstorm,LOW,43.1905,-95.7645,113,2026-01-03T20:29:39,2026-01-04T08:27:36.627209,4.8,159.5,105.9,7.1,1.37,7
WE02112,Ice,LOW,44.5803,-80.4915,121,2024-06-05T04:35:08,2024-06-07T11:43:51.453862,42.5,33.6,83.7,7.5,1.18,23
WE02113,Heavy Rain,MEDIUM,42.8651,-124.4689,169,2024-08-01T13:08:33,2024-08-03T14:48:05.656120,38.0,26.2,37.1,0.8,1.77,33
WE02114,Snowstorm,MEDIUM,48.019,-116.8207,173,2024-01-09T01:10:41,2024-01-10T00:39:37.995192,32.8,114.4,122.3,4.3,1.89,65
WE02115,Extreme Heat,HIGH,38.8636,-87.9707,446,2026-05-04T22:37:50,2026-05-07T15:17:07.167714,-10.4,100.5,26.3,0.0,2.14,195
WE02116,Hurricane,LOW,37.3981,-80.5494,70,2024-09-02T08:28:12,2024-09-02T14:14:44.104436,-16.1,49.2,174.7,0.5,1.39,13
WE02117,Ice,HIGH,34.0006,-107.2407,331,2025-09-24T02:36:33,2025-09-26T13:03:56.918806,40.0,24.0,53.4,1.6,2.94,238
WE02118,Heavy Rain,MEDIUM,43.0813,-73.9812,239,2026-01-08T23:22:05,2026-01-10T06:22:05.403394,44.4,59.4,146.4,0.0,1.65,36
WE02119,Ice,LOW,35.9336,-108.7799,92,2026-01-11T16:34:15,2026-01-14T03:26:27.930951,-8.3,165.7,50.8,2.1,1.44,29
WE02120,Heavy Rain,HIGH,42.0093,-87.7189,277,2024-11-05T20:15:27,2024-11-06T20:34:01.059463,20.7,142.3,2.7,2.7,2.03,175
WE02121,Extreme Wind,HIGH,30.261,-91.813,257,2025-03-22T05:16:16,2025-03-23T14:11:27.056806,-5.0,56.6,70.3,0.0,2.86,209
WE02122,Hurricane,HIGH,43.4624,-125.409,306,2025-05-13T21:59:59,2025-05-14T14:32:23.304346,-14.2,180.3,91.3,0.0,2.78,184
WE02123,Heavy Rain,HIGH,32.9408,-96.5877,470,2025-03-19T09:03:18,2025-03-19T18:15:02.953421,36.1,54.4,177.5,4.7,2.77,106
WE02124,Tornado,MEDIUM,33.442,-98.3559,231,2024-04-01T21:44:27,2024-04-03T07:42:30.892778,18.5,121.5,12.6,0.0,1.9,59
WE02125,Extreme Heat,MEDIUM,41.3987,-116.8261,239,2024-05-18T23:20:14,2024-05-19T13:38:35.614725,-13.4,173.2,196.8,1.5,1.72,81
WE02126,Extreme Heat,LOW,39.7935,-112.4458,52,2026-06-10T21:14:34,2026-06-12T12:32:24.129483,-12.9,126.6,135.4,6.9,1.03,13
WE02127,Ice,MEDIUM,39.0523,-76.2654,222,2024-12-26T17:47:47,2024-12-27T16:06:06.861391,2.1,82.0,127.9,0.0,1.96,73
WE02128,Fog,CRITICAL,43.1215,-96.276,412,2026-04-11T07:55:22,2026-04-13T21:41:02.955983,20.5,60.3,2.1,0.4,4.1,358
WE02129,Thunderstorm,HIGH,31.4327,-88.1622,469,2024-02-27T22:34:45,2024-02-28T10:23:34.321706,-2.6,154.2,153.1,3.0,2.11,212
WE02130,Tornado,MEDIUM,45.6618,-98.253,132,2024-09-28T22:53:16,2024-10-01T13:45:20.369238,12.1,54.6,122.8,0.5,1.72,58
WE02131,Hurricane,HIGH,33.8414,-87.3068,209,2025-10-11T03:52:52,2025-10-11T16:26:11.518309,20.6,100.5,1.6,2.8,2.4,122
WE02132,Ice,HIGH,42.3454,-76.2082,408,2024-09-30T01:52:40,2024-10-01T15:14:27.398127,4.6,159.4,40.4,4.3,2.55,148
WE02133,Fog,MEDIUM,37.6921,-89.5855,214,2024-02-26T10:50:51,2024-02-26T18:20:56.578357,-12.3,151.3,150.5,0.2,1.6,52
WE02134,Heavy Rain,MEDIUM,42.5492,-71.1958,166,2025-09-08T17:01:49,2025-09-09T06:20:23.170623,35.8,191.4,91.8,7.0,1.94,71
WE02135,Ice,MEDIUM,30.9059,-99.7758,192,2026-02-08T13:15:01,2026-02-08T16:01:50.768209,0.5,95.3,101.2,0.0,1.54,54
WE02136,Heavy Rain,LOW,34.9626,-88.3768,75,2024-10-16T10:12:03,2024-10-17T01:00:41.542004,21.7,43.5,20.3,6.3,1.43,21
WE02137,Hurricane,HIGH,30.6254,-94.8737,476,2025-03-25T16:06:39,2025-03-26T11:06:55.052946,38.6,121.4,105.6,4.3,2.16,139
WE02138,Extreme Wind,CRITICAL,40.2343,-82.7065,521,2024-02-28T04:50:25,2024-02-28T19:27:01.130387,-5.6,76.7,112.6,0.0,4.29,551
WE02139,Extreme Wind,HIGH,36.5903,-92.5852,470,2024-01-15T09:30:18,2024-01-18T01:12:51.421940,-2.0,157.1,149.7,3.7,2.99,174
WE02140,Fog,LOW,38.2915,-75.9617,111,2025-04-08T12:52:04,2025-04-11T11:09:17.640706,18.6,175.0,188.2,0.3,1.35,22
WE02141,Hurricane,HIGH,38.7659,-83.494,489,2026-06-01T07:09:11,2026-06-03T08:17:29.779113,17.3,155.2,106.1,0.0,2.7,166
WE02142,Extreme Wind,MEDIUM,43.0936,-83.0179,241,2024-06-15T16:27:34,2024-06-17T07:17:05.280569,0.8,12.2,27.3,3.2,1.82,51
WE02143,Extreme Heat,LOW,37.1972,-77.8719,95,2025-06-04T11:16:31,2025-06-06T22:48:16.399193,39.8,55.7,96.4,7.6,1.07,23
WE02144,Heavy Rain,HIGH,41.7,-95.5744,375,2025-03-18T01:13:38,2025-03-18T10:25:22.235065,2.1,174.8,151.5,0.6,2.94,166
WE02145,Extreme Wind,LOW,37.4846,-87.1125,51,2025-12-06T19:21:40,2025-12-08T22:54:05.255283,23.2,85.3,29.2,7.7,1.08,18
WE02146,Extreme Heat,MEDIUM,39.2684,-88.4168,201,2026-04-23T23:42:36,2026-04-24T21:59:30.849311,6.8,22.7,149.8,0.0,1.57,42
WE02147,Extreme Wind,LOW,39.4191,-75.0421,65,2026-03-25T12:00:42,2026-03-26T05:28:28.798681,42.4,28.0,138.4,2.9,1.21,27
WE02148,Heavy Rain,HIGH,37.6254,-83.6127,412,2026-02-06T06:23:22,2026-02-07T07:58:59.123368,29.5,149.1,21.6,0.0,2.85,217
WE02149,Thunderstorm,HIGH,38.5755,-122.3323,369,2024-07-27T11:20:11,2024-07-27T18:37:53.681990,11.8,146.9,198.5,1.2,2.55,179
WE02150,Thunderstorm,LOW,42.4767,-86.7028,130,2026-02-22T06:24:39,2026-02-22T22:18:57.479229,26.0,120.0,56.2,0.8,1.23,29
WE02151,Hurricane,LOW,42.5894,-96.3496,97,2025-12-28T01:04:44,2025-12-28T05:41:10.143705,-19.2,154.2,53.8,6.3,1.36,6
WE02152,Snowstorm,LOW,34.4278,-118.3933,60,2025-02-27T20:06:13,2025-02-28T01:58:45.176333,-11.1,3.8,1.9,5.9,1.48,21
WE02153,Extreme Heat,HIGH,44.5645,-79.1329,243,2024-10-26T12:31:47,2024-10-27T02:15:23.238866,16.6,2.2,131.5,0.0,2.94,91
WE02154,Hurricane,CRITICAL,42.9002,-90.2848,566,2024-06-23T23:46:32,2024-06-24T06:47:08.402952,-15.6,64.3,148.1,0.0,4.73,374
WE02155,Hurricane,MEDIUM,30.7197,-83.1673,255,2025-05-28T16:47:48,2025-05-30T20:10:57.670580,10.8,123.1,198.7,6.4,1.76,77
WE02156,Extreme Wind,MEDIUM,30.321,-80.3865,209,2024-09-09T10:13:30,2024-09-10T17:50:16.138549,22.8,174.1,67.8,4.6,1.98,70
WE02157,Tornado,CRITICAL,38.6167,-94.528,349,2025-12-13T21:34:17,2025-12-14T17:03:42.046479,15.9,71.6,110.6,0.1,4.66,408
WE02158,Thunderstorm,LOW,42.4322,-75.4653,90,2025-02-03T15:31:47,2025-02-05T03:30:20.924152,-5.3,94.9,119.2,2.5,1.26,24
WE02159,Tornado,LOW,38.0127,-83.8193,85,2024-10-16T06:00:16,2024-10-17T12:02:06.322758,5.2,64.8,179.5,0.5,1.06,9
WE02160,Fog,LOW,34.4534,-103.9746,104,2024-01-22T21:05:48,2024-01-23T18:41:32.774312,4.6,134.8,25.5,4.9,1.39,18
WE02161,Ice,HIGH,30.5571,-109.3054,315,2025-06-07T16:27:10,2025-06-08T01:02:44.216720,38.2,179.8,188.1,2.7,2.2,102
WE02162,Extreme Heat,MEDIUM,35.2021,-95.7691,167,2025-04-03T07:18:05,2025-04-05T06:16:03.771624,32.6,185.1,28.1,1.2,1.95,38
WE02163,Snowstorm,CRITICAL,36.6248,-86.8657,528,2026-06-01T00:25:05,2026-06-01T14:29:37.131911,17.1,18.7,54.6,0.0,4.25,528
WE02164,Ice,LOW,27.5155,-99.313,102,2024-10-27T01:34:29,2024-10-27T11:32:36.656369,35.9,42.2,130.1,1.0,1.41,17
WE02165,Extreme Wind,MEDIUM,41.7111,-115.1926,151,2024-09-29T14:55:28,2024-10-01T03:07:06.022782,-19.3,12.9,111.0,0.4,1.82,42
WE02166,Heavy Rain,LOW,26.7059,-81.1003,137,2025-09-21T21:46:36,2025-09-24T01:00:36.816658,16.1,141.6,72.5,2.3,1.44,10
WE02167,Extreme Heat,HIGH,31.1822,-119.4685,437,2025-10-26T09:55:58,2025-10-28T10:50:08.684094,5.2,152.3,173.4,1.7,2.74,198
WE02168,Extreme Wind,LOW,45.2379,-72.1608,92,2026-03-11T11:03:19,2026-03-12T09:18:26.339945,17.6,20.6,0.3,8.0,1.32,23
WE02169,Snowstorm,LOW,38.2653,-83.8014,77,2025-05-24T09:59:31,2025-05-27T08:32:09.040631,27.6,11.1,145.3,0.2,1.42,25
WE02170,Snowstorm,CRITICAL,41.2756,-72.8537,694,2024-05-14T17:49:06,2024-05-17T06:04:48.762250,16.1,99.7,67.5,0.0,3.28,574
WE02171,Ice,MEDIUM,37.9951,-96.5628,171,2025-09-14T16:08:47,2025-09-16T15:57:10.725492,-18.8,115.7,84.9,7.2,1.92,60
WE02172,Fog,MEDIUM,28.753,-88.8527,253,2024-05-28T04:12:52,2024-05-29T20:09:14.561545,-11.1,173.7,45.0,5.7,2.0,88
WE02173,Tornado,CRITICAL,37.2651,-79.4333,762,2024-10-14T01:08:32,2024-10-16T08:19:41.481081,-8.2,128.0,29.6,1.3,4.57,599
WE02174,Snowstorm,CRITICAL,34.8734,-116.7232,379,2024-08-06T10:23:26,2024-08-08T15:29:28.749135,11.0,29.1,6.7,0.0,4.99,254
WE02175,Extreme Wind,LOW,40.6075,-70.1199,73,2026-01-11T16:46:44,2026-01-13T21:37:11.129332,29.9,57.1,43.5,3.2,1.15,8
WE02176,Snowstorm,CRITICAL,27.1242,-82.2793,432,2025-05-17T16:44:40,2025-05-19T06:46:35.451124,-7.8,66.0,166.3,1.1,3.77,445
WE02177,Extreme Wind,HIGH,31.2615,-78.7568,223,2025-01-20T07:51:56,2025-01-21T21:48:38.908743,-13.4,116.7,12.7,0.0,2.14,183
WE02178,Heavy Rain,HIGH,37.0705,-90.9262,423,2024-01-11T14:38:43,2024-01-13T20:25:26.665437,20.0,14.2,21.0,0.5,2.3,216
WE02179,Hurricane,LOW,37.5369,-94.5079,84,2025-02-09T02:46:47,2025-02-10T02:21:13.359277,31.2,17.2,28.1,6.1,1.07,9
WE02180,Ice,LOW,41.6363,-96.4814,144,2025-08-18T20:41:23,2025-08-21T15:29:50.412286,24.6,135.5,126.0,6.3,1.17,24
WE02181,Extreme Heat,MEDIUM,35.1817,-93.9471,226,2024-12-31T20:52:07,2025-01-01T08:02:00.932726,-14.7,35.5,91.4,4.7,1.88,43
WE02182,Fog,MEDIUM,34.3696,-111.4966,201,2025-11-24T23:30:26,2025-11-26T11:07:07.298985,-10.2,71.0,16.6,1.6,1.95,75
WE02183,Ice,MEDIUM,45.979,-67.3507,253,2025-02-18T18:16:11,2025-02-19T09:46:51.603573,32.2,119.5,151.5,1.1,1.58,32
WE02184,Tornado,CRITICAL,40.8626,-81.5631,431,2025-05-27T01:19:19,2025-05-28T14:51:26.598911,18.8,175.9,193.0,0.0,4.05,389
WE02185,Hurricane,HIGH,41.7411,-85.7278,248,2025-04-14T01:21:24,2025-04-15T14:39:07.018178,39.8,196.8,110.6,0.0,2.14,138
WE02186,Hurricane,MEDIUM,30.6626,-95.3621,146,2026-06-23T19:42:38,2026-06-24T17:22:40.710362,10.1,31.0,180.0,7.6,1.84,47
WE02187,Extreme Wind,LOW,45.1478,-115.4542,132,2026-06-08T22:24:56,2026-06-10T12:23:52.896842,29.1,114.5,59.5,4.7,1.06,28
WE02188,Heavy Rain,LOW,43.8863,-80.5473,137,2024-01-18T18:21:18,2024-01-20T08:50:06.860925,17.6,171.4,171.3,5.9,1.26,6
WE02189,Fog,LOW,36.5502,-76.8564,66,2025-02-10T07:24:29,2025-02-12T17:36:08.434895,26.8,83.6,64.9,3.7,1.07,28
WE02190,Heavy Rain,LOW,29.4828,-85.7343,72,2025-07-12T13:04:24,2025-07-14T11:37:45.744044,-2.5,49.8,197.5,1.1,1.06,16
WE02191,Fog,HIGH,36.9956,-82.9661,340,2025-01-02T01:59:55,2025-01-02T09:31:48.059441,-5.4,141.8,111.6,0.4,2.95,194
WE02192,Ice,MEDIUM,36.2757,-122.8159,127,2024-04-06T12:09:46,2024-04-07T20:39:26.882627,38.8,136.2,195.6,0.0,1.87,72
WE02193,Snowstorm,LOW,41.7441,-105.5078,134,2024-07-02T15:44:30,2024-07-05T15:27:46.594741,-18.0,124.8,143.5,7.8,1.48,14
WE02194,Hurricane,MEDIUM,35.3973,-84.1904,264,2025-12-23T23:10:58,2025-12-26T10:10:50.136482,42.4,100.7,57.8,3.1,1.53,86
WE02195,Extreme Heat,CRITICAL,37.5228,-117.2993,601,2025-04-21T14:34:10,2025-04-23T08:56:11.747886,-6.8,27.2,15.5,0.0,3.8,294
WE02196,Heavy Rain,LOW,44.1714,-84.9896,71,2024-09-05T02:40:29,2024-09-07T10:45:27.243124,35.2,6.4,50.8,3.4,1.48,8
WE02197,Extreme Heat,MEDIUM,36.5033,-76.8278,273,2025-09-21T19:01:36,2025-09-22T06:18:55.497899,21.6,191.8,190.4,1.8,1.95,63
WE02198,Extreme Heat,MEDIUM,42.8571,-69.6899,258,2026-02-19T15:19:15,2026-02-20T03:00:36.539567,-10.3,72.0,33.7,0.0,1.99,42
WE02199,Tornado,MEDIUM,27.9565,-84.2967,229,2025-04-28T02:05:53,2025-04-28T13:43:42.047237,36.6,106.2,62.9,4.1,1.59,89
WE02200,Snowstorm,LOW,41.132,-96.5279,83,2024-07-01T09:34:34,2024-07-04T08:21:38.305575,-12.4,71.4,195.9,1.6,1.22,29
WE02201,Extreme Heat,MEDIUM,28.3161,-95.9866,296,2025-04-03T07:47:56,2025-04-04T09:49:33.522102,-10.1,24.3,17.7,7.3,1.87,86
WE02202,Fog,HIGH,31.5858,-117.0556,425,2025-07-24T23:01:47,2025-07-25T18:01:05.185047,-9.4,98.5,79.6,1.0,2.66,91
WE02203,Tornado,HIGH,31.1867,-90.7926,246,2024-12-09T01:51:23,2024-12-10T09:16:20.397237,14.4,190.1,173.3,2.8,2.96,110
WE02204,Extreme Heat,HIGH,40.3114,-121.5454,204,2024-12-06T09:42:22,2024-12-07T02:28:43.176789,16.6,109.9,45.7,1.5,2.74,212
WE02205,Thunderstorm,LOW,38.011,-78.2997,114,2024-07-26T11:48:18,2024-07-27T09:02:16.236283,-18.8,74.5,181.3,8.8,1.07,13
WE02206,Fog,HIGH,36.3534,-88.5873,299,2026-01-12T19:54:48,2026-01-14T01:21:11.006639,8.7,55.9,75.1,3.5,2.29,147
WE02207,Thunderstorm,MEDIUM,32.6283,-85.8288,168,2024-08-25T23:10:18,2024-08-26T21:30:54.741740,8.5,89.1,169.8,0.0,1.73,40
WE02208,Extreme Wind,MEDIUM,45.431,-94.084,159,2025-12-07T18:50:03,2025-12-09T13:05:09.267099,44.9,77.9,199.0,4.0,1.98,37
WE02209,Extreme Heat,HIGH,37.5254,-96.7799,247,2025-08-03T09:44:37,2025-08-06T09:38:40.305608,-8.7,174.5,95.3,3.8,2.39,219
WE02210,Extreme Heat,LOW,32.8496,-82.2813,120,2025-10-07T23:50:53,2025-10-09T10:19:09.456390,-15.5,85.1,57.0,4.4,1.23,24
WE02211,Fog,LOW,48.907,-117.1702,59,2026-05-03T04:56:47,2026-05-05T13:36:53.718859,10.5,67.0,59.9,3.4,1.08,22
WE02212,Extreme Wind,MEDIUM,35.184,-125.2669,164,2026-01-01T09:44:34,2026-01-02T08:10:03.381830,27.1,149.0,4.7,0.0,1.72,79
WE02213,Hurricane,MEDIUM,28.6473,-95.5285,279,2026-04-15T00:06:42,2026-04-16T18:13:14.182711,22.0,19.3,154.9,6.4,1.95,42
WE02214,Heavy Rain,MEDIUM,34.404,-116.0704,295,2024-12-05T06:58:31,2024-12-07T07:44:11.414550,11.8,115.3,57.2,1.6,1.59,59
WE02215,Extreme Wind,LOW,38.8236,-78.3187,119,2025-01-19T10:10:47,2025-01-19T16:52:41.649019,33.8,42.1,6.6,6.9,1.04,13
WE02216,Hurricane,CRITICAL,42.5356,-76.2192,425,2024-05-07T04:20:46,2024-05-08T01:00:25.638167,6.7,6.4,77.6,1.4,3.59,579
WE02217,Snowstorm,MEDIUM,32.3057,-112.9777,196,2026-03-27T08:18:29,2026-03-27T19:17:00.240711,19.3,81.9,9.8,2.1,1.81,33
WE02218,Heavy Rain,MEDIUM,44.0922,-87.8268,157,2025-11-24T23:58:18,2025-11-25T09:30:45.408064,-0.2,96.8,16.2,5.8,1.84,66
WE02219,Heavy Rain,MEDIUM,37.4816,-105.2229,295,2026-03-31T11:43:16,2026-04-01T23:43:23.358421,38.9,18.5,133.3,5.3,1.66,86
WE02220,Snowstorm,LOW,33.7039,-91.7586,105,2025-07-16T00:19:03,2025-07-17T02:59:49.919882,11.3,54.0,158.5,7.6,1.15,16
WE02221,Thunderstorm,LOW,39.574,-97.2329,112,2024-05-01T07:52:49,2024-05-01T17:15:07.259304,-9.2,124.0,193.5,8.5,1.05,27
WE02222,Ice,LOW,42.9151,-72.9665,122,2026-05-26T09:44:04,2026-05-27T00:46:19.690741,-13.9,58.3,12.3,6.6,1.38,10
WE02223,Extreme Wind,HIGH,39.0303,-112.454,212,2024-06-23T07:26:49,2024-06-24T11:41:25.294742,32.9,110.6,171.0,1.6,2.26,146
WE02224,Fog,LOW,32.1864,-88.8297,107,2024-04-05T22:30:24,2024-04-07T13:57:05.864801,-18.8,163.0,104.0,3.6,1.34,17
WE02225,Ice,HIGH,42.503,-75.4593,341,2026-04-30T17:50:37,2026-05-03T12:40:58.106832,1.6,2.9,119.0,2.0,2.34,197
WE02226,Heavy Rain,LOW,32.2199,-92.6998,63,2026-02-24T05:55:24,2026-02-26T08:20:54.268137,-18.2,51.2,167.8,2.0,1.13,10
WE02227,Extreme Heat,MEDIUM,36.3985,-116.79,287,2024-11-10T00:57:03,2024-11-10T19:33:29.151618,38.8,76.1,58.6,5.9,1.99,53
WE02228,Hurricane,HIGH,32.3011,-87.2599,472,2026-06-08T15:51:57,2026-06-10T17:24:00.509313,-16.1,18.2,146.7,0.0,2.89,203
WE02229,Thunderstorm,HIGH,42.3229,-82.2126,457,2026-04-13T16:08:27,2026-04-15T16:44:32.685899,8.6,195.2,19.5,1.4,2.16,213
WE02230,Heavy Rain,LOW,39.2974,-83.8062,139,2024-08-20T18:54:06,2024-08-23T07:30:00.201570,7.6,94.5,134.7,0.7,1.32,14
WE02231,Extreme Wind,CRITICAL,39.2177,-75.5371,551,2024-09-12T14:23:23,2024-09-13T00:47:00.313427,-13.7,106.1,162.0,0.0,4.8,466
WE02232,Snowstorm,LOW,39.2929,-73.6256,130,2025-05-24T17:06:43,2025-05-27T14:25:56.631212,19.6,167.2,157.2,2.0,1.27,18
WE02233,Heavy Rain,HIGH,44.1559,-97.3079,412,2026-03-19T07:44:19,2026-03-20T23:10:34.904888,23.1,98.5,101.3,0.7,2.6,190
WE02234,Tornado,MEDIUM,39.1702,-69.5769,205,2025-11-17T09:00:35,2025-11-18T02:15:13.095775,-8.2,28.7,127.8,5.5,1.84,35
WE02235,Extreme Heat,MEDIUM,34.0483,-107.3119,257,2024-06-29T13:44:31,2024-07-02T03:31:38.810468,28.7,190.1,39.7,1.4,1.94,71
WE02236,Thunderstorm,MEDIUM,35.9857,-96.2158,130,2024-11-15T01:55:20,2024-11-16T20:47:29.434103,33.7,5.0,97.5,3.9,1.57,49
WE02237,Extreme Heat,MEDIUM,41.773,-78.8701,120,2026-06-24T21:19:16,2026-06-25T13:17:23.940842,-2.9,103.4,110.5,5.7,1.57,52
