event_id,location_id,location_type,timestamp,congestion_score,processing_capacity,current_load,queue_length,average_processing_time,delay_minutes
CE02413,LOC057,Distribution Center,2025-04-22T02:15:25,0.91,2059,2809,967,86.4,32
CE02414,LOC052,Hub,2026-06-06T10:40:20,1.0,2030,3630,2594,183.3,70
CE02415,LOC054,Port,2026-04-23T04:34:02,0.94,759,1069,337,83.3,36
CE02416,LOC052,Hub,2024-09-26T07:16:58,0.73,2030,2231,322,49.0,8
CE02417,LOC015,Last Mile Facility,2025-05-02T05:51:17,0.46,3252,2231,0,30.0,0
CE02418,LOC016,Airport,2024-03-15T11:55:49,0.73,1121,1231,84,39.0,8
CE02419,LOC035,Airport,2026-04-09T23:51:16,0.7,1822,1901,92,36.1,3
CE02420,LOC001,Last Mile Facility,2024-02-13T10:32:24,0.57,960,826,0,30.0,0
CE02421,LOC074,Warehouse,2024-03-14T08:01:29,1.0,325,564,358,162.2,66
CE02422,LOC028,Hub,2025-04-15T14:38:33,0.66,4698,4638,0,30.0,0
CE02423,LOC001,Last Mile Facility,2025-08-20T22:09:50,0.27,960,395,0,30.0,0
CE02424,LOC036,Airport,2024-10-19T10:03:32,0.66,2829,2807,0,30.0,0
CE02425,LOC038,Airport,2025-06-30T10:46:20,0.34,1463,741,0,30.0,0
CE02426,LOC011,Warehouse,2026-04-15T09:16:58,0.38,2988,1716,0,30.0,0
CE02427,LOC018,Hub,2024-03-22T10:55:40,0.87,261,341,131,90.2,27
CE02428,LOC046,Last Mile Facility,2025-11-04T21:23:15,0.3,1736,779,0,30.0,0
CE02429,LOC021,Port,2026-02-28T17:35:14,1.0,437,720,506,168.9,58
CE02430,LOC052,Hub,2026-03-24T23:33:20,0.45,2030,1381,0,30.0,0
CE02431,LOC066,Sort Facility,2024-10-03T23:08:14,0.67,3283,3283,0,30.0,0
CE02432,LOC033,Last Mile Facility,2026-03-01T07:24:36,0.54,4291,3460,0,30.0,0
CE02433,LOC031,Hub,2025-07-30T01:19:04,1.0,4593,8066,6861,209.3,68
CE02434,LOC036,Airport,2024-03-10T11:18:31,0.53,2829,2263,0,30.0,0
CE02435,LOC013,Hub,2024-11-29T04:53:05,0.85,2712,3466,1208,83.5,25
CE02436,LOC067,Warehouse,2024-06-02T05:57:57,1.0,3061,4852,3443,165.0,52
CE02437,LOC034,Port,2025-12-11T06:54:35,0.58,1778,1552,0,30.0,0
CE02438,LOC056,Warehouse,2024-10-15T11:35:55,1.0,3011,4577,2510,130.0,46
CE02439,LOC003,Warehouse,2024-12-10T04:37:18,0.66,3544,3519,0,30.0,0
CE02440,LOC006,Sort Facility,2025-05-12T14:02:31,0.75,4943,5568,1034,55.1,11
CE02441,LOC048,Sort Facility,2024-04-23T08:16:32,1.0,3574,5738,2302,107.3,54
CE02442,LOC058,Hub,2024-11-12T07:03:54,0.97,4836,7046,4412,139.5,41
CE02443,LOC011,Warehouse,2026-02-08T09:11:53,1.0,2988,4826,1339,83.8,55
CE02444,LOC048,Sort Facility,2024-11-17T03:42:42,0.89,3574,4769,2280,106.6,30
CE02445,LOC057,Distribution Center,2026-06-06T05:50:28,0.91,2059,2798,937,84.6,32
CE02446,LOC063,Last Mile Facility,2024-01-25T05:20:18,0.51,3270,2498,0,30.0,0
CE02447,LOC049,Port,2024-03-11T06:26:28,0.5,1833,1387,0,30.0,0
CE02448,LOC015,Last Mile Facility,2025-08-15T14:55:50,1.0,3252,4989,2018,104.5,48
CE02449,LOC006,Sort Facility,2024-11-16T01:20:56,0.83,4943,6176,1906,76.3,22
CE02450,LOC002,Port,2024-06-29T17:08:05,1.0,566,947,635,164.6,60
CE02451,LOC041,Distribution Center,2025-03-27T04:27:02,0.38,4129,2384,0,30.0,0
CE02452,LOC073,Sort Facility,2024-01-08T08:40:28,0.79,3536,4173,946,62.1,16
CE02453,LOC047,Distribution Center,2025-01-08T10:17:28,0.45,4197,2829,0,30.0,0
CE02454,LOC042,Port,2025-05-28T19:16:46,0.9,809,1093,396,88.7,31
CE02455,LOC030,Warehouse,2024-10-02T01:11:28,1.0,2790,4978,2318,129.7,70
CE02456,LOC059,Distribution Center,2025-08-28T17:06:48,1.0,4161,6235,2660,106.7,44
CE02457,LOC060,Last Mile Facility,2024-12-20T18:19:07,0.41,723,442,0,30.0,0
CE02458,LOC001,Last Mile Facility,2025-07-31T13:06:13,0.96,960,1387,473,89.1,40
CE02459,LOC053,Distribution Center,2025-09-16T10:06:28,0.44,1247,828,0,30.0,0
CE02460,LOC058,Hub,2024-03-10T12:39:14,0.47,4836,3377,0,30.0,0
CE02461,LOC025,Warehouse,2024-08-30T05:27:15,0.55,491,406,0,30.0,0
CE02462,LOC071,Last Mile Facility,2024-08-08T01:49:07,0.81,4596,5587,1539,70.2,19
CE02463,LOC054,Port,2025-01-17T10:00:02,0.35,759,399,0,30.0,0
CE02464,LOC060,Last Mile Facility,2025-02-05T01:50:43,0.74,723,801,54,39.0,9
CE02465,LOC054,Port,2025-10-18T20:38:24,0.32,759,359,0,30.0,0
CE02466,LOC050,Airport,2026-06-05T07:15:46,0.36,3355,1810,0,30.0,0
CE02467,LOC042,Port,2025-04-26T03:54:58,0.4,809,486,0,30.0,0
CE02468,LOC075,Distribution Center,2024-11-14T06:20:28,0.39,1059,622,0,30.0,0
CE02469,LOC041,Distribution Center,2025-02-27T11:49:17,0.96,4129,5918,2755,110.1,38
CE02470,LOC054,Port,2025-09-27T16:12:31,0.92,759,1053,293,76.3,34
CE02471,LOC006,Sort Facility,2024-01-16T21:18:18,0.86,4943,6373,1526,67.0,26
CE02472,LOC027,Distribution Center,2025-10-08T01:24:17,0.47,300,210,0,30.0,0
CE02473,LOC035,Airport,2025-10-04T13:36:41,0.79,1822,2172,362,53.8,17
CE02474,LOC039,Warehouse,2025-08-08T20:29:28,0.86,1629,2107,329,54.2,26
CE02475,LOC023,Port,2025-03-07T23:49:22,0.85,2668,3418,818,66.8,25
CE02476,LOC064,Warehouse,2024-10-21T08:56:31,0.7,3291,3478,115,34.2,5
CE02477,LOC012,Airport,2026-01-28T10:01:48,0.61,2463,2270,0,30.0,0
CE02478,LOC015,Last Mile Facility,2025-01-28T16:23:12,0.59,3252,2895,0,30.0,0
CE02479,LOC050,Airport,2024-01-17T04:50:51,0.85,3355,4292,1833,95.6,25
CE02480,LOC044,Warehouse,2025-09-06T08:08:00,0.59,3843,3392,0,30.0,0
CE02481,LOC074,Warehouse,2024-03-05T22:23:33,0.92,325,447,147,84.3,33
CE02482,LOC049,Port,2025-11-28T16:42:47,1.0,1833,2964,940,91.5,55
CE02483,LOC065,Airport,2024-07-19T05:18:07,0.97,1748,2538,916,92.9,40
CE02484,LOC022,Hub,2024-12-12T09:05:43,0.81,479,584,66,46.5,19
CE02485,LOC021,Port,2024-04-19T13:20:18,1.0,437,679,465,157.7,49
CE02486,LOC009,Sort Facility,2024-06-26T16:24:34,0.33,3105,1524,0,30.0,0
CE02487,LOC031,Hub,2024-06-28T01:53:25,0.59,4593,4083,0,30.0,0
CE02488,LOC045,Distribution Center,2024-09-03T21:06:35,0.66,4759,4724,0,30.0,0
CE02489,LOC012,Airport,2026-01-28T21:58:20,0.71,2463,2607,241,41.7,5
CE02490,LOC020,Last Mile Facility,2024-04-13T07:18:41,0.58,1116,967,0,30.0,0
CE02491,LOC028,Hub,2024-10-11T20:06:09,0.32,4698,2253,0,30.0,0
CE02492,LOC030,Warehouse,2026-04-14T02:33:47,0.74,2790,3087,321,43.8,9
CE02493,LOC060,Last Mile Facility,2025-05-23T13:33:27,1.0,723,1116,652,138.2,48
CE02494,LOC009,Sort Facility,2024-09-16T23:53:02,0.87,3105,4031,731,58.3,26
CE02495,LOC050,Airport,2025-02-02T10:58:54,0.94,3355,4749,809,58.9,37
CE02496,LOC018,Hub,2025-09-10T14:08:28,0.51,261,198,0,30.0,0
CE02497,LOC022,Hub,2025-03-18T10:21:59,0.71,479,509,58,44.5,5
CE02498,LOC028,Hub,2026-04-13T01:13:30,0.47,4698,3284,0,30.0,0
CE02499,LOC002,Port,2025-03-20T23:13:06,0.98,566,834,535,143.4,42
CE02500,LOC069,Port,2025-03-18T06:33:54,0.55,4167,3467,0,30.0,0
CE02501,LOC047,Distribution Center,2026-06-04T15:10:45,0.72,4197,4562,725,50.7,7
CE02502,LOC013,Hub,2025-02-10T05:23:47,0.37,2712,1524,0,30.0,0
CE02503,LOC022,Hub,2024-06-17T12:52:36,0.8,479,578,142,65.6,18
CE02504,LOC030,Warehouse,2024-07-04T11:34:51,0.52,2790,2174,0,30.0,0
CE02505,LOC046,Last Mile Facility,2025-09-05T11:10:18,0.4,1736,1031,0,30.0,0
CE02506,LOC050,Airport,2024-11-09T23:48:26,0.45,3355,2261,0,30.0,0
CE02507,LOC070,Distribution Center,2024-05-14T09:04:04,1.0,4087,7274,3254,125.5,70
CE02508,LOC068,Hub,2026-05-11T18:34:42,0.52,2969,2303,0,30.0,0
CE02509,LOC039,Warehouse,2026-02-12T13:33:48,0.99,1629,2426,816,90.1,44
CE02510,LOC071,Last Mile Facility,2024-11-07T21:55:32,1.0,4596,8162,6195,191.7,69
CE02511,LOC041,Distribution Center,2024-07-16T11:11:30,0.95,4129,5869,2808,111.6,37
CE02512,LOC045,Distribution Center,2026-03-16T00:50:56,0.41,4759,2906,0,30.0,0
CE02513,LOC063,Last Mile Facility,2024-02-25T10:48:46,0.88,3270,4330,1005,66.9,29
CE02514,LOC049,Port,2025-12-29T11:59:01,0.6,1833,1646,0,30.0,0
CE02515,LOC021,Port,2026-01-13T19:41:44,1.0,437,725,534,176.6,59
CE02516,LOC060,Last Mile Facility,2024-06-18T20:38:09,0.67,723,728,5,30.8,0
CE02517,LOC053,Distribution Center,2024-06-22T01:32:24,1.0,1247,2185,895,116.1,67
CE02518,LOC016,Airport,2024-12-21T04:30:23,0.41,1121,687,0,30.0,0
CE02519,LOC023,Port,2024-02-29T01:54:28,1.0,2668,4245,2807,156.3,53
CE02520,LOC017,Hub,2025-08-25T20:04:08,0.44,1600,1058,0,30.0,0
CE02521,LOC058,Hub,2024-10-13T13:51:02,0.91,4836,6614,1072,56.6,33
CE02522,LOC062,Sort Facility,2024-05-09T21:07:59,0.53,3208,2557,0,30.0,0
CE02523,LOC047,Distribution Center,2024-04-14T16:52:05,0.44,4197,2746,0,30.0,0
CE02524,LOC026,Distribution Center,2025-01-10T13:09:43,0.84,3661,4589,1776,88.2,22
CE02525,LOC063,Last Mile Facility,2025-11-08T05:20:34,0.92,3270,4519,1510,85.4,34
CE02526,LOC017,Hub,2025-07-30T04:13:30,0.95,1600,2270,871,95.3,37
CE02527,LOC006,Sort Facility,2025-11-11T13:52:15,1.0,4943,8852,7679,216.4,71
CE02528,LOC052,Hub,2024-08-09T18:25:49,0.87,2030,2652,514,60.4,27
CE02529,LOC039,Warehouse,2025-11-17T15:50:32,1.0,1629,2890,1720,156.7,69
CE02530,LOC064,Warehouse,2024-03-04T18:31:33,1.0,3291,5061,1849,97.4,48
CE02531,LOC029,Port,2026-02-21T08:17:16,0.85,2831,3597,553,53.4,24
CE02532,LOC005,Sort Facility,2024-10-20T13:17:26,0.43,1284,837,0,30.0,0
CE02533,LOC036,Airport,2024-11-22T21:26:58,0.97,2829,4133,1526,94.7,41
CE02534,LOC028,Hub,2025-05-08T20:57:56,1.0,4698,8231,6303,191.0,67
CE02535,LOC030,Warehouse,2024-03-08T23:24:45,1.0,2790,4987,3624,185.9,70
CE02536,LOC051,Last Mile Facility,2026-06-02T14:27:05,1.0,2427,4353,2004,129.1,71
CE02537,LOC053,Distribution Center,2024-01-23T01:49:46,1.0,1247,2108,1034,129.5,62
CE02538,LOC062,Sort Facility,2024-08-25T05:27:40,0.87,3208,4196,1320,79.4,27
CE02539,LOC029,Port,2025-06-14T06:21:24,1.0,2831,4389,1027,73.5,49
CE02540,LOC031,Hub,2025-01-24T14:34:56,1.0,4593,7211,3564,123.1,51
CE02541,LOC027,Distribution Center,2024-09-29T16:11:44,0.32,300,143,0,30.0,0
CE02542,LOC046,Last Mile Facility,2025-06-27T21:18:57,0.8,1736,2091,310,51.4,18
CE02543,LOC024,Airport,2025-12-18T17:55:45,1.0,1595,2645,1100,112.8,59
CE02544,LOC014,Airport,2024-11-07T16:44:52,0.64,1578,1521,0,30.0,0
CE02545,LOC057,Distribution Center,2024-03-28T15:47:39,0.86,2059,2665,805,76.9,26
CE02546,LOC063,Last Mile Facility,2025-08-30T21:09:49,0.57,3270,2793,0,30.0,0
CE02547,LOC066,Sort Facility,2025-08-13T08:42:26,0.28,3283,1369,0,30.0,0
CE02548,LOC068,Hub,2024-08-25T19:53:20,0.56,2969,2475,0,30.0,0
CE02549,LOC056,Warehouse,2025-03-29T07:18:04,0.83,3011,3766,708,58.2,22
CE02550,LOC060,Last Mile Facility,2026-02-24T09:55:58,0.64,723,692,0,30.0,0
CE02551,LOC059,Distribution Center,2024-04-08T21:01:15,0.83,4161,5165,1862,83.7,21
CE02552,LOC017,Hub,2024-12-15T21:23:30,0.7,1600,1684,122,39.1,4
CE02553,LOC026,Distribution Center,2024-10-12T18:38:37,0.71,3661,3875,143,34.7,5
CE02554,LOC017,Hub,2024-10-28T21:29:11,0.61,1600,1468,0,30.0,0
CE02555,LOC013,Hub,2025-06-05T18:50:08,0.51,2712,2080,0,30.0,0
CE02556,LOC072,Airport,2025-11-12T18:19:08,0.44,4665,3076,0,30.0,0
CE02557,LOC049,Port,2024-02-09T07:36:46,0.55,1833,1501,0,30.0,0
CE02558,LOC074,Warehouse,2025-11-15T08:10:02,0.9,325,439,175,94.6,31
CE02559,LOC035,Airport,2024-04-17T18:46:52,0.45,1822,1221,0,30.0,0
CE02560,LOC020,Last Mile Facility,2025-01-16T19:11:52,0.34,1116,568,0,30.0,0
CE02561,LOC034,Port,2026-04-01T02:01:06,1.0,1778,2974,1079,102.8,60
CE02562,LOC018,Hub,2025-03-23T02:12:19,0.79,261,310,65,59.9,16
CE02563,LOC045,Distribution Center,2026-05-15T00:59:22,1.0,4759,7820,3734,124.2,57
CE02564,LOC034,Port,2024-09-07T06:10:07,1.0,1778,2959,2016,166.1,59
CE02565,LOC021,Port,2024-08-10T16:58:36,0.82,437,539,167,75.9,21
CE02566,LOC029,Port,2026-04-29T22:14:13,1.0,2831,4237,2099,119.0,44
CE02567,LOC041,Distribution Center,2025-05-08T07:15:17,1.0,4129,6444,1420,71.3,50
CE02568,LOC051,Last Mile Facility,2024-03-29T02:25:07,1.0,2427,4064,2393,148.3,60
CE02569,LOC024,Airport,2024-06-22T00:01:04,0.46,1595,1112,0,30.0,0
CE02570,LOC008,Airport,2024-04-11T04:16:21,1.0,1075,1758,790,118.2,57
CE02571,LOC068,Hub,2025-09-28T19:04:50,0.48,2969,2156,0,30.0,0
CE02572,LOC038,Airport,2026-03-15T18:12:13,0.53,1463,1157,0,30.0,0
CE02573,LOC012,Airport,2026-04-09T23:10:11,1.0,2463,4128,2507,152.1,60
CE02574,LOC037,Distribution Center,2024-01-28T03:01:24,0.91,2793,3811,1944,113.5,32
CE02575,LOC074,Warehouse,2024-09-20T22:53:57,0.88,325,427,141,82.1,28
CE02576,LOC038,Airport,2025-05-14T16:12:52,1.0,1463,2464,1073,118.0,61
CE02577,LOC037,Distribution Center,2025-07-29T08:28:28,1.0,2793,5011,1487,93.9,71
CE02578,LOC014,Airport,2024-02-29T16:46:30,0.65,1578,1549,0,30.0,0
CE02579,LOC004,Warehouse,2024-08-10T21:33:48,0.37,869,481,0,30.0,0
CE02580,LOC038,Airport,2024-06-10T05:40:06,0.54,1463,1184,0,30.0,0
CE02581,LOC034,Port,2024-12-28T23:32:58,0.91,1778,2417,665,74.9,32
CE02582,LOC018,Hub,2024-01-10T04:01:40,0.88,261,345,112,81.5,28
CE02583,LOC018,Hub,2025-08-15T04:39:55,0.46,261,181,0,30.0,0
CE02584,LOC044,Warehouse,2024-01-06T07:32:32,0.37,3843,2129,0,30.0,0
CE02585,LOC049,Port,2026-05-24T03:24:40,1.0,1833,2806,1315,116.1,47
CE02586,LOC075,Distribution Center,2024-03-31T17:57:49,0.44,1059,703,0,30.0,0
CE02587,LOC063,Last Mile Facility,2025-08-25T00:03:49,0.65,3270,3175,0,30.0,0
CE02588,LOC068,Hub,2026-05-30T17:36:22,1.0,2969,4878,2009,111.2,57
CE02589,LOC046,Last Mile Facility,2024-07-04T20:34:49,0.74,1736,1921,272,48.8,9
CE02590,LOC064,Warehouse,2024-12-14T18:38:25,0.76,3291,3737,378,43.8,12
CE02591,LOC045,Distribution Center,2024-02-24T16:10:22,1.0,4759,7173,1510,68.1,45
CE02592,LOC064,Warehouse,2026-05-25T13:58:33,1.0,3291,5079,2562,123.4,48
CE02593,LOC051,Last Mile Facility,2026-04-27T12:47:28,0.36,2427,1306,0,30.0,0
CE02594,LOC057,Distribution Center,2024-04-24T20:05:13,0.67,2059,2055,0,30.0,0
CE02595,LOC033,Last Mile Facility,2024-01-31T17:56:59,1.0,4291,7201,3825,137.0,61
CE02596,LOC017,Hub,2026-01-10T02:31:55,0.68,1600,1636,56,34.2,2
CE02597,LOC015,Last Mile Facility,2026-06-06T18:45:40,0.79,3252,3861,506,48.7,16
CE02598,LOC071,Last Mile Facility,2025-08-22T17:09:51,0.76,4596,5251,1254,62.7,12
CE02599,LOC075,Distribution Center,2025-03-14T19:11:13,0.42,1059,661,0,30.0,0
CE02600,LOC006,Sort Facility,2025-08-23T19:43:26,1.0,4943,8853,5250,157.5,71
CE02601,LOC026,Distribution Center,2025-11-29T12:57:27,0.84,3661,4586,1293,72.4,22
CE02602,LOC045,Distribution Center,2025-01-04T04:56:39,0.36,4759,2541,0,30.0,0
CE02603,LOC057,Distribution Center,2026-02-01T01:29:22,0.37,2059,1136,0,30.0,0
CE02604,LOC061,Airport,2025-01-23T10:15:11,1.0,2149,3285,1415,109.0,47
CE02605,LOC048,Sort Facility,2025-06-20T03:59:05,0.44,3574,2379,0,30.0,0
CE02606,LOC041,Distribution Center,2025-12-07T19:02:36,1.0,4129,6246,1864,84.2,46
CE02607,LOC012,Airport,2026-01-14T07:13:36,0.29,2463,1076,0,30.0,0
CE02608,LOC037,Distribution Center,2024-08-25T21:23:43,0.98,2793,4119,1508,94.8,42
CE02609,LOC038,Airport,2025-12-06T14:40:05,0.31,1463,678,0,30.0,0
CE02610,LOC054,Port,2026-04-13T08:28:47,0.56,759,641,0,30.0,0
CE02611,LOC001,Last Mile Facility,2025-07-13T10:48:41,0.59,960,852,0,30.0,0
CE02612,LOC031,Hub,2024-12-13T17:21:14,0.45,4593,3130,0,30.0,0
CE02613,LOC039,Warehouse,2024-08-12T07:53:53,0.62,1629,1527,0,30.0,0
CE02614,LOC033,Last Mile Facility,2025-03-21T15:02:48,1.0,4291,7395,5119,173.2,65
CE02615,LOC002,Port,2024-09-27T20:21:24,0.28,566,240,0,30.0,0
CE02616,LOC008,Airport,2025-08-26T10:31:54,0.45,1075,732,0,30.0,0
CE02617,LOC063,Last Mile Facility,2025-02-03T13:31:09,0.63,3270,3078,0,30.0,0
CE02618,LOC005,Sort Facility,2024-09-06T01:02:16,0.37,1284,716,0,30.0,0
CE02619,LOC074,Warehouse,2025-07-25T18:56:45,0.51,325,250,0,30.0,0
CE02620,LOC031,Hub,2024-02-02T12:35:33,1.0,4593,7576,5071,162.5,58
CE02621,LOC052,Hub,2025-11-01T16:18:23,0.55,2030,1677,0,30.0,0
CE02622,LOC061,Airport,2025-04-10T19:30:14,0.4,2149,1288,0,30.0,0
CE02623,LOC058,Hub,2024-08-11T16:06:15,1.0,4836,8507,2003,79.7,68
CE02624,LOC016,Airport,2024-03-07T02:33:40,0.77,1121,1290,192,50.6,13
CE02625,LOC040,Distribution Center,2025-12-15T11:30:37,0.29,2337,1017,0,30.0,0
CE02626,LOC041,Distribution Center,2025-09-29T11:45:23,1.0,4129,6824,1915,85.7,58
CE02627,LOC018,Hub,2026-04-21T04:31:41,0.42,261,164,0,30.0,0
CE02628,LOC058,Hub,2024-12-18T14:38:12,0.98,4836,7103,4190,134.0,42
CE02629,LOC030,Warehouse,2025-09-16T20:15:24,1.0,2790,4985,2665,144.6,70
CE02630,LOC058,Hub,2024-07-13T05:14:26,0.78,4836,5688,1368,63.9,15
CE02631,LOC040,Distribution Center,2025-07-02T06:36:29,0.65,2337,2275,0,30.0,0
CE02632,LOC029,Port,2024-11-19T06:33:52,1.0,2831,4731,3716,187.5,60
CE02633,LOC048,Sort Facility,2025-09-22T09:02:08,0.94,3574,5065,1426,77.9,37
CE02634,LOC032,Distribution Center,2025-10-16T05:15:41,0.34,1584,819,0,30.0,0
CE02635,LOC036,Airport,2025-10-10T21:56:24,0.66,2829,2783,0,30.0,0
CE02636,LOC043,Distribution Center,2025-12-16T11:43:27,0.49,4879,3556,0,30.0,0
CE02637,LOC017,Hub,2025-12-03T15:24:23,0.52,1600,1255,0,30.0,0
CE02638,LOC067,Warehouse,2025-11-20T13:31:34,0.68,3061,3136,89,33.5,2
CE02639,LOC030,Warehouse,2025-08-26T10:11:57,0.39,2790,1652,0,30.0,0
CE02640,LOC072,Airport,2025-12-21T01:10:19,0.66,4665,4630,0,30.0,0
CE02641,LOC039,Warehouse,2025-07-18T18:30:32,0.95,1629,2323,608,74.8,38
CE02642,LOC056,Warehouse,2025-06-08T18:08:47,0.31,3011,1413,0,30.0,0
CE02643,LOC074,Warehouse,2025-05-21T10:34:13,0.97,325,473,82,60.3,40
CE02644,LOC020,Last Mile Facility,2025-09-11T15:26:18,0.67,1116,1117,0,30.0,0
CE02645,LOC053,Distribution Center,2024-07-25T18:52:29,0.9,1247,1676,670,94.5,30
CE02646,LOC075,Distribution Center,2026-04-03T05:28:29,0.3,1059,479,0,30.0,0
CE02647,LOC012,Airport,2024-11-15T21:04:14,0.82,2463,3035,502,54.5,20
CE02648,LOC018,Hub,2025-01-17T03:48:36,0.95,261,372,105,78.3,38
CE02649,LOC021,Port,2024-12-03T00:49:45,0.32,437,209,0,30.0,0
CE02650,LOC009,Sort Facility,2024-10-23T15:41:38,1.0,3105,5064,2947,143.9,56
CE02651,LOC048,Sort Facility,2026-06-01T22:59:17,0.54,3574,2874,0,30.0,0
CE02652,LOC044,Warehouse,2024-10-29T07:17:09,0.67,3843,3834,0,30.0,0
CE02653,LOC034,Port,2025-07-18T13:05:22,0.97,1778,2577,601,70.6,40
CE02654,LOC039,Warehouse,2025-12-20T19:54:24,0.42,1629,1025,0,30.0,0
CE02655,LOC047,Distribution Center,2026-05-01T14:34:58,1.0,4197,6380,1416,70.5,46
CE02656,LOC017,Hub,2025-09-26T03:06:02,0.41,1600,980,0,30.0,0
CE02657,LOC036,Airport,2025-08-05T06:10:37,0.36,2829,1520,0,30.0,0
CE02658,LOC005,Sort Facility,2025-04-21T18:01:24,1.0,1284,2173,1499,170.1,62
CE02659,LOC002,Port,2024-11-27T16:22:01,0.53,566,452,0,30.0,0
CE02660,LOC045,Distribution Center,2025-09-02T05:44:51,0.7,4759,5000,365,39.2,4
CE02661,LOC033,Last Mile Facility,2024-08-07T13:13:11,1.0,4291,6559,2589,102.4,47
CE02662,LOC011,Warehouse,2025-12-31T11:32:11,0.67,2988,3002,8,30.3,0
CE02663,LOC010,Last Mile Facility,2024-06-17T18:46:20,0.56,1628,1365,0,30.0,0
CE02664,LOC041,Distribution Center,2026-04-23T06:07:15,1.0,4129,6544,2528,103.5,52
CE02665,LOC009,Sort Facility,2025-12-03T15:42:17,0.54,3105,2520,0,30.0,0
CE02666,LOC071,Last Mile Facility,2025-04-11T12:45:04,1.0,4596,7851,4198,139.6,63
CE02667,LOC022,Hub,2025-10-02T04:52:01,0.59,479,422,0,30.0,0
CE02668,LOC062,Sort Facility,2024-03-20T01:09:24,0.7,3208,3372,227,38.5,4
CE02669,LOC045,Distribution Center,2024-11-05T18:32:03,0.35,4759,2477,0,30.0,0
CE02670,LOC052,Hub,2024-12-03T08:59:16,0.45,2030,1356,0,30.0,0
CE02671,LOC042,Port,2025-06-08T13:44:25,0.57,809,696,0,30.0,0
CE02672,LOC037,Distribution Center,2026-05-07T00:36:30,0.73,2793,3073,360,45.5,9
CE02673,LOC075,Distribution Center,2024-08-31T10:55:14,1.0,1059,1888,1590,210.2,70
CE02674,LOC038,Airport,2025-08-19T23:23:17,1.0,1463,2582,625,81.3,68
CE02675,LOC028,Hub,2026-03-14T21:49:49,0.57,4698,4048,0,30.0,0
CE02676,LOC032,Distribution Center,2025-11-01T18:04:03,1.0,1584,2761,2016,182.7,66
CE02677,LOC017,Hub,2024-10-07T02:38:20,0.34,1600,822,0,30.0,0
CE02678,LOC028,Hub,2025-11-19T03:30:15,0.38,4698,2690,0,30.0,0
CE02679,LOC012,Airport,2024-02-07T00:38:52,0.63,2463,2322,0,30.0,0
CE02680,LOC070,Distribution Center,2024-11-16T17:08:10,1.0,4087,7108,4584,164.6,66
CE02681,LOC014,Airport,2025-08-22T14:01:46,0.67,1578,1582,7,30.5,0
CE02682,LOC056,Warehouse,2026-05-31T09:56:26,0.68,3011,3091,106,34.2,2
CE02683,LOC063,Last Mile Facility,2024-09-24T17:19:49,0.41,3270,2025,0,30.0,0
CE02684,LOC048,Sort Facility,2025-02-28T14:06:26,0.51,3574,2717,0,30.0,0
CE02685,LOC008,Airport,2026-05-25T03:43:56,0.84,1075,1357,544,90.7,23
CE02686,LOC057,Distribution Center,2024-08-30T02:43:15,0.38,2059,1187,0,30.0,0
CE02687,LOC073,Sort Facility,2025-09-16T07:02:28,0.43,3536,2293,0,30.0,0
CE02688,LOC069,Port,2026-06-12T08:07:53,0.36,4167,2275,0,30.0,0
CE02689,LOC035,Airport,2024-11-03T06:52:55,0.71,1822,1936,97,36.4,5
CE02690,LOC074,Warehouse,2024-08-22T01:52:44,0.56,325,273,0,30.0,0
CE02691,LOC002,Port,2025-09-30T21:59:33,1.0,566,990,429,121.0,67
CE02692,LOC014,Airport,2025-05-06T15:37:41,1.0,1578,2768,1787,165.9,67
CE02693,LOC071,Last Mile Facility,2025-12-28T21:55:11,0.62,4596,4286,0,30.0,0
CE02694,LOC001,Last Mile Facility,2025-01-16T16:18:11,0.72,960,1043,132,46.5,7
CE02695,LOC031,Hub,2024-07-21T19:26:46,0.74,4593,5100,881,53.0,9
CE02696,LOC029,Port,2026-01-26T00:55:53,0.73,2831,3085,336,44.2,8
CE02697,LOC027,Distribution Center,2025-05-06T05:20:05,1.0,300,517,361,174.4,65
CE02698,LOC064,Warehouse,2026-04-04T05:45:30,0.49,3291,2395,0,30.0,0
CE02699,LOC019,Airport,2024-02-24T20:08:24,0.87,3442,4489,1485,81.8,27
CE02700,LOC018,Hub,2024-05-30T18:49:51,0.68,261,268,11,35.1,2
CE02701,LOC008,Airport,2024-04-11T12:45:42,0.27,1075,434,0,30.0,0
CE02702,LOC072,Airport,2024-05-13T04:59:38,0.98,4665,6824,3190,112.1,41
CE02703,LOC015,Last Mile Facility,2024-02-03T08:18:47,0.87,3252,4257,1576,88.2,27
CE02704,LOC026,Distribution Center,2024-01-14T11:11:30,0.71,3661,3878,177,35.8,5
CE02705,LOC054,Port,2024-03-22T22:45:48,0.82,759,933,238,67.6,20
CE02706,LOC020,Last Mile Facility,2025-05-29T23:32:15,0.95,1116,1597,640,98.8,38
CE02707,LOC009,Sort Facility,2024-05-19T17:27:58,0.79,3105,3657,296,41.4,16
CE02708,LOC008,Airport,2025-05-01T16:26:32,0.96,1075,1540,754,114.2,38
CE02709,LOC010,Last Mile Facility,2025-07-08T02:36:14,0.39,1628,945,0,30.0,0
CE02710,LOC004,Warehouse,2024-11-11T08:39:07,1.0,869,1330,290,70.0,47
CE02711,LOC068,Hub,2024-08-21T22:53:03,0.84,2969,3742,688,57.8,23
